119	65	7735	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"TiO2 WT%"	"Al2O3 WT%"	"FeO WT%"	"MnO WT%"	"MgO WT%"	"CaO WT%"	"Na2O WT%"	"K2O WT%"	"P2O5 WT%"	"O WT%"	"Total"	
0	-0.1864	28.8356	15	1	15	54.87898	0.1322788	23.68131	1.804357	-3.232588E-02	0.159001	8.107336	6.152738	0.7555198	2.330808E-02	0	95.66251	
0	-0.1814	28.8356	16	1	16	51.44784	0.1912632	23.20037	3.247217	1.555538E-02	0.2043589	7.441431	5.25665	0.7214598	-1.638643E-03	0	91.72451	
0	-0.1764	28.8356	17	1	17	57.74513	0.1374384	25.90713	0.3244858	-5.504721E-02	8.118958E-02	8.201221	6.01347	0.7714703	2.413418E-02	0	99.15062	
0	-0.1714	28.8356	18	1	18	57.53511	-3.509678E-02	25.73607	0.442839	-0.0300291	7.417851E-02	8.272707	6.24685	0.9231389	7.278213E-02	0	99.23856	
0	-0.1664	28.8356	19	1	19	58.43795	0.1378396	25.18201	0.3484562	-8.003578E-02	0.104623	7.629841	6.348618	0.9541797	2.427353E-02	0	99.08775	
0	-0.1614	28.8356	20	1	20	58.44574	8.946056E-03	24.92337	0.4909094	-4.062168E-03	2.983032E-02	6.958466	6.439979	1.014229	-2.448509E-02	0	98.28291	
0	-0.1564	28.8356	21	1	21	58.26956	-3.380501E-02	25.70123	0.1825586	3.393479E-02	2.181701E-02	7.618307	6.33819	0.9447876	-4.893396E-02	0	99.02765	
0	-0.1514	28.8356	22	1	22	57.1531	0.1161641	25.8298	0.478833	0.033714	-7.747099E-04	6.968695	6.151013	0.9649681	9.765931E-02	0	97.79317	
0	-0.1464	28.8356	23	1	23	58.5713	0.2013567	24.94843	0.50206	-1.736911E-02	0.0149451	7.599495	6.77761	1.24547	2.405842E-02	0	99.86737	
0	-0.1414	28.8356	24	1	24	59.48551	0.11566	22.84731	0.7041811	-2.972442E-02	7.185567E-03	6.401297	6.303257	1.406146	4.880247E-02	0	97.28961	
0	-0.1364	28.8356	25	1	25	55.77179	4.892511E-02	24.02212	1.378882	5.742551E-02	0.1641387	6.471826	5.472581	1.081119	-2.486493E-02	0	94.44394	
0	-0.1314	28.8356	26	1	26	56.00669	0.0694604	24.47984	1.378219	6.309308E-03	0.1269025	7.782237	5.77939	0.9769494	4.796424E-02	0	96.65396	
0	-0.1264	28.8356	27	1	27	56.27816	7.323805E-03	25.51174	0.4780516	2.014422E-02	-1.682852E-02	8.39477	5.716909	0.8348836	-4.631625E-04	0	97.22469	
0	-0.1214	28.8356	28	1	28	56.11474	-7.895293E-02	26.14364	0.4423538	-1.792937E-02	-1.722796E-02	9.095356	5.584024	0.6788111	-4.926318E-02	0	97.89555	
0	-0.1164	28.8356	29	1	29	57.55074	9.366646E-02	26.14122	0.3833103	4.560244E-02	-5.414536E-02	8.534309	5.962977	0.7671973	-4.089063E-04	0	99.42447	
0	-0.1114	28.8356	30	1	30	58.00889	7.326374E-02	25.97982	0.2890056	-0.0548139	0.1204983	8.07555	6.789168	0.8817191	-4.900064E-02	0	100.1141	
0	-0.1064	28.8356	31	1	31	58.41509	0.266738	24.81062	0.38394	-1.682458E-02	2.287801E-02	7.261802	6.825175	0.9804937	-1.243326E-04	0	98.94979	
0	-0.1014	28.8356	32	1	32	59.38044	-5.501934E-02	25.12856	0.4199085	-4.166736E-02	1.597186E-02	6.988049	7.244365	1.099038	4.893472E-02	0	100.2286	
0	-0.0964	28.8356	33	1	33	59.08428	3.065021E-02	24.26764	0.3841782	-4.187936E-02	3.821975E-02	7.044306	6.941854	1.160359	7.327778E-02	0	98.98289	
0	-0.0914	28.8356	34	1	34	60.0087	5.233658E-02	24.28364	0.2537899	5.933127E-02	4.556947E-02	7.003294	6.888144	1.167335	9.425053E-06	0	99.76215	
0	-0.0864	28.8356	35	1	35	59.54303	3.070299E-02	24.04359	0.301174	5.925569E-02	-2.249293E-02	6.919147	6.725902	1.167383	2.445177E-02	0	98.79214	
0	-0.0814	28.8356	36	1	36	59.90456	0.116614	24.91979	0.3960014	-2.923852E-02	1.542004E-02	6.987576	6.973795	1.219186	4.885237E-02	0	100.5526	
0	-0.0764	28.8356	37	1	37	59.90224	0.1591562	23.97686	0.4788163	-0.0168635	-6.954377E-03	7.111197	7.089108	1.143599	-4.898717E-02	0	99.78816	
0	-0.0714	28.8356	38	1	38	58.44379	0.11636	24.48958	0.4196077	-4.205127E-02	2.975683E-02	7.083887	6.409751	1.081842	-4.897124E-02	0	97.98355	
0	-0.0664	28.8356	39	1	39	57.86998	-0.0128714	24.32594	0.478712	-4.218856E-02	7.620648E-02	7.265423	6.988823	1.149197	-4.899881E-02	0	98.05022	
0	-0.0614	28.8356	40	1	40	59.11739	7.361826E-02	24.5909	0.4315878	-1.658812E-02	7.559814E-02	6.77749	6.755348	1.206529	-7.476459E-06	0	99.01187	
0	-0.0564	28.8356	41	1	41	59.31105	9.500976E-02	24.31933	0.4670566	-2.926397E-02	7.716128E-02	6.818141	7.498823	1.280948	-4.892079E-02	0	99.78934	
0	-0.0514	28.8356	42	1	42	58.6565	5.240571E-02	23.86274	0.3724208	4.677717E-02	7.612904E-02	6.42812	6.863393	1.20746	4.899845E-02	0	97.61494	
0	-0.0464	28.8356	43	1	43	58.5689	0.1593226	24.74064	0.4432855	5.910151E-02	6.000579E-02	6.60721	6.459426	1.190287	-2.448186E-02	0	98.2637	
0	-0.0414	28.8356	44	1	44	59.24546	-1.180853E-02	24.97911	0.2539186	-4.156677E-02	3.507557E-04	6.809294	6.947142	1.33719	2.450991E-02	0	99.54359	
0	-0.0364	28.8356	45	1	45	60.09483	5.163941E-02	24.15202	0.4906393	2.101958E-02	3.767046E-02	6.932198	6.694947	1.303746	-4.899646E-02	0	99.72971	
0	-0.0314	28.8356	46	1	46	59.99054	-0.1404905	24.89729	0.3964397	-1.609705E-02	3.042526E-02	6.348734	6.812168	1.30006	-2.430364E-02	0	99.59477	
0	-0.0264	28.8356	47	1	47	59.72793	-9.739309E-02	24.62552	0.3728154	-1.601885E-02	-6.022611E-02	6.194856	6.471962	1.232062	-0.0242729	0	98.42723	
0	-0.0214	28.8356	48	1	48	58.53251	0.2019723	23.79542	0.4905024	-4.308595E-03	3.058378E-02	6.78863	6.818226	1.286922	-1.354961E-04	0	97.94031	
0	-0.0164	28.8356	49	1	49	58.23891	-1.412865E-02	23.89991	1.22532	7.721668E-03	0.1884559	6.044764	6.243326	1.324449	-1.912811E-04	0	97.15854	
0	-0.0114	28.8356	50	1	50	54.55799	9.252309E-02	23.41966	1.402848	-3.041177E-02	0.1116526	5.592927	5.377195	1.138604	4.869377E-02	0	91.71169	
0	-0.0064	28.8356	51	1	51	60.11746	9.369628E-02	24.09555	1.166747	5.859875E-02	0.1401897	5.613694	5.183019	1.150915	0.1226557	0	97.74252	
0	-0.0014	28.8356	52	1	52	42.17249	-0.107258	20.13369	3.256422	7.892013E-02	0.221683	3.569516	2.933661	0.9711058	4.778776E-02	0	73.27802	
0	0.0036	28.8356	53	1	53	60.2216	7.869571E-03	24.81601	0.8580139	4.587008E-02	6.616578E-02	6.733213	5.831465	1.206433	-4.908592E-02	0	99.73755	
0	0.0086	28.8356	54	1	54	57.86444	0.0511016	23.96432	0.8817951	-1.707724E-02	8.239253E-02	6.227984	6.13425	1.203783	2.438139E-02	0	96.41737	
0	0.0136	28.8356	55	1	55	41.59227	0.2804361	17.4861	1.646699	6.766921E-02	0.2407796	5.612489	5.852521	1.171395	4.720317E-02	0	73.99756	
0	0.0186	28.8356	56	1	56	47.75738	0.264862	19.05764	0.6553116	7.076173E-02	5.802818E-02	5.740453	7.580422	1.173539	-2.476448E-02	0	82.33363	
0	0.0236	28.8356	57	1	57	54.26329	0.1157797	22.23944	0.5732101	-4.383284E-03	0.101419	6.503137	7.472053	1.16541	4.859412E-02	0	92.47795	
0	0.0286	28.8356	58	1	58	56.46408	0.1346976	24.56298	1.651539	7.091521E-03	0.1936562	5.826995	5.254489	1.066495	-0.024786	0	95.13723	
0	0.0336	28.8356	59	1	59	38.48337	8.487637E-02	16.8766	2.49744	9.140683E-02	0.3019828	4.246339	3.576386	0.931555	0.0473126	0	67.13727	
0	0.0386	28.8356	60	1	60	59.01559	9.464788E-02	23.72203	0.8109672	8.557316E-03	7.971599E-03	6.14286	6.615442	0.9864258	5.325934E-05	0	97.40455	
0	0.0436	28.8356	61	1	61	66.17192	-9.905899E-02	20.44071	1.060753	-4.445189E-03	4.229029E-02	4.736893	4.967178	2.359344	-4.906799E-02	0	99.62651	
0	0.0486	28.8356	62	1	62	55.44406	0.2580789	13.35941	2.694334	-2.067022E-02	5.633983E-02	2.549302	3.250886	2.66756	-7.745436E-04	0	80.25852	
0	0.0536	28.8356	63	1	63	61.81609	7.842044E-03	18.58012	1.143323	-1.722086E-02	6.795245E-02	4.729823	6.031629	1.950456	0.0491135	0	94.35914	
0	0.0586	28.8356	64	1	64	60.49468	0.1793116	22.49444	0.9644996	7.097521E-02	0.1211998	6.255214	6.557871	1.32754	2.428885E-02	0	98.49002	
0	0.0636	28.8356	65	1	65	55.0371	0.2415615	22.45877	1.461329	-3.113142E-02	0.0443932	6.383152	5.627628	1.041314	2.389713E-02	0	92.28801	
0	0.0686	28.8356	66	1	66	59.81112	5.116178E-02	23.82764	0.6443999	8.393624E-02	7.99097E-03	6.760634	6.941813	1.336043	0.0242848	0	99.48901	
0	0.0736	28.8356	67	1	67	58.70941	0.1817645	24.7392	0.3844374	-3.478708E-03	-2.241743E-02	6.132113	6.557057	1.094311	2.468342E-02	0	97.79707	
0	0.0786	28.8356	68	1	68	53.32733	9.462178E-02	22.3553	0.4192903	2.101394E-02	3.799243E-02	6.476856	6.19815	1.009853	2.430364E-02	0	89.96471	
0	0.0836	28.8356	69	1	69	58.76975	7.355587E-02	24.76559	0.3127749	5.916093E-02	-0.0372803	7.096262	7.012521	1.133618	2.437116E-02	0	99.21033	
0	0.0886	28.8356	70	1	70	58.8423	9.520905E-02	24.53492	0.4789828	-1.650386E-02	6.789608E-02	6.606943	6.5888	1.089594	-2.442443E-02	0	98.26372	
0	0.0936	28.8356	71	1	71	59.274	9.330811E-03	24.7547	0.3841601	-0.0670533	1.475191E-02	6.97404	6.483414	1.144339	0.024477	0	98.99615	
0	0.0986	28.8356	72	1	72	59.75203	-9.835101E-02	24.19744	0.36038	-2.925973E-02	3.717351E-02	7.186034	6.405304	1.140735	-1.69654E-05	0	98.95148	
0	0.1036	28.8356	73	1	73	60.08527	7.318377E-02	24.98479	0.4904666	2.105266E-02	0.0229274	7.09677	6.981273	1.241133	4.876495E-02	0	101.0456	
0	0.1086	28.8356	74	1	74	59.34381	7.366656E-02	24.44694	0.3840728	0.1224838	3.688351E-02	6.496362	6.136883	1.122638	6.429734E-05	0	98.16381	
0	0.1136	28.8356	75	1	75	59.30455	-7.725326E-02	23.52564	0.9649004	-2.944928E-02	9.191255E-02	6.047029	7.009542	1.243792	2.449046E-02	0	98.10515	
0	0.1186	28.8356	76	1	76	58.86576	0.1131553	22.27645	1.675054	3.223811E-02	2.294439E-02	5.704057	6.410748	1.366576	2.411089E-02	0	96.4911	
0	0.1236	28.8356	77	1	77	67.39766	0.2205746	16.93075	1.653113	-4.351719E-02	-4.801676E-02	2.908906	4.516866	3.779542	2.441137E-02	0	97.34029	
0	0.1286	28.8356	78	1	78	74.17443	0.1985814	11.52993	1.285448	0.0821963	5.056868E-02	0.6536903	1.883244	6.691817	-2.492221E-02	0	96.52499	
0	0.1336	28.8356	79	1	79	74.24248	0.3480592	11.03273	1.605903	5.644771E-02	1.339049E-02	0.3029226	1.508301	6.70506	0.1228517	0	95.93814	
0	0.1386	28.8356	80	1	80	71.2299	0.192483	11.12045	3.278156	-7.222069E-02	5.070965E-02	0.44002	1.518458	6.319256	4.818511E-02	0	94.1254	
0	0.1436	28.8356	81	1	81	73.42022	0.5214692	11.61457	1.107026	4.435262E-02	7.091971E-03	0.471417	2.207601	6.880479	4.891249E-02	0	96.32314	
0	0.1486	28.8356	82	1	82	73.48893	0.3055857	11.5451	1.379898	1.868115E-02	1.441151E-02	0.5413252	2.211485	6.985935	-4.054946E-04	0	96.49094	
0	0.1536	28.8356	83	1	83	73.27528	0.3047421	11.74191	1.712326	3.102992E-02	2.131655E-02	0.4426649	1.857588	6.675633	4.881904E-02	0	96.1113	
0	0.1586	28.8356	84	1	84	73.04807	0.2849987	11.38227	1.285487	6.620629E-03	-2.896077E-02	0.2894599	2.512251	6.674468	2.444167E-02	0	95.4791	
0	0.1636	28.8356	85	1	85	74.25613	0.2638229	11.45193	1.214518	3.205318E-02	6.644197E-02	0.5416335	2.385399	6.511146	2.450039E-02	0	96.74758	
0	0.1686	28.8356	86	1	86	74.52177	0.1155834	11.81709	0.835743	-0.0298864	-9.432004E-02	0.3045386	2.737725	6.150201	0.0744127	0	96.43286	
0	0.1736	28.8356	87	1	87	74.07119	0.350954	11.9774	1.024972	-4.325137E-02	0.0225805	0.317923	2.514569	6.474629	7.401497E-02	0	96.785	
0	0.1786	28.8356	88	1	88	73.37152	0.2855772	11.4986	1.190841	6.927263E-03	-6.793079E-03	0.4156139	2.499308	6.412739	0.0738681	0	95.7482	
0	0.1836	28.8356	89	1	89	75.98305	0.2867604	11.80103	1.001527	7.559337E-03	-1.387603E-02	0.3600391	2.629867	6.339044	9.886949E-02	0	98.49387	
0	0.1886	28.8356	90	1	90	73.32994	0.2841524	11.75691	1.606044	5.687998E-02	-1.494849E-02	0.3029114	1.970643	6.277545	4.911605E-02	0	95.61919	
0	0.1936	28.8356	91	1	91	71.94802	0.2627323	11.85365	1.379993	0.1326798	2.877476E-02	0.4710042	1.884191	6.391034	2.436378E-02	0	94.37644	
0	0.1986	28.8356	92	1	92	68.88882	0.2137007	10.8543	2.848941	5.356686E-02	0.3173116	1.445847	1.59288	6.181361	7.232779E-02	0	92.46906	
0	0.2036	28.8356	93	1	93	71.72557	0.1532807	11.28196	1.937151	5.140138E-03	-1.14614E-03	0.4284586	1.670843	6.914258	0.1223522	0	94.23785	
0	0.2086	28.8356	94	1	94	72.51811	0.4120135	11.54724	1.67626	3.092872E-02	0.1172578	0.4984169	2.016353	6.668437	-4.970317E-02	0	95.43532	
0	0.2136	28.8356	95	1	95	73.05843	0.3691533	11.77371	1.604993	0.1321263	7.275814E-02	0.4005446	1.878188	6.688304	2.418281E-02	0	96.00239	
0	0.2186	28.8356	96	1	96	74.38994	0.2430575	11.65309	0.9652991	1.970583E-02	-2.713396E-04	0.5562161	2.117828	6.6443	0.0738854	0	96.66306	
0	0.2236	28.8356	97	1	97	71.69402	0.5376079	11.70142	2.386761	0.0294805	9.623348E-02	1.04136	2.25569	6.471128	2.361654E-02	0	96.23732	
0	0.2286	28.8356	98	1	98	74.5867	0.3938135	11.64909	0.941573	7.136702E-03	-2.221387E-02	0.345944	2.117343	6.681074	4.927406E-02	0	96.74973	
0	0.2336	28.8356	99	1	99	72.72375	0.4106573	11.3018	1.972288	0.1061456	0.1398897	0.4277969	2.096961	6.720793	-2.522468E-02	0	95.87486	
0	0.2386	28.8356	100	1	100	74.38629	0.349322	12.43399	1.22575	6.967866E-02	-9.321637E-04	0.3453943	1.817339	6.939134	-2.488783E-02	0	97.54109	
0	0.2436	28.8356	101	1	101	74.78882	0.5025164	11.35333	0.6211935	7.538224E-03	1.485984E-02	0.4583884	2.384956	6.656545	4.935132E-02	0	96.83749	
0	0.2486	28.8356	102	1	102	74.00459	0.5450908	11.67202	0.6803425	5.801145E-02	-3.653601E-02	0.3460413	2.313007	6.635231	-7.229068E-07	0	96.21779	
0	0.2536	28.8356	103	1	103	73.91415	0.4561682	11.36762	1.510775	3.157463E-02	-7.270104E-03	0.4007635	2.213421	6.391356	4.903309E-02	0	96.32761	
0	0.2586	28.8356	104	1	104	73.51443	0.4571316	11.43796	1.345056	1.945254E-02	-2.893013E-02	0.3590764	2.356106	6.105333	-4.944465E-02	0	95.51617	
0	0.2636	28.8356	105	1	105	74.04636	0.2880568	12.01849	0.5980537	0.0714941	-1.413568E-02	0.3465067	2.359036	6.028352	0.0497392	0	95.79195	
0	0.2686	28.8356	106	1	106	74.55373	0.5474229	11.70652	0.4559345	-6.732814E-02	5.253517E-02	0.2766486	2.730155	5.929995	-0.0243061	0	96.16132	
0	0.2736	28.8356	107	1	107	74.03822	0.4820592	11.48101	0.538736	8.25269E-03	-6.634038E-03	0.3464645	2.442615	5.983005	-0.0244074	0	95.28932	
0	0.2786	28.8356	108	1	108	74.34659	5.157902E-02	11.3436	0.6814822	8.385724E-03	-0.0280248	0.3607948	2.786096	5.958355	2.511309E-02	0	95.53397	
0	0.2836	28.8356	109	1	109	74.57332	0.3518687	11.59111	0.7282447	0.0837439	1.130271E-03	0.3601531	2.7819	6.248302	0.0742223	0	96.79399	
0	0.2886	28.8356	110	1	110	74.17896	0.4814062	12.04859	0.6452715	2.060214E-02	-6.545289E-02	0.374227	2.392901	6.172949	7.428002E-02	0	96.32372	
0	0.2936	28.8356	111	1	111	75.93954	0.3731043	11.56109	0.8945978	5.832187E-02	-0.0799985	0.3879561	2.524401	6.11479	1.74139E-04	0	97.77399	
0	0.2986	28.8356	112	1	112	74.08955	0.351874	11.86954	0.9303292	-4.269183E-02	6.774918E-02	0.2760327	2.917623	6.042667	2.491794E-02	0	96.52759	
0	0.3036	28.8356	113	1	113	74.20219	0.2223792	11.58673	0.941929	0.0582835	8.222661E-02	0.3319888	2.81574	6.162232	7.422005E-02	0	96.47792	
0	0.3086	28.8356	114	1	114	73.80615	7.352731E-02	11.54585	0.5034142	5.926895E-02	-6.35763E-03	0.2488888	2.56277	5.953723	-2.428758E-02	0	94.72295	
0	0.3136	28.8356	115	1	115	70.20551	0.2348591	10.76223	3.216604	6.619845E-02	0.6692858	2.028511	2.926121	5.427869	4.781346E-02	0	95.58499	
0	0.3186	28.8356	116	1	116	66.37811	0.2154231	10.10435	8.674348	0.1690473	1.832001	3.3994	2.092793	4.71541	6.899839E-02	0	97.64987	
0	0.3236	28.8356	117	1	117	73.39359	0.3088741	11.44887	0.716303	-3.025771E-02	-1.420585E-02	0.3043569	2.445513	6.5143	0.0494655	0	95.13681	
0	0.3286	28.8356	118	1	118	75.13961	0.4596361	11.95934	0.6093826	8.372811E-02	-3.620524E-02	0.3182089	2.456247	6.49998	9.884567E-02	0	97.58878	
0	0.3336	28.8356	119	1	119	74.50755	0.2657613	11.73006	0.7875925	-1.758743E-02	-4.345719E-02	0.332314	2.488366	6.480095	7.418404E-02	0	96.60487	
0	-0.2564	28.84058	1	2	120	58.31715	0.1383488	24.83279	0.3487999	-3.779542E-03	5.290553E-04	6.526752	6.944032	1.265935	4.892784E-02	0	98.41948	
0	-0.2514	28.84058	2	2	121	58.79277	-7.708171E-02	23.57483	0.455388	0.1096355	4.523681E-02	6.612337	6.50504	1.177946	-0.0244781	0	97.17162	
0	-0.2464	28.84058	3	2	122	59.63471	0.0741643	24.56624	0.3846447	-0.1047244	2.232829E-02	6.502961	6.480069	1.270239	2.459009E-02	0	98.85521	
0	-0.2414	28.84058	4	2	123	58.20998	0.2441414	24.91438	0.5614046	7.103667E-02	5.256404E-02	7.24776	6.594141	1.168395	-2.878571E-04	0	99.06352	
0	-0.2364	28.84058	5	2	124	57.64985	-0.0340794	26.11856	0.490884	-4.092793E-03	7.469673E-02	7.181425	6.395498	0.9487318	-6.168956E-05	0	98.82141	
0	-0.2314	28.84058	6	2	125	58.03498	0.0728292	25.54029	0.3956801	8.142217E-03	6.674386E-02	7.866241	6.232499	0.8724747	-2.315703E-04	0	99.08964	
0	-0.2264	28.84058	7	2	126	56.6434	7.655349E-03	25.64594	0.4901274	7.728733E-03	0.0293935	8.157957	6.384801	0.9358547	4.833249E-02	0	98.35118	
0	-0.2214	28.84058	8	2	127	57.00144	-9.979971E-02	25.96356	0.4783325	3.297935E-02	-2.425394E-02	8.342063	5.785902	0.81296	2.400391E-02	0	98.31718	
0	-0.2164	28.84058	9	2	128	54.90264	-5.804431E-02	26.54622	0.7029452	-1.829014E-02	8.796453E-02	9.047462	5.61468	0.620449	4.798698E-02	0	97.494	
0	-0.2114	28.84058	10	2	129	54.13316	-6.022772E-02	25.76186	1.294608	-1.954568E-02	8.089978E-02	9.262327	5.6513	0.7250223	2.322546E-02	0	96.85264	
0	-0.2064	28.84058	11	2	130	54.36812	0.1120965	26.06133	1.449236	-0.0695588	0.1409424	8.182983	5.455457	0.7690107	-2.516202E-02	0	96.44446	
0	-0.2014	28.84058	12	2	131	56.25644	0.1360651	25.95309	0.6084067	5.794999E-02	-0.0238069	8.304715	6.065637	0.6863661	9.696832E-02	0	98.14183	
0	-0.1964	28.84058	13	2	132	56.80392	-3.518829E-02	26.44751	0.5020046	2.045666E-02	5.988155E-02	8.323915	6.619604	0.803075	2.399469E-02	0	99.56917	
0	-0.1914	28.84058	14	2	133	57.86197	0.1366223	25.28246	0.4427021	2.031525E-02	-1.662423E-03	8.117214	5.840771	0.9588621	-2.477832E-02	0	98.63448	
0	-0.1864	28.84058	15	2	134	57.96439	7.302802E-02	25.24541	0.3601586	-4.381565E-03	6.954294E-03	7.823935	6.405499	0.8466378	2.420933E-02	0	98.74583	
0	-0.1814	28.84058	16	2	135	56.27029	8.775783E-02	21.70067	2.646398	-3.300101E-02	0.2439178	7.027884	6.001707	0.8120385	0.0964037	0	94.85406	
0	-0.1764	28.84058	17	2	136	53.31953	-2.082546E-02	23.44241	2.774923	2.901921E-02	6.595871E-02	7.650005	5.064082	0.803112	-1.385352E-03	0	93.12684	
0	-0.1714	28.84058	18	2	137	57.288	3.045367E-02	24.91828	0.2417291	-5.469851E-02	1.496563E-02	7.742318	6.64138	0.9407036	-4.897178E-02	0	97.71416	
0	-0.1664	28.84058	19	2	138	56.79541	5.119921E-02	25.45742	0.490403	8.098034E-03	8.992285E-02	7.583645	6.406477	0.937288	2.415594E-02	0	97.84401	
0	-0.1614	28.84058	20	2	139	57.89506	7.270129E-02	25.36115	0.4192425	-1.721093E-02	3.726355E-02	7.921391	6.564104	0.9627274	-2.467069E-02	0	99.19176	
0	-0.1564	28.84058	21	2	140	57.54518	2.934257E-02	24.62569	0.3360602	-4.847771E-03	2.111976E-02	8.357386	5.940377	0.877556	2.400361E-02	0	97.75187	
0	-0.1514	28.84058	22	2	141	56.75983	-1.338427E-02	25.58949	0.4191701	0.0964683	5.145633E-02	7.640826	6.03511	0.9469419	2.414772E-02	0	97.55006	
0	-0.1464	28.84058	23	2	142	59.03577	3.046304E-02	24.78593	0.2892075	8.523294E-03	-7.803259E-03	7.491891	6.58448	1.016364	-9.671392E-05	0	99.23474	
0	-0.1414	28.84058	24	2	143	56.5287	0.2618775	23.31898	1.828864	1.890042E-02	0.1050749	6.228787	5.81146	1.175023	-6.123727E-04	0	95.27705	
0	-0.1364	28.84058	25	2	144	56.65371	-1.505712E-02	23.21201	1.106329	-8.128253E-02	4.532694E-02	7.315543	6.475258	1.2091	-5.176893E-04	0	95.92042	
0	-0.1314	28.84058	26	2	145	56.67927	2.912045E-02	25.24659	0.7628435	7.803884E-03	8.983103E-02	7.135024	6.281839	1.135781	-2.929093E-04	0	97.3678	
0	-0.1264	28.84058	27	2	146	55.3534	6.657556E-03	25.40751	0.8571904	-3.070658E-02	7.379548E-02	7.984089	5.831074	0.9061663	7.254793E-02	0	96.46173	
0	-0.1214	28.84058	28	2	147	56.92659	2.872096E-02	25.52732	0.4423925	-5.577468E-02	1.354462E-02	8.872458	6.050792	0.8792174	-5.443171E-04	0	98.68471	
0	-0.1164	28.84058	29	2	148	57.15076	2.954879E-02	25.64539	0.4072599	-0.055235	-1.593502E-02	8.228868	6.316494	0.8938742	-2.471913E-02	0	98.57631	
0	-0.1114	28.84058	30	2	149	58.72888	0.1373874	24.49339	0.4667578	-2.968824E-02	8.408111E-02	7.570746	7.21435	1.051075	2.417947E-02	0	99.74116	
0	-0.1064	28.84058	31	2	150	58.2853	5.195981E-02	24.75685	0.3365852	5.910287E-02	9.101076E-02	7.153275	6.901133	1.071924	7.319657E-02	0	98.78033	
0	-0.1014	28.84058	32	2	151	58.78699	8.553539E-03	24.22992	0.419407	3.357144E-02	1.535223E-02	7.225198	6.8688	1.230878	-4.901045E-02	0	98.76965	
0	-0.0964	28.84058	33	2	152	57.89034	0.1595907	24.14951	0.3723	2.132492E-02	2.998118E-02	6.483252	6.423593	1.229737	2.445751E-02	0	96.78409	
0	-0.0914	28.84058	34	2	153	57.79653	-3.376853E-02	23.64783	0.3960921	-6.710409E-02	-0.0147918	6.724139	6.689632	1.255315	-1.197992E-05	0	96.39388	
0	-0.0864	28.84058	35	2	154	59.20547	9.518194E-02	24.73225	0.4791118	8.769798E-03	2.285388E-02	6.524975	6.745214	1.168264	7.343782E-02	0	99.05553	
