100	84	8400	17	
"NK"		"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"MgO WT%"	"CaO WT%"	"F WT%"	"Cl WT%"	"P2O5 WT%"	"SO3 WT%"	"La2O3 WT%"	"Ce2O3 WT%"	"Calc. O"	"Total"
0	1.6179	1.1193	1	1	1	55.73425	-2.040777E-02	5.368268	3.047171E-02	-1.439425E-02	-5.858141E-03	-3.324774E-02	-9.904861E-02	-2.884506E-02	0	29.76734
0	1.6189	1.1193	2	1	2	55.32311	-1.448333E-02	5.303619	0.1035491	-0.0121211	-1.856449E-02	-3.247712E-02	-0.2432361	-1.965669E-03	0	29.50265
0	1.6199	1.1193	3	1	3	55.54823	-3.525587E-02	5.472134	9.493327E-02	-6.483139E-03	7.92382E-03	-6.533948E-02	-9.606451E-02	-0.1437189	0	29.71567
0	1.6209	1.1193	4	1	4	55.94782	-4.299665E-02	5.300351	1.742052E-02	-1.588161E-02	-3.176682E-02	8.571986E-03	-6.584941E-02	-0.1901658	0	29.68649
0	1.6219	1.1193	5	1	5	55.68401	-2.015786E-02	5.275936	0.1003316	-1.052069E-02	-3.232052E-02	-3.272756E-04	-9.798616E-03	-0.1223521	0	29.74966
0	1.6229	1.1193	6	1	6	56.21321	-2.916548E-02	5.422647	0.1081897	-4.602726E-03	-5.335577E-03	-0.0244298	-6.696007E-02	-0.1441094	0	30.04503
0	1.6239	1.1193	7	1	7	55.83265	-1.787737E-02	5.265203	7.493135E-02	-8.359718E-03	-1.858871E-02	-5.711701E-02	-0.1255517	-9.657641E-02	0	29.69616
0	1.6249	1.1193	8	1	8	55.38837	-3.595883E-02	5.369423	4.334738E-02	-8.639765E-03	-4.564089E-02	7.806377E-03	-0.1279315	-2.820882E-02	0	29.59074
0	1.6259	1.1193	9	1	9	55.30842	-9.899449E-03	5.314232	4.520736E-02	-6.48387E-03	-5.385175E-03	-0.0407751	-6.651551E-02	-0.167235	0	29.46544
0	1.6269	1.1193	10	1	10	55.51743	-0.0275043	5.331748	-5.197196E-02	-8.993655E-03	-4.622332E-02	1.526914E-02	-1.308485E-02	-3.129837E-02	0	29.63159
0	1.6279	1.1193	11	1	11	55.67847	-1.661041E-02	5.457049	5.120236E-02	-1.094524E-02	-6.432712E-03	-4.215394E-02	1.589729E-02	-3.180262E-02	0	29.92286
0	1.6289	1.1193	12	1	12	55.826	-1.741692E-02	5.191243	2.980095E-02	-2.495089E-03	-1.832139E-02	-4.858297E-02	-0.1831287	-9.514844E-02	0	29.55686
0	1.6299	1.1193	13	1	13	56.06385	-7.932798E-03	5.184392	4.861111E-02	-1.571671E-02	-3.156222E-02	-7.551513E-03	-0.182969	-9.499768E-02	0	29.68537
0	1.6309	1.1193	14	1	14	56.56753	-2.735664E-02	5.1883	3.866608E-02	-2.208306E-02	0.0339223	-0.0253419	1.733641E-02	-5.395467E-02	0	30.12286
0	1.6319	1.1193	15	1	15	55.78777	-1.826231E-02	5.13889	2.769167E-02	-1.359006E-02	3.525265E-02	-4.805062E-02	-0.1217301	-0.2342319	0	29.44506
0	1.6329	1.1193	16	1	16	56.33298	-3.831486E-02	4.82955	0.1045379	-6.362961E-03	8.179357E-03	-7.77919E-03	-6.611843E-02	-0.11973	0	29.7003
0	1.6339	1.1193	17	1	17	55.77308	-1.455117E-02	4.902918	5.926707E-02	-1.393572E-02	0.313811	-1.589161E-02	-6.597725E-02	-0.1431378	0	29.56278
