168	116	19488	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"TiO2 WT%"	"Al2O3 WT%"	"FeO WT%"	"MnO WT%"	"MgO WT%"	"CaO WT%"	"Na2O WT%"	"K2O WT%"	"P2O5 WT%"	"O WT%"	"Total"	
0	26.363	28.2308	71	1	71	58.06387	0.1592999	25.33275	0.4079113	-1.675956E-02	2.918121E-02	6.931407	6.160342	1.12152	-7.017586E-05	0	98.18947	
0	26.368	28.2308	72	1	72	56.11597	0.0499342	24.93708	0.4898103	0.0578022	-2.358628E-02	8.644944	6.274916	0.7696196	-2.490973E-02	0	97.29158	
0	26.373	28.2308	73	1	73	74.36845	0.3705179	14.30929	1.619455	8.249833E-02	7.661267E-02	2.858041	3.441927	4.090199	9.832806E-02	0	101.3153	
0	26.378	28.2308	74	1	74	74.00101	0.9698542	11.01875	1.5339	3.018437E-02	4.980518E-02	0.4424681	1.640098	7.45949	-2.533088E-02	0	97.12024	
0	26.383	28.2308	75	1	75	71.23119	1.395559	12.4888	2.054772	5.462991E-02	1.399981E-02	0.5940248	2.010491	6.807939	9.696033E-02	0	96.74837	
0	26.388	28.2308	76	1	76	63.26869	0.6703665	12.9917	1.022927	4.375518E-02	3.849592E-02	0.9463057	3.162276	6.374244	2.384379E-02	0	88.54259	
0	26.393	28.2308	77	1	77	78.97492	0.1393375	9.479792	0.9340661	0.0349622	6.217019E-02	1.031922	3.130374	3.312232	-2.390735E-02	0	97.07587	
0	26.398	28.2308	78	1	78	67.74579	0.3954798	16.78621	0.7766514	-2.942382E-02	5.852492E-02	3.776377	5.414933	2.773896	4.941647E-02	0	97.74785	
0	26.403	28.2308	79	1	79	60.31575	0.1168609	24.96272	0.3370444	4.677875E-02	0.0148899	6.529046	6.62886	1.25055	2.455218E-02	0	100.2271	
0	26.408	28.2308	80	1	80	59.04439	9.398692E-02	24.25186	0.5261028	-2.990874E-02	2.212367E-02	7.296731	6.507616	1.325111	-2.590701E-04	0	99.03775	
0	26.413	28.2308	81	1	81	60.14825	-5.515204E-02	24.12358	0.3963657	8.802472E-03	1.502178E-02	6.684964	6.631907	1.21112	6.179088E-05	0	99.16492	
0	26.418	28.2308	82	1	82	59.39794	9.401651E-03	23.85975	0.3726797	8.856743E-03	5.242342E-02	6.474421	6.412437	1.204949	-0.0243924	0	97.76845	
0	26.423	28.2308	83	1	83	58.33723	0.073815	25.02033	0.467486	-0.0669226	7.894397E-03	6.498647	6.831095	1.184731	5.593996E-05	0	98.35436	
0	26.428	28.2308	84	1	84	59.93981	9.597135E-02	24.97246	0.33741	-0.0918519	-6.046852E-02	6.376604	6.330981	1.121055	9.817424E-02	0	99.12014	
0	26.433	28.2308	85	1	85	59.33494	3.029436E-02	24.10552	0.5147231	-4.122531E-03	-1.527227E-02	6.681829	6.506034	1.210397	-3.223663E-05	0	98.3643	
0	26.438	28.2308	86	1	86	57.79581	-3.398615E-02	24.61769	0.2655811	-1.672577E-02	5.246587E-02	7.409358	6.547584	1.045639	-2.452731E-02	0	97.65888	
0	26.443	28.2308	87	1	87	57.65347	2.817454E-02	23.93472	1.320115	5.785681E-02	6.865121E-02	6.306444	6.712255	1.124664	2.412613E-02	0	97.23048	
0	26.448	28.2308	88	1	88	55.87299	-2.142246E-02	23.13693	3.913629	0.0162939	0.1221614	5.47333	5.966012	1.053865	2.321331E-02	0	95.55699	
0	26.453	28.2308	89	1	89	51.08895	-9.130953E-02	19.96462	5.140666	2.548423E-02	0.2010771	6.035848	5.505615	0.7990506	-5.073103E-02	0	88.61927	
0	26.458	28.2308	90	1	90	58.09634	-1.305891E-02	24.94949	0.5737773	-4.225036E-02	-5.303639E-02	7.293092	6.520661	0.948303	-1.46723E-04	0	98.27316	
0	26.463	28.2308	91	1	91	57.74988	-3.490796E-02	25.01137	0.5260655	-1.723455E-02	-5.322518E-02	7.5597	6.503216	1.064187	2.414276E-02	0	98.33319	
0	26.468	28.2308	92	1	92	59.53799	3.070926E-02	24.44374	0.4437371	-1.649773E-02	5.236299E-02	6.431728	6.474983	1.305964	5.438046E-05	0	98.70477	
0	26.473	28.2308	93	1	93	60.18602	0.1375556	24.15396	0.5383244	3.371988E-02	-4.511971E-02	6.498713	6.80871	1.324867	4.885997E-02	0	99.68562	
0	26.478	28.2308	94	1	94	59.88927	0.0730714	24.77922	0.4907632	5.892715E-02	3.792214E-02	6.639235	6.927929	1.431895	-0.0489568	0	100.2793	
0	26.483	28.2308	95	1	95	58.7811	9.210014E-03	24.89772	0.2538246	8.703761E-03	6.044786E-02	7.129629	6.852497	1.15709	-3.764643E-05	0	99.15019	
0	26.488	28.2308	96	1	96	58.86632	7.368453E-02	25.27577	0.4555364	-4.173434E-02	6.794421E-02	6.651868	6.781329	1.151823	3.283271E-05	0	99.28258	
0	26.493	28.2308	97	1	97	59.29391	-3.492497E-02	24.26534	0.3007009	-4.661675E-03	0.0370186	8.096732	6.535541	1.134743	2.407162E-02	0	99.64848	
0	26.498	28.2308	98	1	98	59.23727	0.0952604	24.74322	0.3963131	-5.435004E-02	3.718241E-02	6.62594	6.421394	1.171702	2.451126E-02	0	98.69844	
0	26.503	28.2308	99	1	99	59.06699	0.2023316	24.4579	0.3604458	-2.931557E-02	5.339734E-02	6.916769	7.055852	1.212523	-7.303574E-05	0	99.29682	
0	26.508	28.2308	100	1	100	59.44614	7.331084E-02	23.76028	0.514668	-6.722467E-02	0.1145912	6.764374	7.276139	1.265197	-6.066402E-05	0	99.14742	
0	26.513	28.2308	101	1	101	59.76709	0.1384823	24.08292	0.4439252	-4.148583E-02	8.394751E-02	6.246854	7.088183	1.146674	1.41546E-04	0	98.95673	
0	26.518	28.2308	102	1	102	59.01328	3.074148E-02	24.80745	0.3012663	2.138795E-02	-0.0141887	6.876518	7.355722	1.238933	-4.887249E-02	0	99.58224	
0	26.523	28.2308	103	1	103	59.9012	-5.526367E-02	24.55489	0.4318004	-2.915931E-02	-4.479007E-02	6.878248	7.07462	1.177632	7.334414E-02	0	99.96252	
0	26.528	28.2308	104	1	104	58.91486	0.1380711	24.39425	0.4318146	-4.177614E-02	3.746874E-02	6.498544	6.516098	1.181465	3.469195E-05	0	98.07083	
0	26.533	28.2308	105	1	105	59.71558	0.1596733	24.25696	0.431915	-4.170454E-02	6.021261E-02	6.581852	6.600346	1.051338	6.881E-05	0	98.81623	
0	26.538	28.2308	106	1	106	59.1422	-9.776413E-02	24.30338	0.4676686	-5.412124E-02	7.770502E-03	6.19472	6.71278	1.277461	-2.432577E-02	0	97.92976	
0	26.543	28.2308	107	1	107	58.24458	9.406342E-02	24.01936	0.3599505	0.0459212	5.294245E-02	7.350711	6.840794	1.308107	-2.735755E-04	0	98.31616	
0	26.548	28.2308	108	1	108	59.20235	2.898488E-02	25.09852	0.5138449	0.0329202	-0.0233816	7.993209	6.535381	1.131235	0.0727321	0	100.5858	
0	26.553	28.2308	109	1	109	59.69236	6.883804E-03	23.02173	0.5017264	7.264667E-03	-0.0169304	7.332765	5.84655	2.012846	-2.487678E-02	0	98.38031	
0	26.558	28.2308	110	1	110	58.28132	7.062597E-02	23.1346	0.7385108	9.527008E-02	-3.937651E-02	7.365016	5.798825	1.625981	0.1455679	0	97.21634	
0	26.563	28.2308	111	1	111	57.87651	0.1154533	25.36294	0.4073841	-1.730575E-02	5.903407E-02	8.073406	6.183851	0.7682785	-3.005911E-04	0	98.82925	
0	26.568	28.2308	112	1	112	57.57254	9.300192E-02	24.18536	0.5610518	7.38719E-03	4.432691E-02	8.08731	6.293035	1.010186	-2.485116E-02	0	97.82935	
0	26.573	28.2308	113	1	113	58.91663	-0.1633667	25.01534	0.4670229	-0.016955	2.188005E-02	7.3818	6.41123	1.127089	-1.400165E-04	0	99.16054	
0	26.578	28.2308	114	1	114	57.69818	-1.267433E-02	24.71672	0.3603682	5.900892E-02	5.214607E-02	6.958686	6.352524	1.059455	-2.450255E-02	0	97.21992	
0	26.583	28.2308	115	1	115	59.18453	8.288664E-03	24.68623	0.4668946	2.080259E-02	2.184662E-02	7.35072	6.366109	1.074891	-4.902155E-02	0	99.13129	
0	26.588	28.2308	116	1	116	59.10929	-1.264334E-02	24.33762	0.4196962	-4.114888E-03	6.851714E-02	7.071424	7.05708	1.127701	2.434503E-02	0	99.19893	
0	26.593	28.2308	117	1	117	59.28002	-3.402895E-02	24.71816	0.3841409	2.119168E-02	4.371254E-04	7.099637	7.065551	1.118016	4.878777E-02	0	99.7019	
0	26.598	28.2308	118	1	118	59.12637	-1.300955E-02	23.91074	0.502552	8.407587E-02	-1.027684E-04	6.735639	6.611409	1.212993	-2.453396E-02	0	98.14613	
0	26.603	28.2308	119	1	119	58.6925	-3.448366E-02	25.4216	0.5380428	-1.694779E-02	5.277664E-02	7.042851	6.853148	1.273823	-1.454199E-04	0	99.82317	
0	26.608	28.2308	120	1	120	58.89566	7.235882E-02	24.4949	0.6564548	4.589599E-02	-5.322276E-02	6.830559	6.434814	1.196021	4.866507E-02	0	98.62212	
0	26.613	28.2308	121	1	121	59.13724	-3.405985E-02	24.60927	0.5620189	9.696373E-02	6.010209E-02	5.968402	6.579112	1.473252	3.743015E-05	0	98.45233	
0	26.618	28.2308	122	1	122	60.50594	-5.523987E-02	24.25196	0.4436587	8.748055E-03	6.045183E-02	6.515775	6.846296	1.328698	7.342166E-02	0	99.97972	
0	26.623	28.2308	123	1	123	59.04961	9.367434E-02	25.20621	0.5969701	8.364873E-02	3.020781E-02	7.525515	6.871891	0.9246557	-4.905904E-02	0	100.3333	
0	26.628	28.2308	124	1	124	57.41636	-0.1213636	25.87406	0.6560382	-5.052755E-03	5.125682E-02	8.06002	6.108166	0.93623	2.396818E-02	0	98.99968	
0	26.633	28.2308	125	1	125	53.67476	2.350304E-02	22.64502	2.313132	1.730486E-02	9.739659E-02	7.222936	5.586173	0.8852882	-0.0254624	0	92.44006	
0	26.638	28.2308	126	1	126	58.33601	-0.0994074	25.54434	0.6089553	-4.640331E-03	5.262692E-02	7.821554	6.76264	0.8367776	-2.599984E-04	0	99.8586	
0	26.643	28.2308	127	1	127	58.97686	9.411404E-02	24.23272	0.7634482	-4.355444E-03	-2.257856E-02	6.548677	6.639038	1.005005	4.882005E-02	0	98.28175	
0	26.648	28.2308	128	1	128	58.94635	9.354104E-02	24.4411	0.6324517	0.1088287	1.552094E-02	7.232191	7.050023	1.064579	4.851961E-02	0	99.63311	
0	26.653	28.2308	129	1	129	59.70539	-5.556568E-02	23.98231	0.680775	-1.667756E-02	3.525886E-04	6.566061	6.805793	0.9730797	-2.444071E-02	0	98.61707	
0	26.658	28.2308	130	1	130	60.24735	0.328494	24.20025	1.142209	7.454122E-03	3.773826E-02	6.751669	6.692286	1.023228	2.410712E-02	0	100.4548	
0	26.663	28.2308	131	1	131	59.06829	0.110461	22.23425	2.599706	0.1190792	1.452465	6.163547	6.601072	0.6561459	2.375372E-02	0	99.02878	
0	26.668	28.2308	132	1	132	49.94278	0.1762802	2.247919	26.36554	1.22118	14.24226	2.230677	0.7528544	8.405124E-02	6.099103E-02	0	97.32454	
0	26.673	28.2308	133	1	133	51.46019	0.3160054	0.40987	27.57355	1.025444	16.62295	1.483225	4.541829E-02	1.158634E-02	8.490781E-02	0	99.03314	
0	26.678	28.2308	134	1	134	50.7008	0.1298875	0.5740219	29.24862	1.032873	16.30271	1.930169	5.890026E-02	-1.437333E-02	1.269467E-02	0	99.9763	
0	26.683	28.2308	135	1	135	49.07411	0.3728023	1.170408	27.90535	0.7309329	15.4327	1.87868	9.764868E-02	5.820505E-02	-3.462796E-02	0	96.68621	
0	26.688	28.2308	136	1	136	50.23851	0.3917592	0.3718991	28.58302	0.9487776	16.33617	1.558466	4.581288E-02	7.810397E-03	-1.090195E-02	0	98.47131	
0	26.693	28.2308	137	1	137	50.4342	0.2516993	0.4340316	28.6984	0.8155121	16.31486	1.612515	8.479082E-02	2.046171E-02	0.0129259	0	98.67939	
0	26.698	28.2308	138	1	138	50.24872	0.2525494	0.4976211	28.47244	0.913309	16.87139	1.55999	4.559816E-02	1.429733E-02	6.058714E-02	0	98.93651	
0	26.703	28.2308	139	1	139	49.60284	0.3085935	0.4736804	29.36441	1.043497	16.29011	2.206363	4.587169E-02	-2.102038E-03	-3.506408E-02	0	99.2982	
0	26.708	28.2308	140	1	140	49.7568	0.3325625	0.4640613	27.85838	0.864566	15.84156	1.586215	-0.0841563	-2.353426E-02	-1.078144E-02	0	96.58568	
0	26.713	28.2308	141	1	141	49.40587	0.3319755	0.676445	28.25463	0.936903	16.46974	1.731734	-1.936545E-02	4.558842E-02	-1.089907E-02	0	97.82262	
0	26.718	28.2308	142	1	142	49.34406	0.1694208	1.231388	28.26241	0.6805336	13.85599	1.970304	-5.849916E-02	0.1175811	-3.490626E-02	0	95.53829	
0	26.723	28.2308	143	1	143	50.5239	0.2519332	0.7627474	28.17479	0.8278652	14.88146	2.038631	0.1369717	1.725826E-02	1.287232E-02	0	97.62843	
0	26.728	28.2308	144	1	144	49.09494	0.29297	0.5424521	27.4092	0.9500172	15.9602	1.719707	-3.223411E-02	-4.59645E-03	1.302422E-02	0	95.94569	
0	26.733	28.2308	145	1	145	50.56913	0.1083021	0.5961338	29.6728	0.8736474	15.72059	1.809031	6.854057E-03	1.999979E-02	1.251921E-02	0	99.38901	
0	26.738	28.2308	146	1	146	50.31265	-9.960026E-03	0.5880437	28.53033	1.106254	15.80548	1.958073	0.0457983	0.0108787	6.030689E-02	0	98.40785	
0	26.743	28.2308	147	1	147	50.64546	0.3506764	0.5256598	28.69462	1.130077	15.70787	1.557728	8.508458E-02	2.343467E-02	-1.098845E-02	0	98.70963	
0	26.748	28.2308	148	1	148	50.88441	0.1524734	0.5058157	28.5961	1.083522	17.24272	1.440716	4.553318E-02	8.082507E-03	1.312412E-02	0	99.9725	
0	26.753	28.2308	149	1	149	49.64495	0.3526161	0.496479	28.16214	0.8644258	16.30105	1.891716	0.1105148	1.586453E-03	6.038954E-02	0	97.88589	
0	26.758	28.2308	150	1	150	50.14824	0.4533404	0.8450125	28.06535	1.144122	16.20643	1.998023	-6.390853E-03	1.731724E-02	3.662561E-02	0	98.90807	
0	26.763	28.2308	151	1	151	51.40852	0.1936703	0.9930331	27.77612	0.9387646	15.06914	1.602077	3.277455E-02	9.015407E-02	3.705539E-02	0	98.14131	
0	26.768	28.2308	152	1	152	50.5519	0.2027933	4.872228	22.70226	0.4341413	6.625019	2.234403	0.1729836	1.409888	0.4429556	0	89.64856	
0	26.773	28.2308	153	1	153	72.63675	0.3648275	11.24489	2.79242	1.675018E-02	0.161506	0.5662643	1.705223	6.044234	4.837017E-02	0	95.58123	
0	26.778	28.2308	154	1	154	75.20685	0.5649261	11.59921	0.941846	6.954691E-03	2.858837E-02	0.2758479	1.992565	6.62431	-9.193124E-05	0	97.241	
0	26.783	28.2308	155	1	155	74.873	0.3289079	11.60604	0.8588262	-4.344072E-02	-2.963259E-02	0.3183199	2.219964	6.853627	-7.086927E-05	0	96.98553	
0	26.788	28.2308	156	1	156	72.71965	0.1970087	11.33139	1.439119	8.136233E-02	0.1389919	0.6953564	2.150506	6.914177	2.402844E-02	0	95.6916	
