56	216	12096	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"TiO2 WT%"	"Al2O3 WT%"	"FeO WT%"	"MnO WT%"	"MgO WT%"	"CaO WT%"	"Na2O WT%"	"K2O WT%"	"P2O5 WT%"	"O WT%"	"Total"	
0	1.11226	7.8997	16	1	16	72.73409	0.3724771	11.4879	1.049406	6.991194E-03	7.095573E-03	0.318202	1.985318	6.720577	2.457522E-02	0	94.70663	
0	1.1173	7.8997	17	1	17	72.87569	0.2012652	11.05243	0.7765816	5.825848E-02	-2.385089E-04	0.192552	1.927308	6.645025	-2.461053E-02	0	93.70425	
0	1.12234	7.8997	18	1	18	73.11804	0.4380707	11.3166	0.6929876	5.801293E-02	-5.169192E-02	0.2625243	1.917732	6.899932	-2.316739E-05	0	94.65219	
0	1.12738	7.8997	19	1	19	71.91145	0.4926776	10.80591	3.196792	-2.203257E-02	4.361273E-02	0.3145164	1.639785	6.921185	2.343716E-02	0	95.32732	
0	1.13242	7.8997	20	1	20	70.26958	0.2424143	11.2425	1.239226	-1.876109E-02	2.865417E-02	0.4862365	1.72523	6.543309	4.909365E-02	0	91.8075	
0	1.13746	7.8997	21	1	21	73.49753	0.4125725	11.65392	1.808813	9.438325E-02	-5.133478E-02	0.2747806	2.285443	6.650447	-4.969312E-02	0	96.57687	
0	1.1425	7.8997	22	1	22	74.95528	0.3320172	10.8956	0.3489717	-4.574649E-03	0.0585519	0.4037462	2.193098	6.880424	1.941442E-04	0	96.0633	
0	1.14754	7.8997	23	1	23	73.62968	0.2660967	11.94961	0.5861688	8.362055E-02	-1.500142E-02	0.2768631	2.008265	7.019495	4.759128E-05	0	95.80486	
0	1.15258	7.8997	24	1	24	72.89774	0.4803892	11.30107	0.8947133	-5.726559E-03	0.050747	0.3603939	1.91038	6.968037	-2.481325E-02	0	94.83293	
0	1.15762	7.8997	25	1	25	74.59394	0.3957658	11.59425	0.6578221	2.050891E-02	-1.441615E-02	0.2066375	2.239449	6.716912	2.485792E-02	0	96.43573	
0	1.16266	7.8997	26	1	26	74.31394	0.4180129	11.70808	0.420188	-4.660541E-03	7.067638E-03	0.3613294	2.036654	6.806029	-4.923232E-02	0	96.01741	
0	1.1677	7.8997	27	1	27	75.76573	0.2672339	11.52135	0.4322878	5.890686E-02	-2.220915E-02	0.2491893	1.931984	6.75252	2.500227E-02	0	96.98198	
0	1.17274	7.8997	28	1	28	72.72182	0.3311583	11.48607	0.6578291	-1.748177E-02	0.015134	0.4311074	2.333097	6.460876	7.422515E-02	0	94.49382	
0	1.17778	7.8997	29	1	29	73.90764	8.901245E-02	11.23899	2.486286	8.118425E-02	2.348525E-02	0.2881409	2.635367	6.273578	-2.512414E-02	0	96.99857	
0	1.18282	7.8997	30	1	30	74.68503	0.1601816	11.78355	0.5636645	-3.888897E-03	3.051126E-02	0.2632581	2.57702	5.987463	5.003265E-02	0	96.09681	
0	1.18786	7.8997	31	1	31	74.60226	0.3112341	12.0277	0.5161178	-4.183502E-02	-1.326484E-02	0.2491817	2.711553	5.969217	5.002531E-02	0	96.38219	
0	1.1929	7.8997	32	1	32	74.38496	0.1390655	11.89759	0.4805562	-1.630832E-02	2.718594E-03	0.6278106	3.439195	5.6761	7.479097E-02	0	96.70648	
0	1.19794	7.8997	33	1	33	74.54777	0.4607122	11.56625	0.5508554	2.059397E-02	6.618857E-02	0.3890265	2.269649	6.610392	4.955383E-02	0	96.53098	
0	1.20298	7.8997	34	1	34	73.53341	0.1774133	12.30722	1.429157	3.172527E-02	-9.153315E-04	0.3317797	1.67358	6.918665	4.908185E-02	0	96.45111	
0	1.20802	7.8997	35	1	35	69.21554	0.5242685	10.63566	5.850902	6.194725E-02	-6.071613E-02	0.1707764	1.789646	6.365067	2.230298E-02	0	94.57539	
0	1.21306	7.8997	36	1	36	73.21446	0.5633313	11.49243	1.654166	5.640956E-02	8.010852E-02	0.1628623	1.743482	6.900527	7.348918E-02	0	95.94128	
0	1.2181	7.8997	37	1	37	73.80428	0.651793	11.52991	1.120217	6.642964E-03	-2.257163E-02	0.331735	1.84118	6.833988	-2.487406E-02	0	96.0723	
0	1.22314	7.8997	38	1	38	74.59554	0.201757	11.46074	0.7887589	-0.0554972	9.537382E-02	0.5153657	2.166763	6.465638	4.959212E-02	0	96.28403	
0	1.22818	7.8997	39	1	39	72.40419	0.3459156	11.38676	2.413708	3.015888E-02	-6.619553E-02	0.3158484	2.392661	6.64661	2.395744E-02	0	95.89361	
0	1.23322	7.8997	40	1	40	73.44513	0.5033877	11.53637	0.6458087	5.855542E-02	-5.792977E-02	0.1924395	2.501549	6.45534	4.956497E-02	0	95.33022	
0	1.23826	7.8997	41	1	41	74.14835	0.2668522	11.39535	0.5986153	0.1095521	8.079038E-03	0.2207724	2.415302	6.303944	2.892422E-04	0	95.46712	
0	1.2433	7.8997	42	1	42	73.76013	0.4378518	11.37987	0.7998867	4.533619E-02	-7.36584E-03	0.2623503	2.128428	6.798425	-8.171945E-06	0	95.60492	
0	1.24834	7.8997	43	1	43	76.04229	0.2448518	11.14115	0.6459036	8.386807E-02	1.514537E-02	0.3610324	2.397388	6.719638	4.957691E-02	0	97.70084	
0	1.25338	7.8997	44	1	44	73.85566	0.3308705	11.18674	0.5624551	0.058291	-2.259975E-02	0.4031731	1.768262	6.800483	6.564714E-05	0	94.94341	
0	1.25842	7.8997	45	1	45	75.23239	0.1159148	11.33099	0.4201249	0.1474542	-7.33326E-03	0.4035737	2.152304	6.797048	-0.0245132	0	96.56796	
0	1.26346	7.8997	46	1	46	73.07915	0.5687474	11.41846	0.4319526	7.969156E-03	-5.861997E-02	0.2488032	2.006375	6.614938	7.425309E-02	0	94.39204	
0	1.2685	7.8997	47	1	47	75.55854	0.2456898	11.37657	0.479812	-5.519555E-02	5.112557E-02	0.2492343	2.150361	6.89333	-2.446941E-02	0	96.925	
0	1.27354	7.8997	48	1	48	75.15668	0.5257404	11.27391	0.4082058	7.951044E-03	-4.439449E-02	0.1366748	1.796778	6.951079	1.712364E-04	0	96.21279	
0	1.27858	7.8997	49	1	49	75.05467	5.288828E-02	12.31204	0.4925374	-3.603362E-03	8.722913E-03	0.6700423	2.668153	5.568207	5.905773E-04	0	96.82425	
0	1.28362	7.8997	50	1	50	69.46838	0.2060286	16.85536	0.3983555	-3.987441E-02	1.596352E-02	1.672438	6.474351	3.264764	7.525723E-02	0	98.39103	
0	1.28866	7.8997	51	1	51	70.92404	0.2268863	16.2119	0.3980871	9.902959E-02	-1.596596E-02	1.575333	5.315459	3.464899	0.1000035	0	98.29968	
0	1.2937	7.8997	52	1	52	71.0329	0.4341081	11.53052	1.71349	-1.965063E-02	0.1467977	1.086673	1.840709	6.190167	0.1225663	0	94.07828	
0	1.29874	7.8997	53	1	53	69.75281	0.3400601	11.13466	3.527111	5.218262E-02	0.6465325	2.575694	1.444436	6.019906	0.1206163	0	95.61401	
0	1.30378	7.8997	54	1	54	73.98235	0.2020161	11.32951	0.5627831	3.328806E-02	2.148716E-02	0.3472302	1.870683	6.620471	7.433671E-02	0	95.04416	
0	1.30882	7.8997	55	1	55	73.06098	0.1176138	12.44752	0.3853613	3.446781E-02	-4.187301E-02	0.4175553	3.205263	5.766779	-2.418853E-02	0	95.36948	
0	1.31386	7.8997	56	1	56	75.30011	0.1812048	11.83549	0.5394034	-5.496938E-02	-4.318191E-02	0.4456101	2.547029	6.468424	4.977046E-02	0	97.2689	
0	1.03666	7.9047	1	2	57	74.3224	0.2646498	11.3458	1.180393	-5.736418E-03	0.1474279	0.6266865	2.292884	6.627789	2.455485E-02	0	96.82684	
0	1.0417	7.9047	2	2	58	73.20751	0.3746718	11.55712	0.4557898	2.062173E-02	6.632882E-02	0.2490119	2.381995	6.892862	-4.924025E-02	0	95.15668	
0	1.04674	7.9047	3	2	59	73.32639	0.5463451	11.81591	0.6814151	-0.0304859	-5.185229E-02	0.2345573	1.716913	6.825661	2.472954E-02	0	95.08958	
0	1.05178	7.9047	4	2	60	74.20527	0.1159289	11.78341	0.6701216	2.073283E-02	-3.648528E-02	0.403432	2.091418	6.452521	2.497696E-02	0	95.73131	
0	1.05682	7.9047	5	2	61	73.21395	0.4173845	11.66867	0.6102552	7.806182E-03	1.511859E-02	0.4030496	2.364871	6.612913	4.948653E-02	0	95.36351	
0	1.06186	7.9047	6	2	62	75.11818	0.2676133	11.78208	0.396773	-0.0423632	1.523234E-02	0.445903	2.48366	6.735319	2.721851E-04	0	97.20267	
0	1.0669	7.9047	7	2	63	73.66129	0.4390179	11.27298	0.5746138	-1.762603E-02	3.590877E-02	0.2769294	1.799155	6.817132	1.002031E-04	0	94.8595	
0	1.07194	7.9047	8	2	64	74.99468	0.5253451	11.633	0.5508652	3.320386E-02	-5.103355E-02	0.3609543	2.271122	6.693965	1.369036E-04	0	97.01225	
0	1.07698	7.9047	9	2	65	72.94016	0.4595173	11.41326	0.9191394	2.019481E-02	2.301379E-02	0.3463261	2.528541	6.30408	0.0247663	0	94.979	
0	1.08202	7.9047	10	2	66	73.60692	0.1804374	11.39926	0.6223165	-4.278461E-02	1.929494E-04	0.3052365	2.247708	6.838882	4.954718E-02	0	95.20772	
0	1.08706	7.9047	11	2	67	73.43119	0.3261568	11.47114	2.094466	0.0436694	4.656153E-04	0.1906224	2.257284	6.438488	-2.504669E-02	0	96.22844	
0	1.0921	7.9047	12	2	68	73.81699	0.43477	11.92802	1.737986	1.882024E-02	8.165887E-03	0.3170044	2.535717	6.609922	2.434183E-02	0	97.43175	
0	1.09714	7.9047	13	2	69	75.31828	0.3101461	11.9223	0.5392216	0.0334876	-0.0725785	0.4033084	2.550678	6.605789	4.965214E-02	0	97.66029	
0	1.10218	7.9047	14	2	70	75.62441	0.1588163	11.11378	0.6342531	0.0205544	7.221676E-03	0.235025	2.081659	6.911202	-2.454259E-02	0	96.76239	
0	1.10722	7.9047	15	2	71	74.06598	0.1592917	11.71708	0.5036058	5.887668E-02	-3.648531E-02	0.2210983	2.130397	6.672325	-2.446146E-02	0	95.4677	
0	1.11226	7.9047	16	2	72	75.60671	0.1368048	11.06299	0.9076182	-0.0683311	2.259974E-02	0.1084513	2.45131	6.969689	2.483555E-02	0	97.22269	
0	1.1173	7.9047	17	2	73	73.84698	0.1804618	11.84009	0.5746956	-4.280527E-02	-1.496426E-02	0.2070061	1.995122	7.048389	0.0989156	0	95.73388	
0	1.12234	7.9047	18	2	74	72.28796	0.2229428	11.5463	0.6575734	0.0582765	4.368752E-02	0.347001	2.019643	6.738218	4.943066E-02	0	93.97104	
0	1.12738	7.9047	19	2	75	72.72668	0.3945439	11.1648	0.8593059	-0.0435991	0.0357272	0.2764834	1.730215	7.020362	7.389095E-02	0	94.23841	
0	1.13242	7.9047	20	2	76	72.50349	0.3510454	11.29646	1.001932	-6.911624E-02	-2.305903E-02	0.472767	1.521906	6.813079	2.453026E-02	0	93.89304	
0	1.13746	7.9047	21	2	77	73.80016	0.2452925	10.93952	0.3844389	0.1093762	1.615479E-04	0.2350893	2.246461	6.915875	7.424576E-02	0	94.95063	
0	1.1425	7.9047	22	2	78	75.364	0.1588783	11.73854	0.6580552	7.135127E-02	3.632814E-02	0.2068554	1.97629	6.689642	2.31237E-04	0	96.90018	
0	1.14754	7.9047	23	2	79	74.90945	0.2027611	12.02673	0.4561891	-0.0297118	-1.960109E-04	0.2212443	2.023669	6.794518	2.974613E-04	0	96.60494	
0	1.15258	7.9047	24	2	80	71.91026	0.3295728	11.75817	0.9899915	-3.097451E-02	8.676832E-02	0.3604521	1.636224	6.758576	7.390935E-02	0	93.87294	
0	1.15762	7.9047	25	2	81	73.9423	0.3091646	11.67757	0.5980886	0.1216446	-0.1246715	0.3188635	1.915782	6.815234	9.883045E-02	0	95.67281	
0	1.16266	7.9047	26	2	82	73.92946	0.4599503	11.37466	0.633598	-5.244412E-03	-1.475374E-02	0.3187887	2.178215	7.082587	-2.4321E-05	0	95.95724	
0	1.1677	7.9047	27	2	83	72.88987	0.2203486	11.58503	1.429184	-4.434452E-02	6.378182E-03	0.27576	1.67418	7.07489	2.435348E-02	0	95.13564	
0	1.17274	7.9047	28	2	84	74.01847	0.6735022	11.41064	1.144219	1.955294E-02	-2.146973E-02	0.3316548	2.441659	6.564744	9.851485E-02	0	96.6815	
0	1.17778	7.9047	29	2	85	72.70721	0.3316252	11.27563	0.5867477	-1.721884E-02	-2.125678E-02	0.2629361	2.435293	6.395655	4.966584E-02	0	94.00629	
0	1.18282	7.9047	30	2	86	74.76363	0.2895956	11.22168	0.4803953	-5.467908E-02	-6.460947E-03	0.3474837	2.410738	6.069064	2.521703E-02	0	95.54665	
0	1.18786	7.9047	31	2	87	73.09555	0.3973934	12.19055	0.480368	8.897386E-03	2.441711E-03	0.6271675	3.233329	5.484618	4.886955E-04	0	95.5208	
0	1.1929	7.9047	32	2	88	74.52454	0.4619614	12.6558	0.4922045	3.428332E-02	-2.633952E-02	0.6128731	3.774937	5.55887	4.883592E-04	0	98.08963	
0	1.19794	7.9047	33	2	89	74.58184	0.3532352	11.54195	0.6701273	-2.980369E-02	2.288632E-02	0.3750232	2.488918	6.229767	4.974559E-02	0	96.28369	
0	1.20298	7.9047	34	2	90	73.98373	0.1577821	11.11345	0.7882005	9.603216E-02	-4.468132E-02	0.2907341	1.645128	6.840673	2.558044E-05	0	94.87108	
0	1.20802	7.9047	35	2	91	70.34471	0.5512007	10.97934	4.511601	-1.152532E-02	-2.302007E-02	0.2145618	1.832791	6.908881	2.278103E-02	0	95.33133	
0	1.21306	7.9047	36	2	92	73.22885	0.308192	11.25618	1.002014	-5.621694E-02	-2.230627E-02	0.4025939	1.952197	6.745096	-4.942406E-02	0	94.76718	
0	1.2181	7.9047	37	2	93	74.01595	0.5451939	11.9645	0.728021	1.958364E-02	6.711954E-03	0.3043939	2.033975	7.494398	7.365721E-02	0	97.18639	
0	1.22314	7.9047	38	2	94	70.03149	0.4066257	10.88897	3.172395	3.011832E-03	0.4980519	1.403732	1.813143	6.164305	0.1459494	0	94.52768	
0	1.22818	7.9047	39	2	95	75.21418	0.4397212	11.06706	0.4798022	-0.0171609	4.444925E-02	0.2770547	2.361784	6.610965	0.123809	0	96.60167	
0	1.23322	7.9047	40	2	96	73.67017	0.3094593	11.33008	0.6220075	7.736653E-03	-0.014413	0.4031253	2.280953	6.713253	-4.928894E-02	0	95.27308	
0	1.23826	7.9047	41	2	97	74.83249	0.460909	11.66366	0.5986049	-4.557523E-03	-6.532873E-02	0.3749376	2.415949	6.355909	-2.447455E-02	0	96.60812	
0	1.2433	7.9047	42	2	98	74.19716	0.3738418	11.47347	0.8003548	-1.763743E-02	4.429815E-04	0.3606982	2.325551	6.505987	1.200455E-04	0	96.01999	
0	1.24834	7.9047	43	2	99	74.92777	0.2666198	11.61138	0.7174704	-4.275252E-02	-0.02204	0.3610831	2.008454	6.526931	-2.451451E-02	0	96.3304	
0	1.25338	7.9047	44	2	100	74.64219	0.0940292	11.44857	0.5269878	7.118282E-02	2.115449E-02	0.2350669	1.796824	7.048555	1.410287E-04	0	95.8847	
0	1.25842	7.9047	45	2	101	74.50233	0.1374484	11.57469	0.4914086	-3.007605E-02	-6.574039E-02	0.3334727	2.307752	7.091013	-2.454753E-02	0	96.31775	
0	1.26346	7.9047	46	2	102	74.78406	0.5466588	11.39305	0.6695877	-0.0936441	-1.452324E-02	0.37486	2.219349	6.74737	7.414666E-02	0	96.70091	
0	1.2685	7.9047	47	2	103	74.61833	0.1587979	11.37319	0.7650347	-6.810144E-02	-1.465988E-02	0.2208583	2.060305	6.660631	-4.924214E-02	0	95.72515	
0	1.27354	7.9047	48	2	104	75.53049	0.3101378	11.56514	0.5153675	-6.805468E-02	-8.247441E-03	0.2772189	1.618218	6.91373	2.022826E-04	0	96.65419	
0	1.27858	7.9047	49	2	105	74.87083	0.3743055	10.91337	0.6102304	-4.845218E-03	-2.912957E-02	0.2347776	2.207991	6.786268	0.1483333	0	96.11212	
0	1.28362	7.9047	50	2	106	73.65358	0.3755292	12.23832	0.5396754	9.755994E-02	-4.070555E-03	0.9904759	3.706251	5.055424	4.996267E-02	0	96.70271	
0	1.28866	7.9047	51	2	107	73.62165	0.2248441	13.05817	0.4325761	4.682922E-02	-4.169673E-02	0.6694331	3.479762	5.870396	4.986056E-02	0	97.41183	
0	1.2937	7.9047	52	2	108	74.36301	0.331308	11.35747	0.5627127	2.056968E-02	-0.0147576	0.3330486	2.038974	6.664113	4.958115E-02	0	95.70602	
0	1.29874	7.9047	53	2	109	73.5209	0.415771	11.37139	0.9660819	-1.827678E-02	-7.507416E-03	0.5005024	2.057957	6.700174	4.923633E-02	0	95.55624	
0	1.30378	7.9047	54	2	110	73.10857	0.2234586	11.61828	0.4793359	7.808883E-03	-5.159814E-02	0.2069274	1.942137	7.059787	1.090112E-04	0	94.59482	
0	1.30882	7.9047	55	2	111	73.91457	0.2669518	11.29109	0.5629408	2.080598E-02	-7.229772E-03	0.2068734	2.089631	6.491031	2.66203E-04	0	94.83693	
0	1.31386	7.9047	56	2	112	74.61844	0.1598351	11.71038	0.5752394	8.592832E-03	9.741568E-04	0.1088789	2.525142	6.273565	7.468157E-02	0	96.05574	
0	1.03666	7.9097	1	3	113	74.02396	0.3529684	11.43988	0.4914188	2.052094E-02	7.464079E-03	0.3472642	2.25845	6.913129	1.12546E-04	0	95.85518	
0	1.0417	7.9097	2	3	114	73.14351	0.3911976	11.09077	1.737863	-7.03825E-03	7.333211E-02	0.8354104	1.947778	6.661316	4.874024E-02	0	95.92287	
0	1.04674	7.9097	3	3	115	73.95776	0.3739628	11.53173	0.5981979	-5.216851E-03	-8.649712E-03	0.4454371	1.433025	6.974169	-2.467968E-02	0	95.27573	
0	1.05178	7.9097	4	3	116	74.09767	0.0731868	11.3105	0.4442455	2.089432E-02	0.0219561	0.1651455	2.149792	6.913849	2.498055E-02	0	95.22221	
0	1.05682	7.9097	5	3	117	74.27216	0.4606482	11.74581	0.6580491	2.064621E-02	5.882304E-02	0.2487071	2.176534	6.458061	4.963878E-02	0	96.14908	
0	1.06186	7.9097	6	3	118	73.6252	0.1374315	11.61041	0.6581624	-4.66486E-03	-1.475543E-02	0.2210002	1.986037	6.641176	4.967282E-02	0	94.90967	
0	1.0669	7.9097	7	3	119	75.17267	0.2234555	11.45826	0.6342231	9.663814E-02	2.037285E-04	0.2909894	2.197669	6.646089	1.961567E-04	0	96.72039	
0	1.07194	7.9097	8	3	120	73.71442	0.2448845	11.23029	0.7174153	-1.752539E-02	-2.182617E-02	0.1787028	2.155856	6.72264	4.957835E-02	0	94.97444	
0	1.07698	7.9097	9	3	121	75.37221	0.3526488	11.69911	0.6221148	7.731066E-03	5.135976E-02	0.3611128	2.249997	6.964613	0.0741493	0	97.75505	
0	1.08202	7.9097	10	3	122	74.2383	0.3106725	11.72834	0.5038307	-8.009361E-02	-2.857773E-02	0.1650202	2.494246	6.665735	-2.441468E-02	0	95.97306	
0	1.08706	7.9097	11	3	123	74.73535	0.3106436	11.3014	0.5038809	-4.222963E-02	0.0223891	0.4035625	2.266841	6.390977	0.0497814	0	95.94259	
0	1.0921	7.9097	12	3	124	66.05665	1.104455	10.24508	12.86263	2.598884E-02	7.235439E-05	9.229627E-02	1.978965	5.641658	-2.923667E-02	0	97.97855	
0	1.09714	7.9097	13	3	125	67.30665	0.8944739	11.09645	8.527254	7.440811E-03	-2.305144E-02	0.3326975	2.000162	6.146054	4.535952E-02	0	96.3335	
0	1.10218	7.9097	14	3	126	73.8757	0.3534063	11.23935	0.4679284	2.082798E-02	-7.20576E-03	0.1648764	2.131045	6.658175	-4.919626E-02	0	94.85492	
0	1.10722	7.9097	15	3	127	73.84131	0.2883621	11.61557	0.5866392	-9.348696E-02	3.655588E-02	0.3473424	2.16321	6.892997	2.482938E-02	0	95.70332	
0	1.11226	7.9097	16	3	128	74.16206	0.2447256	11.47414	0.5625459	7.103234E-02	-2.951254E-02	0.2910301	2.050398	7.010739	2.476354E-02	0	95.86194	
0	1.1173	7.9097	17	3	129	74.15511	0.4392498	11.43825	0.407997	-5.569567E-02	-2.987316E-02	0.1929024	1.922152	7.424573	4.935817E-02	0	95.94402	
0	1.12234	7.9097	18	3	130	75.04156	0.3101543	11.87207	0.4440167	0.020707	-7.916483E-03	0.1789491	1.827124	7.004815	7.431745E-02	0	96.76579	
0	1.12738	7.9097	19	3	131	74.2562	0.3741538	11.68694	0.6101627	-4.992265E-03	6.91582E-03	0.3610871	1.956434	6.877452	2.477019E-02	0	96.14912	
0	1.13242	7.9097	20	3	132	72.07277	0.1787221	10.96517	0.9186474	6.954285E-03	-5.936946E-02	0.3046155	1.689047	6.999946	2.454838E-02	0	93.10105	
0	1.13746	7.9097	21	3	133	72.79222	0.1579044	11.35775	1.014518	-6.856067E-02	6.514229E-02	0.3607882	1.677176	6.435791	9.893572E-02	0	93.89166	
0	1.1425	7.9097	22	3	134	73.08412	0.1364167	11.56619	0.812033	3.278718E-02	3.650964E-02	0.3048082	2.094727	6.849449	3.09272E-05	0	94.91708	
0	1.14754	7.9097	23	3	135	74.65758	0.52552	11.58721	0.4319219	5.859316E-02	8.783741E-02	0.3610627	2.185145	6.797319	7.418758E-02	0	96.76637	
0	1.15258	7.9097	24	3	136	75.41908	0.2243399	11.42131	0.3134156	4.630721E-02	0.0144635	0.2493976	2.096951	6.95362	2.497942E-02	0	96.76387	
0	1.15762	7.9097	25	3	137	73.07185	0.2432027	11.0631	1.132939	1.966286E-02	2.809171E-02	0.3042478	1.407212	6.503228	2.467342E-02	0	93.79823	
0	1.16266	7.9097	26	3	138	73.32944	0.1367916	11.69346	0.5385961	9.630182E-02	-1.484387E-02	0.262995	2.143172	7.169282	-4.931694E-02	0	95.30588	
0	1.1677	7.9097	27	3	139	73.57707	0.2000277	11.03427	1.073009	6.908687E-03	0.0369015	0.178077	2.289785	7.138357	4.918454E-02	0	95.58358	
0	1.17274	7.9097	28	3	140	74.37563	0.2425353	11.49971	1.275102	-6.039765E-03	-0.0595326	0.3180733	1.609373	6.953105	4.917186E-02	0	96.25713	
0	1.17778	7.9097	29	3	141	73.6005	0.2230054	11.89493	0.7884301	3.306453E-02	-0.0213945	0.3187491	2.460363	6.600058	0.0742053	0	95.97192	
0	1.18282	7.9097	30	3	142	73.77805	0.5877779	11.4677	0.8588821	0.2096618	0.2729092	0.7380551	2.417593	6.373734	4.918453E-02	0	96.75354	
0	1.18786	7.9097	31	3	143	74.47883	0.5811508	11.01185	2.818436	5.534471E-02	-0.0357389	0.287138	2.742778	5.996153	-6.011468E-04	0	97.93533	
0	1.1929	7.9097	32	3	144	75.18345	0.2886686	11.44596	0.6344985	3.364832E-02	-6.157687E-03	0.2769361	2.665995	6.280052	3.265441E-04	0	96.80338	
0	1.19794	7.9097	33	3	145	74.30498	0.3748759	11.83692	0.6225456	-2.976688E-02	5.827466E-04	0.2068123	2.351261	6.39398	0.1239088	0	96.18611	
0	1.20298	7.9097	34	3	146	75.75339	0.2228327	11.53911	0.7646561	-5.167671E-03	6.419827E-03	0.3189633	1.695983	7.018211	-4.934706E-02	0	97.26505	
0	1.20802	7.9097	35	3	147	73.26525	0.5900708	11.18583	0.3484807	5.842599E-02	-2.182528E-02	0.3470018	2.300198	6.946858	2.470644E-02	0	95.045	
0	1.21306	7.9097	36	3	148	73.69391	0.3090208	11.64849	0.5265618	0.1341759	-8.156473E-03	0.332952	1.757553	7.052767	1.561198E-06	0	95.44727	
0	1.2181	7.9097	37	3	149	75.16059	0.3958111	11.63999	0.3602474	4.556755E-02	2.062841E-02	0.2771159	1.671235	7.53782	0.0493115	0	97.15831	
0	1.22314	7.9097	38	3	150	73.66965	0.1786748	11.33946	1.025627	-3.101699E-02	-8.083503E-03	0.318536	1.773517	7.051626	9.857021E-02	0	95.41656	
0	1.22818	7.9097	39	3	151	74.0639	0.2181702	11.64585	2.22454	4.334915E-02	8.178933E-02	0.3723731	2.322749	6.627003	4.879651E-02	0	97.64853	
0	1.23322	7.9097	40	3	152	71.64729	0.3068022	11.04595	1.226949	3.178559E-02	7.349031E-02	0.500035	2.116167	6.717094	0.1229223	0	93.78848	
0	1.23826	7.9097	41	3	153	74.0677	0.2671479	11.34182	0.4321678	0.0715832	1.543977E-02	0.2771296	2.53744	6.617204	-2.445907E-02	0	95.60316	
0	1.2433	7.9097	42	3	154	71.42522	0.1784697	11.83153	1.203717	-1.829078E-02	6.659466E-02	0.3461135	2.320917	6.535375	-2.475753E-02	0	93.86491	
0	1.24834	7.9097	43	3	155	68.98179	0.5880553	10.204	5.683692	0.1116418	0.5157987	1.977744	2.056897	5.955001	-5.135103E-02	0	96.02325	
0	1.25338	7.9097	44	3	156	72.11859	0.5190348	11.18529	1.84334	1.771952E-02	-1.568809E-02	0.4005782	1.73742	7.151438	-2.528335E-02	0	94.93244	
