175	95	16625	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"TiO2 WT%"	"Al2O3 WT%"	"FeO WT%"	"MnO WT%"	"MgO WT%"	"CaO WT%"	"Na2O WT%"	"K2O WT%"	"P2O5 WT%"	"O WT%"	"Total"	
0	-2.762	17.7127	77	1	77	72.5097	0.1811546	13.00226	0.5513327	2.126294E-02	-4.256144E-02	0.571176	2.866765	5.717054	2.512324E-02	0	95.40327	
0	-2.757	17.7127	78	1	78	73.2425	0.1771789	11.54261	1.441158	-4.426686E-02	0.1969755	1.018311	1.695733	6.243256	-2.492325E-02	0	95.48854	
0	-2.752	17.7127	79	1	79	72.4994	0.2214961	11.77875	0.8468778	4.488878E-02	0.1018817	0.5148095	2.012328	6.937293	-1.633982E-04	0	94.95756	
0	-2.747	17.7127	80	1	80	74.91076	0.3080147	11.41834	0.8711256	1.981015E-02	-5.926619E-02	0.3745862	1.761298	6.815481	2.463608E-02	0	96.44479	
0	-2.742	17.7127	81	1	81	74.72322	0.2232295	11.55223	0.6221677	7.90868E-03	3.634309E-02	0.178735	2.089593	6.690665	1.945357E-04	0	96.12429	
0	-2.737	17.7127	82	1	82	74.13754	0.3302167	11.8373	0.6454705	5.813203E-02	1.379254E-02	0.3187239	1.809519	6.792537	-2.462656E-02	0	95.91861	
0	-2.732	17.7127	83	1	83	55.67748	0.1152907	9.80485	5.446978	0.1471355	0.9396551	2.654282	1.303291	4.889536	6.970662E-02	0	81.0482	
0	-2.727	17.7127	84	1	84	71.62187	0.3266577	11.53696	1.475411	9.436841E-02	6.984961E-03	0.3171519	2.067341	6.855794	4.878921E-02	0	94.35132	
0	-2.722	17.7127	85	1	85	74.53793	0.1364236	10.99162	0.728861	4.552004E-02	-4.432813E-02	0.2768033	1.915411	6.740635	9.012E-05	0	95.32896	
0	-2.717	17.7127	86	1	86	71.78526	0.1106348	11.44756	1.986269	3.061402E-02	-1.555965E-02	0.2747159	1.735218	6.766454	-5.22515E-04	0	94.12065	
0	-2.712	17.7127	87	1	87	74.50829	0.1806132	11.55842	0.4915853	2.082051E-02	-5.825768E-02	0.2069951	2.316976	6.635982	7.436782E-02	0	95.9358	
0	-2.707	17.7127	88	1	88	74.76147	0.1365307	11.36021	0.8359326	3.298492E-02	-7.009561E-03	0.3187177	2.32451	6.49049	7.423539E-02	0	96.32806	
0	-2.702	17.7127	89	1	89	74.1161	0.1590894	11.69217	0.5747906	-2.977944E-02	1.239253E-03	0.3051166	2.880269	6.522305	4.963953E-02	0	96.27095	
0	-2.697	17.7127	90	1	90	73.52809	0.2404331	10.8879	1.999204	-0.0193036	8.293598E-04	0.2607604	2.496791	6.217695	-2.496591E-02	0	95.58743	
0	-2.692	17.7127	91	1	91	74.37333	0.3958609	12.12873	0.5985901	0.0842741	-2.052396E-02	0.3466479	2.914657	5.955229	7.445851E-02	0	96.85126	
0	-2.687	17.7127	92	1	92	73.15221	0.1813473	14.23072	0.6346163	-1.653883E-02	2.469042E-02	1.060643	3.511578	5.248128	4.985506E-02	0	98.07725	
0	-2.682	17.7127	93	1	93	73.97089	0.3541958	13.35413	0.3733754	-3.653794E-03	9.265293E-03	0.6412303	3.132737	5.583385	4.996387E-02	0	97.46552	
0	-2.677	17.7127	94	1	94	73.31227	0.3720455	12.03307	1.156118	-1.818979E-02	0.1855417	0.8358034	2.804185	6.052267	2.458419E-02	0	96.75771	
0	-2.672	17.7127	95	1	95	75.08392	0.2007096	11.28201	0.9902266	-1.783255E-02	9.751194E-04	0.3044248	2.725557	6.570887	7.411294E-02	0	97.215	
0	-2.667	17.7127	96	1	96	74.64401	0.3738215	11.43434	0.6577626	0.1219583	3.074211E-02	0.2765114	2.824358	6.158451	4.964764E-02	0	96.5716	
0	-2.662	17.7127	97	1	97	75.18901	6.934381E-03	11.34705	1.204658	-0.0558008	6.586757E-02	0.38856	2.035148	6.214716	-2.458928E-02	0	96.37155	
0	-2.657	17.7127	98	1	98	74.38887	0.3257551	11.69388	2.141255	5.632797E-02	9.934009E-04	0.232425	2.626629	6.211992	0.0489671	0	97.7271	
0	-2.652	17.7127	99	1	99	74.67009	0.2887364	11.69541	0.58706	3.390349E-02	8.988623E-03	0.3189104	2.912235	5.827871	4.990228E-02	0	96.39311	
0	-2.647	17.7127	100	1	100	74.13476	0.3098391	11.90037	0.6462017	4.636002E-02	3.132456E-02	0.2206714	3.101065	6.019082	7.449134E-02	0	96.48417	
0	-2.642	17.7127	101	1	101	74.56221	0.696547	11.42314	0.6814725	7.128245E-02	8.772118E-03	0.1362203	2.836568	6.075212	0.0496297	0	96.54105	
0	-2.637	17.7127	102	1	102	75.63782	0.2241961	11.61728	0.5752333	4.657751E-02	-0.0354085	0.3050236	2.724645	5.915614	2.519357E-02	0	97.03616	
0	-2.632	17.7127	103	1	103	75.64077	0.3323174	11.62645	0.6230888	-7.974558E-02	-1.259387E-02	0.1929531	3.149538	5.75874	-2.421989E-02	0	97.2073	
0	-2.627	17.7127	104	1	104	73.64188	0.3962474	11.80982	0.6226112	-1.677903E-02	-2.021283E-02	0.1226809	3.036649	5.927827	4.057068E-04	0	95.52113	
0	-2.622	17.7127	105	1	105	73.44571	0.5439933	11.26664	1.203815	4.521171E-02	3.089608E-02	0.2895346	2.754024	5.857014	0.0247396	0	95.46156	
0	-2.617	17.7127	106	1	106	73.85898	0.5011089	11.07818	1.358821	-0.0431908	0.016085	0.1916331	2.628869	5.654469	2.485482E-02	0	95.26981	
0	-2.612	17.7127	107	1	107	72.36766	0.2627732	10.96154	1.773512	6.479403E-03	-1.293473E-02	0.2889479	3.018466	5.91523	2.451059E-02	0	94.60619	
0	-2.607	17.7127	108	1	108	75.39469	0.3961817	11.4507	0.6702631	-2.957146E-02	2.299671E-02	0.388837	2.539618	5.796347	3.933367E-04	0	96.63046	
0	-2.602	17.7127	109	1	109	73.71123	0.3727455	11.38894	1.049658	3.288763E-02	-4.276387E-02	0.359989	2.843108	5.913853	2.483524E-02	0	95.6545	
0	-2.597	17.7127	110	1	110	71.11719	0.2805924	11.50209	2.710117	0.0426122	0.3084722	1.110575	3.120685	5.432723	-2.528402E-02	0	95.59977	
0	-2.592	17.7127	111	1	111	76.13795	0.22303	11.81284	1.00283	7.138769E-02	6.756325E-02	0.3183217	2.733865	5.689365	-4.915066E-02	0	98.008	
0	-2.587	17.7127	112	1	112	73.35418	0.4388417	12.02727	0.6222605	8.251043E-03	-4.246018E-02	0.2905964	3.018362	6.050641	9.906635E-02	0	95.867	
0	-2.582	17.7127	113	1	113	74.40504	0.5218554	11.47671	1.465185	7.092236E-03	-6.468888E-02	0.3311792	3.021908	5.759411	4.939955E-02	0	96.97308	
0	-2.577	17.7127	114	1	114	74.02085	0.3955521	11.55929	0.8839478	-0.1183712	-3.511561E-02	0.2904922	2.939152	5.886919	3.036715E-04	0	95.82302	
0	-2.572	17.7127	115	1	115	72.61797	0.457178	11.53778	1.429242	-5.744309E-03	-2.844555E-02	0.2333534	2.589351	5.993282	4.929967E-02	0	94.87327	
0	-2.567	17.7127	116	1	116	74.3174	0.2880258	11.84888	0.7055182	-1.717591E-02	-6.514673E-02	0.2346907	2.560252	6.222655	4.970865E-02	0	96.14482	
0	-2.562	17.7127	117	1	117	72.5895	0.4375511	11.45993	0.8711945	-0.1064906	2.233057E-02	0.3744338	2.367189	6.515052	-4.933005E-02	0	94.48136	
0	-2.557	17.7127	118	1	118	74.87971	0.502742	11.08526	0.7051316	-3.036062E-02	6.550575E-02	0.3746499	1.999611	6.477594	-4.929236E-02	0	96.01056	
0	-2.552	17.7127	119	1	119	74.46276	0.4359163	11.59958	1.32232	-3.113004E-02	8.083644E-02	0.1775911	2.197818	6.570722	-1.075224E-04	0	96.81631	
0	-2.547	17.7127	120	1	120	74.48511	0.480905	12.01678	0.8953301	-4.853091E-03	0.0450894	0.3461899	2.639163	6.045355	-0.0492237	0	96.89986	
0	-2.542	17.7127	121	1	121	74.13705	0.3744764	11.20466	0.5867769	2.097746E-02	1.628393E-02	0.3327954	2.914462	5.993989	3.258532E-04	0	95.5818	
0	-2.537	17.7127	122	1	122	73.97286	0.2673554	11.0923	0.5395524	-2.940205E-02	-6.461132E-02	0.249027	2.806684	5.953153	2.516233E-02	0	94.81209	
0	-2.532	17.7127	123	1	123	73.16976	0.4172315	11.50746	0.6103585	3.348449E-02	-4.272854E-02	0.4026661	2.800956	5.936408	2.722162E-04	0	94.83588	
0	-2.527	17.7127	124	1	124	75.14771	0.502911	11.3515	0.8719475	-4.258008E-02	-2.082742E-02	0.2203214	2.670093	5.918753	4.973429E-02	0	96.66956	
0	-2.522	17.7127	125	1	125	74.82647	0.2669688	11.74578	0.6582689	8.453168E-03	1.467042E-03	0.3188455	2.840404	5.90296	2.512694E-02	0	96.59474	
0	-2.517	17.7127	126	1	126	74.62092	0.2234561	11.53287	0.6341681	0.1348173	-4.268373E-02	0.3187203	2.84312	6.018627	7.447076E-02	0	96.35848	
0	-2.512	17.7127	127	1	127	74.88457	0.3305114	11.3487	0.8479818	7.124852E-02	5.253762E-02	0.1643295	2.638279	6.04686	2.498644E-02	0	96.41003	
0	-2.507	17.7127	128	1	128	74.43077	0.4378305	11.21125	0.9191048	2.050022E-02	2.426531E-02	0.3881268	3.206065	5.896718	1.960964E-04	0	96.53482	
0	-2.502	17.7127	129	1	129	69.6945	0.3141108	10.18981	4.819125	0.1637284	0.9216036	2.495609	2.224372	5.192503	-2.649539E-02	0	95.98888	
0	-2.497	17.7127	130	1	130	75.02271	0.5049728	11.37926	0.361506	-1.635403E-02	1.708818E-02	0.389083	3.302932	5.665691	-0.0242182	0	96.60266	
0	-2.492	17.7127	131	1	131	73.63802	0.2038341	11.53659	0.3498589	-3.423359E-03	9.838036E-03	0.375452	3.29768	5.520781	2.537959E-02	0	94.95401	
0	-2.487	17.7127	132	1	132	75.43884	0.3955813	11.24709	0.6936246	0.0334235	-5.777911E-02	0.3606445	2.636583	6.035135	2.500389E-02	0	96.80815	
0	-2.482	17.7127	133	1	133	68.99731	0.1425087	10.73563	4.758969	0.0875264	0.7994176	3.947508	2.05288	5.275453	-2.38815E-03	0	96.79482	
0	-2.477	17.7127	134	1	134	70.99303	0.362948	10.86007	3.147384	0.1793764	0.6813201	2.573847	2.428766	5.295726	-5.036294E-02	0	96.47211	
0	-2.472	17.7127	135	1	135	75.2767	0.4815574	11.816	0.6101127	-4.792972E-03	-1.430588E-02	0.3747242	2.3945	6.497945	-2.452673E-02	0	97.40789	
0	-2.467	17.7127	136	1	136	73.901	0.1140113	11.46711	0.9541463	5.770627E-02	7.933703E-02	0.3044327	1.697819	6.78845	7.397853E-02	0	95.43798	
0	-2.462	17.7127	137	1	137	73.1052	0.605791	11.80707	1.748888	-4.453639E-02	8.178668E-02	0.2606783	2.502734	6.505793	-4.962284E-02	0	96.52379	
0	-2.457	17.7127	138	1	138	74.5844	0.3678448	11.67189	2.247511	9.376526E-02	3.009581E-02	0.3579104	2.408367	6.321271	-4.828298E-04	0	98.08257	
0	-2.452	17.7127	139	1	139	75.28328	0.4362291	11.88588	1.263074	1.968289E-02	1.483759E-02	0.2056618	2.217778	6.388863	2.466333E-02	0	97.73996	
0	-2.447	17.7127	140	1	140	71.90601	0.7048808	11.07997	3.456046	9.130054E-02	7.648133E-05	0.2019518	2.094795	6.197329	2.346229E-02	0	95.75583	
0	-2.442	17.7127	141	1	141	73.13867	0.1772414	11.49197	1.393116	6.971583E-02	-2.500646E-04	0.2335348	2.041968	6.624535	9.842577E-02	0	95.26894	
0	-2.437	17.7127	142	1	142	72.73968	0.4981973	11.35822	1.570232	5.623251E-02	0.0509543	0.3728507	1.995927	6.873791	-4.913573E-04	0	95.51559	
0	-2.432	17.7127	143	1	143	72.59525	0.3889807	11.35867	2.25903	-3.281471E-02	-1.490787E-02	0.2041494	2.100602	6.65212	-2.521046E-02	0	95.48586	
0	-2.427	17.7127	144	1	144	73.64668	0.2641765	11.46325	0.9654876	3.207894E-02	-7.887053E-03	0.2200576	2.035292	7.176238	2.444972E-02	0	95.81982	
0	-2.422	17.7127	145	1	145	74.75264	0.3720567	11.87756	0.8467789	0.1461625	-1.523302E-02	0.3181431	1.971937	6.936583	9.847141E-02	0	97.3051	
0	-2.417	17.7127	146	1	146	73.81185	0.4151798	11.69048	1.025382	-3.094886E-02	7.933577E-02	0.2900659	1.667471	6.661291	-2.474316E-02	0	95.58537	
0	-2.412	17.7127	147	1	147	75.09522	0.4159024	11.55791	0.8711524	-5.254489E-03	-3.641164E-02	0.3463375	2.358393	6.603156	9.871085E-02	0	97.30511	
0	-2.407	17.7127	148	1	148	74.72477	0.3278597	11.86265	1.512259	3.196066E-02	5.922999E-02	0.3173216	2.327582	6.295691	7.389457E-02	0	97.53323	
0	-2.402	17.7127	149	1	149	71.05496	0.3226897	11.00501	2.483466	0.079671	0.4983871	2.187589	2.305379	5.687083	7.254635E-02	0	95.69678	
0	-2.397	17.7127	150	1	150	72.10213	0.4069484	10.63257	2.982076	5.377726E-02	0.3361988	2.059448	2.401602	5.648377	2.335485E-02	0	96.64648	
0	-2.392	17.7127	151	1	151	74.85658	0.352634	11.52714	0.6817367	3.353721E-02	-3.530695E-02	0.2485979	2.874234	6.063331	-2.440794E-02	0	96.57807	
0	-2.387	17.7127	152	1	152	74.06952	0.3500692	11.81023	1.500976	7.203192E-03	1.54762E-03	0.3313029	2.809254	5.651113	2.478238E-02	0	96.556	
0	-2.382	17.7127	153	1	153	73.54845	0.5205447	11.50749	1.630703	5.700843E-02	-1.401613E-02	0.2748505	2.437732	6.004065	2.449766E-02	0	95.99133	
0	-2.377	17.7127	154	1	154	74.44162	0.2878181	11.82772	0.7886778	3.344544E-02	-0.0650475	0.2625184	2.583168	5.946516	3.108914E-04	0	96.10674	
0	-2.372	17.7127	155	1	155	72.83527	0.4339607	11.58488	1.713265	-6.665324E-03	1.740759E-04	0.2888234	2.280702	6.534706	-2.499584E-02	0	95.64012	
0	-2.367	17.7127	156	1	156	74.03217	0.3089253	11.92883	0.6931264	5.841419E-02	-2.139255E-02	0.3465985	2.520559	6.411124	4.951196E-02	0	96.32787	
0	-2.362	17.7127	157	1	157	74.15723	0.4983826	11.79498	1.868329	-5.719189E-02	-1.681186E-04	0.5543763	1.997965	6.109718	-3.141636E-04	0	96.9233	
