113	38	4294	17	
"NK"		"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"Al2O3 WT%"	"FeO WT%"	"BaO WT%"	"K2O WT%"	"SrO WT%"	"CaO WT%"	"TiO2 WT%"	"Na2O WT%"	"MgO WT%"	"Total"
0	15.6669	-19.7628	1	1	1	44.71749	32.58949	0.5184379	-0.1635853	-7.214657E-03	7.033771E-02	18.03325	0.1125727	1.353498	0.1298343	52.49821
0	15.6679	-19.7628	2	1	2	44.42658	33.1089	0.3443675	-0.1394593	9.28984E-03	0.1767658	18.06905	5.551581E-03	1.398185	0.1176007	52.61433
0	15.6689	-19.7628	3	1	3	45.14076	32.69128	0.5255719	-0.1396075	-3.361186E-03	8.345088E-02	18.17407	2.690659E-02	1.352335	0.1228081	52.83544
0	15.6699	-19.7628	4	1	4	44.86063	32.54515	0.426399	-0.1626375	2.300396E-02	4.398787E-02	18.01638	-3.688304E-02	1.342524	0.1240141	52.36046
0	15.6709	-19.7628	5	1	5	45.19276	32.54303	0.3513279	-4.312991E-02	-4.964577E-04	0.1228178	18.01789	-5.532164E-03	1.355502	0.1491229	52.65506
0	15.6719	-19.7628	6	1	6	44.66346	32.58841	0.4261857	-0.1388321	9.423606E-03	4.389656E-02	18.00727	2.712327E-02	1.320476	0.1187815	52.31335
0	15.6729	-19.7628	7	1	7	44.55312	32.62098	0.5002549	-0.1387133	1.104358E-02	4.402449E-02	17.86818	-3.703681E-02	1.370891	0.1337786	52.24672
0	15.6739	-19.7628	8	1	8	45.04794	32.6359	0.3746624	-0.1380072	1.833992E-02	1.756313E-02	17.93346	4.875633E-02	1.391003	0.1003772	52.46546
0	15.6749	-19.7628	9	1	9	45.20933	32.62573	0.434063	-0.1862581	2.164769E-02	1.768903E-02	18.09699	6.152635E-03	1.414322	0.1329345	52.66959
0	15.6759	-19.7628	10	1	10	44.73067	32.34857	0.4894797	-0.1869267	-2.994859E-03	5.723606E-02	17.9664	-5.823991E-02	1.396883	0.1095697	52.19567
0	15.6769	-19.7628	11	1	11	44.98485	32.72022	0.4733742	-9.190619E-02	2.160061E-02	0.1495456	18.15362	-1.619225E-02	1.423359	0.1123307	52.86255
0	15.6779	-19.7628	12	1	12	44.84287	32.44489	0.2965376	-9.040947E-02	2.824685E-02	5.695827E-02	18.16282	-0.0264763	1.461767	0.1106519	52.46947
0	15.6789	-19.7628	13	1	13	45.02074	32.62671	0.4782551	-0.1626256	1.119364E-02	3.078478E-02	18.03465	-2.617067E-02	1.345989	0.1121639	52.51272
0	15.6799	-19.7628	14	1	14	45.01402	32.55758	0.3821152	-0.1624629	1.992259E-02	5.729358E-02	17.98523	5.973265E-03	1.369594	0.1291657	52.43979
0	15.6809	-19.7628	15	1	15	44.64272	32.14725	0.4442047	-0.1646592	2.011644E-02	0.1890021	18.22167	-2.673043E-02	1.442702	0.1084184	52.39799
0	15.6819	-19.7628	16	1	16	45.04332	32.42396	0.3629774	-0.1640328	1.408014E-03	0.2290044	17.96119	-5.167615E-03	1.408409	0.1014728	52.48454
0	15.6829	-19.7628	17	1	17	44.84454	32.44379	0.4416919	-0.2106438	7.467506E-03	5.743795E-02	17.89949	-4.531637E-03	1.37798	9.922657E-02	52.21388
0	15.6839	-19.7628	18	1	18	45.15529	32.77888	0.4581044	2.864823E-02	7.856121E-03	0.1094778	17.80223	6.889141E-02	1.329719	8.981992E-02	52.74091
0	15.6849	-19.7628	19	1	19	44.83403	32.55502	0.4075821	-0.0904831	1.013314E-02	5.707377E-02	17.82014	3.767958E-02	1.40306	9.884502E-02	52.33781
0	15.6859	-19.7628	20	1	20	45.18284	32.50592	0.4409425	-0.1634074	0.0196913	9.676227E-02	18.14076	5.922565E-02	1.381993	0.122294	52.71756
0	15.6869	-19.7628	21	1	21	44.73071	32.47324	0.4565521	-0.1862326	1.375089E-02	-8.790754E-03	18.06815	-4.733671E-02	1.401673	0.1089653	52.27721
0	15.6879	-19.7628	22	1	22	44.86885	32.86124	0.4153389	-0.1383355	2.615952E-02	1.763373E-02	18.01769	7.009644E-02	1.337798	0.1024707	52.57367
0	15.6889	-19.7628	23	1	23	44.56947	32.74424	0.3670833	-0.1632415	2.362133E-02	7.050765E-02	18.36954	5.793548E-03	1.329589	0.1127482	52.56761
0	15.6899	-19.7628	24	1	24	44.84763	32.52452	0.4119789	-0.211015	5.004568E-03	5.736621E-02	18.12211	4.891192E-02	1.316264	0.1093373	52.38397
0	15.6909	-19.7628	25	1	25	44.71647	32.16546	0.3960738	-4.304035E-02	-5.045753E-04	6.979126E-02	17.94867	5.195102E-03	1.39292	0.1113943	52.18458
0	15.6919	-19.7628	26	1	26	44.41932	32.33421	0.3857958	-0.1631383	1.340623E-02	7.037419E-02	18.09657	-2.630155E-02	1.34186	0.1035534	52.07571
0	15.6929	-19.7628	27	1	27	44.88132	32.87455	0.341142	-9.000856E-02	3.124955E-03	4.238729E-03	18.30329	-2.634802E-02	1.395555	0.1068066	52.73346
0	15.6939	-19.7628	28	1	28	44.87303	32.31882	0.4081326	-0.1383265	2.296545E-02	-2.236778E-02	18.19382	-1.548898E-02	1.357362	0.1035571	52.33622
0	15.6949	-19.7628	29	1	29	44.85788	32.56301	0.4040048	-9.039988E-02	0.0140929	3.057045E-02	17.97519	1.633286E-02	1.375215	9.809668E-02	52.40826
0	15.6959	-19.7628	30	1	30	44.88187	32.50541	0.4187741	-0.1394428	1.877664E-02	8.342576E-02	18.12073	5.602148E-03	1.215979	0.1059223	52.38931
0	15.6969	-19.7628	31	1	31	45.19323	32.65265	0.4853899	-9.049978E-02	5.404431E-03	4.00085E-03	18.00093	5.607061E-03	1.266232	8.528279E-02	52.56934
0	15.6979	-19.7628	32	1	32	44.85283	32.30489	0.3473345	4.178774E-03	1.016271E-02	0.1621618	17.9839	-5.957643E-03	1.31705	0.1062917	52.37263
0	15.6989	-19.7628	33	1	33	44.80975	32.85108	0.4366755	-1.869577E-02	2.890544E-04	3.034654E-02	18.05789	3.728028E-02	1.294162	0.1241978	52.64347
0	15.6999	-19.7628	34	1	34	45.15513	32.64063	0.4078108	-0.1389315	1.815903E-02	8.364237E-02	18.02505	3.785518E-02	1.332547	0.0875463	52.60656
0	15.7009	-19.7628	35	1	35	45.33001	32.64619	0.3893938	-0.1143277	1.267807E-02	4.388675E-02	18.06411	-4.771899E-02	1.292517	0.1103611	52.62147
0	15.7019	-19.7628	36	1	36	44.74338	32.6529	0.3741072	-0.1155423	7.594777E-03	0.1232597	18.34572	-3.734419E-02	1.382789	0.1184917	52.6801
0	15.7029	-19.7628	37	1	37	45.26726	32.62695	0.4589764	-9.166817E-02	2.567071E-02	0.1362669	18.01404	2.668944E-02	1.310655	9.823798E-02	52.7602
0	15.7039	-19.7628	38	1	38	44.87491	32.52101	0.3897933	-0.2113066	5.747062E-03	8.381476E-02	18.17232	3.816859E-02	1.252498	0.1276407	52.39351
