103	98	10094	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"MgO WT%"	"CaO WT%"	"F WT%"	"Cl WT%"	"P2O5 WT%"	"SO3 WT%"	"La2O3 WT%"	"Ce2O3 WT%"	"O WT%"	"Calc. O"	"Total"
0	10.1709	18.3736	63	1	63	0.3943102	7.675493E-03	55.90478	2.510432	2.979849E-02	43.0009	-1.473639E-02	0.1619206	0.4650567	0	40.48081	102.4601
0	10.1719	18.3736	64	1	64	0.394385	0.010326	56.03082	2.616191	3.464755E-02	41.34925	-1.621761E-04	0.3375093	0.5799274	0	39.63842	101.3529
0	10.1729	18.3736	65	1	65	0.4751412	2.545865E-03	55.2975	2.576958	4.731628E-02	41.73088	8.009484E-03	0.398815	0.3691235	0	39.6673	100.9063
0	10.1739	18.3736	66	1	66	0.5342861	1.876461E-02	55.79534	2.639836	3.328913E-02	43.88607	2.367784E-02	0.4281263	0.5102926	0	41.09627	103.8697
0	10.1749	18.3736	67	1	67	0.5145898	8.547938E-03	55.98934	2.65543	3.640208E-02	41.89684	-3.875651E-02	0.3067843	0.7676638	0	39.99831	102.1368
0	10.1759	18.3736	68	1	68	0.4981124	-2.369309E-02	55.51294	2.502318	2.244442E-02	42.51411	-1.526259E-02	0.4571522	0.4859632	0	40.18373	101.9541
0	10.1769	18.3736	69	1	69	0.455725	6.692263E-03	54.98633	2.590753	2.918937E-02	40.92691	2.260874E-02	0.365159	0.8136098	0	39.18552	100.197
0	10.1779	18.3736	70	1	70	0.5905594	0.0097232	55.08745	2.347036	0.0381643	42.74012	-4.671549E-02	0.3346553	1.024844	0	40.29411	102.1258
0	10.1789	18.3736	71	1	71	0.5012475	-7.940296E-03	54.89151	2.604715	4.345698E-02	41.76914	-1.579063E-02	0.5733936	0.6719109	0	39.6385	101.0316
0	10.1799	18.3736	72	1	72	0.51265	0.0193583	54.67296	2.390828	3.103079E-02	43.02209	-2.366473E-02	0.393123	1.117803	0	40.33313	102.1362
0	10.1809	18.3736	73	1	73	0.5363359	8.601754E-03	54.64275	2.424045	4.013216E-02	42.05251	3.089681E-02	0.4264347	0.6265956	0	39.7522	100.7883
0	10.1819	18.3736	74	1	74	0.460127	2.189728E-02	55.25573	2.482965	1.188891E-02	42.68729	8.052809E-03	0.189748	0.6990096	0	40.21156	101.8167
0	10.1829	18.3736	75	1	75	0.4945664	1.906034E-02	55.10266	2.639699	3.516255E-02	42.82741	-1.470452E-02	4.258913E-02	0.653683	0	40.22212	101.8001
0	10.1839	18.3736	76	1	76	0.509487	3.825732E-03	55.72506	2.548501	3.826484E-02	41.59953	-7.759148E-03	0.1589602	0.7689325	0	39.74775	101.3448
0	10.1849	18.3736	77	1	77	0.4489962	2.166366E-03	55.04461	2.761677	4.352536E-02	41.25079	1.523184E-02	0.3964081	0.6499346	0	39.35555	100.6133
0	10.1859	18.3736	78	1	78	0.4838615	-9.868133E-03	55.06793	2.640005	2.988552E-02	42.08223	8.582145E-03	0.2524166	0.2535	0	39.76141	100.8085
0	10.1869	18.3736	79	1	79	0.4142019	2.887545E-02	55.17076	2.463063	3.863975E-02	41.40735	-7.006594E-03	0.1925328	0.2768966	0	39.37393	99.98531
0	10.1879	18.3736	80	1	80	0.3742415	2.556657E-03	55.97949	2.565648	2.083387E-02	43.5452	-1.496136E-02	7.120331E-02	0.7704543	0	40.82733	103.3147
0	10.1889	18.3736	81	1	81	0.3316577	-4.06325E-03	55.66368	2.694259	2.592739E-02	41.49181	7.781596E-03	0.2491687	0.5809305	0	39.56679	101.0412
0	10.1899	18.3736	82	1	82	0.3359317	-6.072965E-03	55.62539	2.524955	2.789226E-03	42.19431	-2.327452E-02	0.485731	0.5791378	0	39.96923	101.7189
0	10.1909	18.3736	83	1	83	0.3077494	-9.633101E-03	55.40522	2.728177	8.740552E-03	43.33361	-3.744593E-02	-1.499557E-02	0.4669747	0	40.43343	102.1884
0	10.1919	18.3736	84	1	84	0.3305215	-0.0228717	56.37144	2.7747	3.519191E-02	43.36493	8.543577E-03	0.2222999	0.3476734	0	40.77871	103.4324
0	10.1929	18.3736	85	1	85	0.2541694	2.052115E-02	55.3401	2.491093	1.362881E-02	40.73804	0.015674	0.3402209	0.2518734	0	38.98817	99.46532
0	10.1939	18.3736	86	1	86	0.5013884	4.524311E-02	56.44297	2.326035	2.279051E-02	41.67529	8.610461E-03	-4.469883E-02	0.2784728	0	39.91548	101.2561
0	10.1949	18.3736	87	1	87	3.548462	0.4911801	50.51527	2.07985	1.588363E-02	38.85959	-6.568219E-03	0.3707335	0.4179644	0	38.50968	96.29237
0	10.1959	18.3736	88	1	88	11.75194	2.366872	33.96541	1.485845	4.357407E-02	26.79719	2.138667E-02	-6.263178E-02	0.2653108	0	32.03381	76.6349
0	10.1969	18.3736	89	1	89	20.63915	4.43299	17.6445	1.043341	7.954455E-02	15.61216	5.282186E-02	1.375477E-02	9.251975E-02	0	26.6317	59.61079
0	10.1979	18.3736	90	1	90	30.00227	6.557144	3.049819	0.6008741	8.512837E-02	2.905355	8.981701E-02	7.814073E-03	0.2081718	0	21.17431	43.5064
0	10.1989	18.3736	91	1	91	31.54865	6.683272	0.4577987	0.6067879	0.1473561	0.2464278	8.621079E-02	-0.1247204	0.0114936	0	19.75943	39.66328
0	10.1999	18.3736	92	1	92	32.52293	6.895849	0.2601349	0.6350905	0.1435309	1.709268E-02	3.436883E-02	-9.532447E-02	1.147697E-02	0	20.1503	40.42516
0	10.2009	18.3736	93	1	93	32.28515	6.934805	0.2440598	0.5510331	0.1318564	1.726356E-02	0.1386423	-9.430197E-02	-3.430183E-02	0	20.0906	40.1742
0	10.2019	18.3736	94	1	94	33.03909	6.885069	0.208204	0.5285123	0.1015788	2.074104E-03	3.358473E-02	1.819829E-02	7.781755E-02	0	20.42358	40.89413
0	10.2029	18.3736	95	1	95	32.92926	7.033673	0.1507194	0.4977252	0.1273419	0.0164952	4.228253E-02	0.0182757	7.788796E-02	0	20.42105	40.89367
0	10.2039	18.3736	96	1	96	32.6945	7.029756	0.1477428	0.433397	0.1187351	1.129198E-03	3.239949E-02	0.2178622	0.1192292	0	20.31448	40.79475
0	10.2049	18.3736	97	1	97	32.63314	7.000675	0.1199132	0.4847358	0.1217362	3.136925E-02	1.681523E-02	-3.802417E-02	3.346702E-02	0	20.21977	40.40382
0	10.2059	18.3736	98	1	98	31.96939	6.903462	0.153681	0.5985162	0.1544456	4.449619E-02	6.733906E-02	0.278242	-1.911195E-02	0	19.91392	40.15046
0	10.2069	18.3736	99	1	99	31.38147	6.572014	0.1241544	0.5105227	0.1310562	3.053989E-02	5.918758E-02	7.498676E-02	9.935657E-02	0	19.43544	38.98329
0	10.2079	18.3736	100	1	100	32.53337	6.900587	0.165767	0.439327	0.1649245	4.521936E-02	5.954616E-02	1.803159E-02	7.765207E-02	0	20.18813	40.40442
0	10.2089	18.3736	101	1	101	33.04531	7.097146	0.1599404	0.4263165	0.141043	0.1170016	5.065436E-02	7.556932E-02	7.655904E-02	0	20.58058	41.18954
0	10.2099	18.3736	102	1	102	32.64254	7.085089	9.018523E-02	0.5187813	0.1687753	1.628178E-02	5.935761E-02	-7.081292E-02	0.2169324	0	20.28881	40.72713
0	10.2109	18.3736	103	1	103	32.43395	6.861094	8.860783E-02	0.4806108	0.142984	-0.0414601	5.922813E-02	-0.0129343	0.1928108	0	20.06073	40.2049
0	10.1089	18.3746	1	2	104	32.24368	7.667604	0.1083092	0.6623512	0.1332214	5.960031E-02	7.701933E-02	-3.945605E-02	0.102134	0	20.33563	41.01446
0	10.1099	18.3746	2	2	105	32.1731	7.676519	0.1038446	0.6309261	0.1653283	3.149707E-02	8.645347E-02	-3.599612E-02	-5.802601E-02	0	20.26722	40.77365
0	10.1109	18.3746	3	2	106	32.81732	8.161839	7.035942E-02	0.6327392	0.1426075	7.327611E-02	5.019196E-02	0.0738763	0.1683732	0	20.84452	42.19058
0	10.1119	18.3746	4	2	107	32.87389	7.760195	8.351221E-02	0.6561034	0.1700176	2.985605E-02	6.705207E-02	0.1304553	0.1897925	0	20.71606	41.96087
0	10.1129	18.3746	5	2	108	32.32779	7.756785	0.1009497	0.6304708	0.1665508	-1.256074E-02	7.653984E-02	0.1636553	-1.643481E-02	0	20.38536	41.19374
0	10.1139	18.3746	6	2	109	32.40278	7.574331	0.1242673	0.5905854	0.1573782	-1.166225E-02	5.173529E-02	-6.579623E-02	-1.173433E-02	0	20.31204	40.81189
0	10.1149	18.3746	7	2	110	32.1948	7.626741	0.1325338	0.5682085	0.1903323	7.364237E-02	5.931481E-02	0.1347822	-1.608475E-02	0	20.30598	40.96427
0	10.1159	18.3746	8	2	111	32.57066	7.515042	0.1684224	0.6699005	0.1568601	2.072294E-03	8.554249E-02	0.1067441	-3.827075E-02	0	20.44006	41.23697
0	10.1169	18.3746	9	2	112	32.19649	7.712116	0.1905957	0.573208	0.1478837	4.368699E-02	7.506024E-02	0.3032875	0.1173275	0	20.39422	41.35965
0	10.1179	18.3746	10	2	113	32.09275	7.695548	0.2204034	0.6312234	0.1311345	-1.229531E-02	7.687085E-02	-3.976441E-02	0.1018553	0	20.25764	40.89773
0	10.1189	18.3746	11	2	114	31.98621	7.690092	0.5191066	0.7022899	0.1521946	-2.725917E-02	0.1190691	0.1038113	5.232571E-02	0	20.31472	41.29784
0	10.1199	18.3746	12	2	115	32.34797	7.721196	1.191123	0.7064828	0.1355587	0.1004426	0.0145352	0.1007341	0.1193887	0	20.73012	42.43744
0	10.1209	18.3746	13	2	116	31.6055	7.510137	1.944199	0.65577	0.1471259	7.37861E-04	4.048964E-02	-7.277577E-02	7.518891E-02	0	20.39312	41.90638
0	10.1219	18.3746	14	2	117	31.63539	7.502863	0.7377904	0.6434593	0.1148163	1.624173E-03	2.439672E-02	-4.118144E-02	0.1005516	0	20.06117	40.71971
0	10.1229	18.3746	15	2	118	32.11916	7.871878	0.2385238	0.6850682	0.1523758	3.015948E-02	5.014281E-02	0.1035457	9.876182E-02	0	20.37543	41.34961
0	10.1239	18.3746	16	2	119	31.99839	8.04509	0.2980325	0.6673535	0.1447188	7.347827E-02	8.516232E-02	4.713973E-02	5.416409E-02	0	20.42743	41.41353
0	10.1249	18.3746	17	2	120	33.83276	8.17924	0.9159356	0.5771767	0.1143077	5.814807E-02	3.216889E-02	0.1016895	0.1203065	0	21.6112	43.93173
0	10.1259	18.3746	18	2	121	40.83147	5.58047	2.715571	0.3385415	8.408982E-02	-1.410618E-02	3.120596E-02	-4.757895E-02	0.1883162	0	24.76697	49.70798
0	10.1269	18.3746	19	2	122	43.10655	2.887208	1.226772	0.2334459	3.440094E-02	-1.218346E-02	2.515145E-02	-6.925436E-02	-3.835464E-02	0	24.44581	47.39374
0	10.1279	18.3746	20	2	123	49.09078	1.464645	1.567052	0.1763757	6.445959E-03	1.954844E-03	-1.006683E-02	-7.136729E-02	2.993812E-02	0	27.16173	52.25576
0	10.1289	18.3746	21	2	124	54.45522	0.6341798	2.471759	6.194001E-02	1.619243E-02	1.662817E-03	3.308756E-02	-7.211519E-02	-4.106235E-02	0	29.96232	57.56085
0	10.1299	18.3746	22	2	125	55.95225	0.2019519	2.797587	8.119659E-02	5.786606E-05	3.002329E-02	-3.702583E-02	1.364584E-02	3.36506E-03	0	30.67406	59.04305
0	10.1309	18.3746	23	2	126	54.60486	0.2179104	2.474668	6.288677E-02	-9.539848E-03	0.1027979	-1.664088E-03	-4.276253E-02	-6.462182E-02	0	29.91464	57.34454
0	10.1319	18.3746	24	2	127	42.87064	1.796964	1.216356	0.3942724	3.226114E-02	-1.242424E-02	7.454458E-03	-4.131312E-02	7.081093E-03	0	23.88441	46.27129
0	10.1329	18.3746	25	2	128	33.31705	7.104915	0.3513767	0.6038954	0.1348636	1.614556E-02	-1.420935E-03	4.636271E-02	7.676136E-02	0	20.69067	41.64994
0	10.1339	18.3746	26	2	129	32.33544	7.788827	0.3308825	0.64704	0.1610235	-1.187197E-02	3.410488E-02	-0.1252315	5.765418E-02	0	20.41098	41.21787
