131	112	14672	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"MgO WT%"	"CaO WT%"	"F WT%"	"Cl WT%"	"P2O5 WT%"	"SO3 WT%"	"La2O3 WT%"	"Ce2O3 WT%"	"O WT%"	"Calc. O"	"Total"
0	5.8658	-3.3249	28	1	28	3.195462	-5.346686E-03	55.69399	1.594489	1.936867E-02	41.32266	-2.202307E-02	1.535551E-02	0.3250507	0	40.91505	102.139
0	5.8668	-3.3249	29	1	29	1.366097	-4.237287E-04	56.0969	1.609741	2.818765E-02	42.32835	2.419428E-02	4.546319E-02	0.1836049	0	40.63594	101.6821
0	5.8678	-3.3249	30	1	30	0.6712039	1.570061E-02	56.19363	1.670106	2.637572E-02	42.76729	-6.699602E-03	4.531021E-02	0.1834546	0	40.52868	101.5664
0	5.8688	-3.3249	31	1	31	0.5345007	-2.185418E-02	56.74334	1.543857	4.373829E-02	41.69681	-3.802475E-02	0.1631091	0.158183	0	39.98937	100.8237
0	5.8698	-3.3249	32	1	32	0.4022548	2.496407E-03	56.5853	1.725313	2.621754E-02	43.28782	0.039207	0.1631604	0.2763108	0	40.84377	102.5081
0	5.8708	-3.3249	33	1	33	0.3006766	5.275748E-03	56.87713	1.805444	3.996762E-02	41.65551	-2.171122E-05	0.2505207	0.3449997	0	39.95348	101.2795
0	5.8718	-3.3249	34	1	34	0.2970457	-7.123421E-03	57.16493	1.47034	0.0404659	43.8485	-6.876881E-03	7.437785E-02	0.2299292	0	41.2178	103.1116
0	5.8728	-3.3249	35	1	35	0.2849075	-1.056964E-02	56.99327	1.509004	3.853418E-02	43.14774	5.458664E-04	0.1032076	0.2997713	0	40.78496	102.3664
0	5.8738	-3.3249	36	1	36	0.3057224	-4.002335E-03	57.08815	1.404398	2.976152E-02	43.33395	1.610414E-02	0.133785	0.1823567	0	40.92733	102.4902
0	5.8748	-3.3249	37	1	37	0.2636364	1.530315E-02	57.57402	1.490838	3.845501E-02	42.40569	4.719563E-04	-7.574055E-02	0.3475336	0	40.51196	102.0602
0	5.8758	-3.3249	38	1	38	0.2762732	-3.700615E-03	56.83253	1.543733	3.697011E-02	43.27827	-2.215716E-02	-4.437734E-02	0.2307376	0	40.76535	102.1283
0	5.8768	-3.3249	39	1	39	0.218767	1.061687E-02	57.21025	1.700082	3.845238E-02	41.88702	-3.024558E-02	-1.567765E-02	0.2532682	0	40.06675	101.2725
0	5.8778	-3.3249	40	1	40	0.2548409	-5.880316E-03	56.42578	1.573048	3.490562E-02	42.72157	3.697029E-04	0.2217645	0.2988664	0	40.38594	101.5253
0	5.8788	-3.3249	41	1	41	0.3153209	-2.540855E-03	56.94176	1.39671	4.557393E-02	42.66252	8.18874E-03	0.252646	0.110854	0	40.51516	101.731
0	5.8798	-3.3249	42	1	42	0.3336824	1.392384E-02	56.99546	1.445916	5.285602E-02	43.07847	-2.223474E-02	-0.0147579	0.2068813	0	40.73762	102.0902
0	5.8808	-3.3249	43	1	43	0.3488763	1.668274E-02	57.18075	1.49632	4.726268E-02	42.84746	-7.372661E-03	7.245994E-02	0.417022	0	40.72197	102.4195
0	5.8818	-3.3249	44	1	44	0.3270878	-7.590634E-03	56.31457	1.556952	5.786766E-02	42.41372	-2.281408E-02	0.1318183	0.4165911	0	40.20857	101.1882
0	5.8828	-3.3249	45	1	45	0.336536	1.700842E-02	56.90912	1.401825	5.454762E-02	42.84262	-6.982187E-03	0.0742975	0.1826561	0	40.60153	101.8116
0	5.8838	-3.3249	46	1	46	0.3731037	-1.096131E-02	57.1951	1.538993	2.243228E-02	43.44907	-3.060865E-02	0.250576	0.4158936	0	41.0792	103.2036
0	5.8848	-3.3249	47	1	47	0.4166677	-0.0261061	56.59775	1.482951	0.0663045	41.69655	-3.889213E-02	0.1586722	0.6967947	0	39.96083	101.0507
0	5.8858	-3.3249	48	1	48	0.3776674	-1.291313E-02	56.61684	1.546072	4.167806E-02	42.07527	3.055738E-02	0.2789233	0.5088384	0	40.19605	101.4629
0	5.8868	-3.3249	49	1	49	0.451542	1.168721E-02	56.91051	2.038615	5.238016E-02	42.54644	7.636006E-03	0.3986431	0.4147503	0	40.58463	102.8322
0	5.8878	-3.3249	50	1	50	0.4320702	-6.515584E-04	56.23537	2.080492	7.392769E-02	42.21519	-7.152443E-03	0.1031842	0.3469298	0	40.12774	101.4794
0	5.8888	-3.3249	51	1	51	0.4774713	2.468023E-04	56.91824	2.160127	6.283668E-02	41.76851	-1.565671E-02	0.2190178	0.6265017	0	40.1482	102.2173
0	5.8898	-3.3249	52	1	52	0.5237926	1.864555E-02	56.28918	2.199472	5.962811E-02	41.7722	-4.583752E-02	0.2217613	0.3224789	0	39.94064	101.3613
0	5.8908	-3.3249	53	1	53	0.5311574	4.440478E-03	56.41842	1.985093	6.620804E-02	42.27131	-3.925706E-02	9.671494E-02	1.165206	0	40.36584	102.4993
0	5.8918	-3.3249	54	1	54	0.5297475	6.049782E-03	56.00209	1.734816	6.636311E-02	42.8311	0.0225323	0.4248109	0.835492	0	40.59961	102.453
0	5.8928	-3.3249	55	1	55	0.566482	-1.949609E-03	55.40998	1.682201	5.400243E-02	42.25186	1.492967E-02	0.5149221	0.6476657	0	40.10186	101.1401
0	5.8938	-3.3249	56	1	56	0.5529247	2.912393E-03	55.90902	1.893054	5.575711E-02	42.87405	-3.904999E-02	0.4249476	0.8355914	0	40.57147	102.5092
0	5.8948	-3.3249	57	1	57	0.547127	1.164847E-02	56.09679	1.801398	4.527289E-02	41.24477	-7.202195E-05	0.0111021	0.6749735	0	39.6461	100.433
0	5.8958	-3.3249	58	1	58	0.4734145	0.0172424	55.96213	1.653418	5.196229E-02	41.50779	6.799333E-03	0.2752536	0.9530449	0	39.80257	100.9011
0	5.8968	-3.3249	59	1	59	0.5822302	1.168091E-02	55.92538	1.606717	4.557001E-02	43.42097	8.025045E-03	0.3397479	0.4391335	0	40.86116	102.3795
0	5.8978	-3.3249	60	1	60	0.5301921	-2.928993E-04	56.22394	1.726101	4.504613E-02	41.87594	-8.273984E-03	0.4556554	0.6245003	0	40.07752	101.4728
0	5.8988	-3.3249	61	1	61	0.4824203	-2.452982E-02	55.92458	1.516087	4.871934E-02	42.28947	-3.740568E-04	0.4265882	0.5780935	0	40.18378	101.2411
0	5.8998	-3.3249	62	1	62	0.4309006	2.272987E-03	56.69049	1.601392	4.920238E-02	43.60725	0.0159538	0.2816845	0.275505	0	41.07238	102.9547
0	5.9008	-3.3249	63	1	63	0.2926475	-1.062061E-02	56.88943	1.714382	4.025152E-02	43.06483	-5.346924E-02	1.298984E-02	0.4881063	0	40.69457	102.4385
0	5.9018	-3.3249	64	1	64	0.1571619	8.600883E-03	57.64972	1.573795	0.0277897	43.56264	1.569759E-02	0.161751	0.3931166	0	41.17701	103.5503
0	5.9028	-3.3249	65	1	65	0.1537861	4.00264E-03	57.57484	1.429244	0.0474034	43.34225	4.677035E-02	-0.0458308	0.371171	0	41.01266	102.9237
0	5.9038	-3.3249	66	1	66	0.1620755	1.492406E-02	57.19061	1.69239	5.422182E-02	43.02659	-2.301577E-02	0.3099909	0.3684549	0	40.74406	102.7962
0	5.9048	-3.3249	67	1	67	0.1752108	-5.658782E-03	56.8674	1.606203	3.493876E-02	42.36784	-3.029514E-02	4.356767E-02	0.3000179	0	40.2258	101.3592
0	5.9058	-3.3249	68	1	68	0.1692203	5.852571E-03	57.45613	1.822101	4.218208E-02	43.83978	8.43398E-03	0.0739762	0.3004435	0	41.25247	103.7181
0	5.9068	-3.3249	69	1	69	0.1754719	1.538419E-02	57.19507	1.548431	4.381919E-02	42.56681	-7.138722E-03	0.1335978	0.1586155	0	40.44638	101.8301
0	5.9078	-3.3249	70	1	70	0.1872802	7.012662E-04	57.75433	1.645355	2.956862E-02	42.78957	8.048951E-03	-1.668253E-02	0.4176761	0	40.75679	102.8159
0	5.9088	-3.3249	71	1	71	0.1853678	-9.921693E-03	56.57197	1.732659	3.527694E-02	43.23372	-4.511309E-02	-7.366578E-02	0.2077544	0	40.59357	101.838
0	5.9098	-3.3249	72	1	72	0.1951203	2.168163E-02	56.93184	1.653431	3.667622E-02	42.76348	-0.0150051	0.1025762	0.3700953	0	40.51672	102.0599
0	5.9108	-3.3249	73	1	73	0.2266716	-9.047769E-03	56.64639	1.711271	3.311514E-02	42.54016	-7.352391E-03	0.1620696	0.3462217	0	40.32389	101.6495
0	5.9118	-3.3249	74	1	74	0.2146508	0.011495	57.21013	1.620705	5.237007E-02	42.91688	-2.318591E-02	0.1599344	0.603745	0	40.72665	102.7667
0	5.9128	-3.3249	75	1	75	0.2105435	5.384377E-03	57.05494	1.423318	3.142067E-02	43.71194	3.126692E-02	0.2217668	0.3225779	0	41.12648	103.0132
0	5.9138	-3.3249	76	1	76	0.2021281	-9.249447E-03	56.63104	1.527252	5.957912E-02	42.31539	7.882176E-03	0.2212421	0.3220819	0	40.194	101.2773
0	5.9148	-3.3249	77	1	77	0.2103162	1.369117E-02	56.53917	1.590297	2.623238E-02	43.97907	-7.035852E-03	0.1627537	0.3468578	0	41.10494	102.8613
0	5.9158	-3.3249	78	1	78	0.2341281	8.878514E-03	56.99257	1.607517	0.0420792	42.93922	5.443775E-02	0.1928862	0.2054403	0	40.67965	102.2772
0	5.9168	-3.3249	79	1	79	0.2619729	-1.031143E-02	56.58398	1.478963	5.640531E-02	43.14259	8.519853E-03	0.1939571	8.831389E-02	0	40.6404	101.8044
0	5.9178	-3.3249	80	1	80	0.2115691	1.885344E-02	56.5154	1.638715	4.219777E-02	42.4323	1.620069E-02	-4.478877E-02	0.2540882	0	40.19893	101.0845
0	5.9188	-3.3249	81	1	81	0.1771438	2.325676E-03	57.38626	1.636347	2.790218E-02	43.76853	8.209015E-03	0.1027393	0.3938639	0	41.21296	103.5033
0	5.9198	-3.3249	82	1	82	0.1844668	-5.627226E-03	56.7513	1.415526	5.090934E-02	42.21901	-2.251946E-02	-4.562623E-02	0.3006071	0	40.10534	100.848
0	5.9208	-3.3249	83	1	83	0.189181	-8.49586E-03	56.81672	1.69109	4.239834E-02	44.4484	8.593039E-02	0.1644785	0.1596099	0	41.45719	103.5893
0	5.9218	-3.3249	84	1	84	0.1741234	4.009649E-03	57.39003	1.387216	3.145204E-02	42.8726	4.673209E-02	0.0438624	0.2531324	0	40.70201	102.2032
0	5.9228	-3.3249	85	1	85	0.2225961	5.871418E-03	57.40652	1.595727	3.872775E-02	44.07449	7.023782E-02	0.1342006	0.1828506	0	41.42776	103.7312
0	5.9238	-3.3249	86	1	86	0.1949802	2.026728E-02	56.91913	1.443965	5.269923E-02	42.18481	8.312052E-03	-1.543681E-02	0.2300071	0	40.16243	101.0387
0	5.9248	-3.3249	87	1	87	0.1917585	1.517731E-02	57.35942	1.372557	1.549145E-02	43.27755	1.588937E-02	1.334764E-02	0.3942468	0	40.93297	102.6554
0	5.9258	-3.3249	88	1	88	0.2504079	-2.068102E-02	56.81659	1.763805	4.169469E-02	41.23573	9.974677E-02	0.280155	0.32132	0	39.72327	100.7888
0	5.9268	-3.3249	89	1	89	0.2712498	-1.025787E-02	56.5794	1.636411	4.388544E-02	41.84278	7.758341E-02	-4.509183E-02	0.25386	0	39.94189	100.6498
0	5.9278	-3.3249	90	1	90	0.2333027	2.183725E-02	57.24091	1.509006	1.737163E-02	43.7414	-3.011179E-02	7.378775E-02	0.3003628	0	41.15295	103.1079
0	5.9288	-3.3249	91	1	91	0.2586054	1.230132E-02	56.98334	1.667145	4.031279E-02	42.18925	-3.013695E-02	0.1340026	0.1117707	0	40.19565	101.3666
0	5.9298	-3.3249	92	1	92	0.2431241	1.207576E-02	56.60575	1.490499	0.0208329	42.63137	-2.254209E-02	7.342881E-02	0.3000476	0	40.35192	101.3546
0	5.9308	-3.3249	93	1	93	0.2584858	-1.065551E-02	57.13108	1.439287	4.556618E-02	42.90695	-7.250678E-03	4.312519E-02	0.3705263	0	40.67129	102.1771
0	5.9318	-3.3249	94	1	94	0.2591361	-7.915933E-04	57.25246	1.492211	6.522927E-02	43.93416	-3.013543E-02	0.1931602	0.2057394	0	41.27338	103.3712
0	5.9328	-3.3249	95	1	95	0.2424335	1.247961E-02	57.65675	1.525038	3.337456E-02	42.87832	-2.220083E-02	4.552983E-02	4.199906E-02	0	40.74911	102.4137
0	5.9338	-3.3249	96	1	96	0.277774	2.272483E-03	57.36559	1.66541	2.967039E-02	43.93907	2.360022E-02	0.1023843	0.4643569	0	41.37623	103.8701
0	5.9348	-3.3249	97	1	97	0.334872	3.992773E-03	57.00404	1.402795	3.515999E-02	44.48913	0.0239211	0.2227926	0.2527685	0	41.60117	103.7695
0	5.9358	-3.3249	98	1	98	0.4774711	-1.328873E-03	56.77942	1.678531	6.119145E-02	41.68544	-5.392072E-02	7.090823E-02	0.5809206	0	40.00974	101.2786
0	5.9368	-3.3249	99	1	99	0.6885936	5.351074E-03	56.36119	1.754248	3.313471E-02	42.93228	8.013939E-03	0.2207917	0.4868956	0	40.75367	102.4905
0	5.9378	-3.3249	100	1	100	1.72427	8.450798E-03	54.75593	1.674637	5.629786E-02	42.13871	-3.054259E-02	0.3693248	0.4861979	0	40.3999	101.1833
0	5.9388	-3.3249	101	1	101	6.185441	0.0347701	51.97102	2.019153	8.356485E-02	38.26921	1.13184E-03	0.4309406	0.3937968	0	39.82543	99.38903
0	5.9398	-3.3249	102	1	102	18.63383	6.049085E-02	42.35787	1.976726	5.632962E-02	33.61405	-2.332189E-03	0.1750147	0.2170268	0	41.03336	97.08899
0	5.9408	-3.3249	103	1	103	38.48125	0.1298708	29.59194	1.659688	4.926721E-02	25.03883	1.962915E-02	1.209887E-02	0.1375283	0	43.1335	95.12009
0	5.9418	-3.3249	104	1	104	63.09458	0.1621369	14.73242	1.129158	3.464503E-02	13.35303	1.861642E-02	-2.838012E-02	1.435169E-02	0	45.40457	92.51055
0	5.9428	-3.3249	105	1	105	82.80733	5.241008E-02	4.864638	0.2674484	1.744232E-02	4.646496	4.029087E-02	0.1876546	7.049633E-02	0	48.19024	92.95422
0	5.9438	-3.3249	106	1	106	91.61578	1.055225E-02	1.331644	4.709668E-02	1.477934E-02	1.398871	-5.961847E-04	-0.12792	-1.499919E-02	0	49.94292	94.27521
0	5.9448	-3.3249	107	1	107	94.03729	1.221646E-02	0.305249	5.413742E-02	9.013249E-03	0.2226515	-8.964441E-03	-8.937784E-03	-0.1075816	0	50.27644	94.51508
0	5.9458	-3.3249	108	1	108	95.16663	2.502124E-03	0.1154695	4.188016E-02	1.195767E-03	3.48748E-03	-8.647971E-03	-9.600742E-02	-0.1297769	0	50.68049	95.09673
0	5.9468	-3.3249	109	1	109	95.15884	-8.317009E-03	0.1352029	4.595893E-02	2.837588E-03	3.219855E-02	-0.0356608	1.863129E-02	7.792681E-02	0	50.72493	95.42764
0	5.9478	-3.3249	110	1	110	94.34451	5.162387E-03	0.1042326	3.476211E-03	-8.827206E-04	6.193268E-02	8.73071E-03	-3.786112E-02	-0.107078	0	50.29574	94.38222
0	5.9488	-3.3249	111	1	111	94.34432	-7.785451E-03	0.1220313	6.320994E-02	7.054566E-03	3.271476E-03	3.495532E-02	2.070121E-02	-0.1308105	0	50.2834	94.45695
0	5.9498	-3.3249	112	1	112	94.73458	-8.06733E-03	0.1024536	4.342306E-02	6.937857E-03	3.096865E-03	-3.544351E-02	-9.815235E-03	8.666942E-03	0	50.45914	94.84584
0	5.9508	-3.3249	113	1	113	94.4333	7.636859E-03	6.659272E-02	3.686979E-02	-9.04244E-03	3.234055E-02	8.361343E-03	4.879102E-02	-1.500331E-02	0	50.34262	94.60986
0	5.9518	-3.3249	114	1	114	94.94269	5.914499E-03	0.0786585	3.604874E-02	1.276131E-02	3.212079E-02	-9.444041E-03	4.760437E-02	0.1008885	0	50.62262	95.24725
0	5.9528	-3.3249	115	1	115	94.06272	-4.068812E-03	9.800407E-02	1.114497E-02	1.279318E-02	0.0175241	1.692663E-02	-0.0109749	0.1245783	0	50.15796	94.32866
0	5.9538	-3.3249	116	1	116	94.86784	3.018755E-03	0.1006537	-4.869892E-03	-9.177879E-03	-1.182152E-02	8.083671E-03	7.697049E-02	7.742684E-02	0	50.57452	95.10812
0	5.9548	-3.3249	117	1	117	95.1495	-1.279572E-02	7.861407E-02	4.438998E-03	6.762246E-03	-4.113301E-02	-1.825008E-02	1.800038E-02	0.1475308	0	50.68123	95.33269
0	5.9558	-3.3249	118	1	118	94.83176	-1.222776E-02	4.750824E-02	0.1160222	-0.0109615	1.782228E-02	-1.780158E-02	7.893183E-02	-0.1079841	0	50.50846	94.94308
0	5.9568	-3.3249	119	1	119	94.30944	-1.502874E-02	5.311173E-02	4.700758E-02	-2.945515E-03	-1.140592E-02	-2.649831E-02	-9.053418E-03	-6.083945E-02	0	50.20301	94.28378
0	5.9578	-3.3249	120	1	120	94.37098	-2.363978E-03	6.522027E-02	0.1092772	-5.05163E-03	-2.624331E-02	1.713346E-02	4.881824E-02	-1.496907E-02	0	50.27731	94.56281
0	5.9588	-3.3249	121	1	121	94.6171	-1.399306E-02	4.308696E-02	1.130362E-02	4.870381E-03	2.974264E-03	-5.048792E-04	4.833329E-02	0.031386	0	50.41005	94.74455
0	5.9598	-3.3249	122	1	122	94.80387	-2.066525E-02	2.430547E-02	4.407871E-02	5.075254E-03	-2.599592E-02	1.745222E-02	-6.760311E-02	-3.708889E-02	0	50.46885	94.74342
0	5.9608	-3.3249	123	1	123	94.72512	-1.125919E-02	4.294145E-02	1.722443E-02	-3.166163E-03	2.875304E-03	8.147237E-03	0.1066466	3.086264E-02	0	50.48225	94.91937
0	5.9618	-3.3249	124	1	124	94.27083	-2.088414E-02	0.0557291	5.927423E-02	-8.983324E-03	-4.079904E-02	-2.881142E-04	1.989085E-02	-3.789434E-02	0	50.18764	94.29687
0	5.9628	-3.3249	125	1	125	94.71211	-6.912332E-03	2.784628E-02	0.0518829	2.831048E-03	-1.174759E-02	-5.951792E-04	0.0479134	7.779938E-02	0	50.45749	94.90114
0	5.9638	-3.3249	126	1	126	95.19164	-0.0127342	3.602522E-02	4.533215E-03	-1.315219E-02	1.749882E-02	1.689156E-02	7.706057E-02	7.752717E-02	0	50.74412	95.39529
0	5.9648	-3.3249	127	1	127	94.87465	-2.673015E-03	2.641145E-02	0.0265832	-1.115233E-02	0.0175091	1.690399E-02	-7.004385E-02	0.2180047	0	50.57544	95.0962
0	5.9658	-3.3249	128	1	128	94.29186	8.886063E-03	1.684811E-02	7.389217E-02	2.833665E-03	4.683565E-02	-5.900213E-04	4.792922E-02	7.781808E-02	0	50.26984	94.56631
0	5.9668	-3.3249	129	1	129	94.78732	-0.0109666	0.0391008	5.579448E-02	-3.046833E-03	-2.623094E-02	4.347678E-02	1.944133E-02	8.507558E-03	0	50.50307	94.91339
0	5.9678	-3.3249	130	1	130	94.56221	1.184842E-02	4.995236E-02	9.620382E-02	1.284116E-02	-2.633191E-02	-1.806007E-02	7.773565E-02	7.959075E-03	0	50.36689	94.77435
0	5.9688	-3.3249	131	1	131	94.04185	-9.138838E-03	0.0243736	3.163099E-02	-1.683981E-02	-2.594384E-02	-8.804906E-03	-6.733953E-02	-6.024761E-02	0	50.04856	93.90955
0	5.8388	-3.32388	1	2	132	95.00215	-9.333499E-03	6.332359E-03	-0.0193664	3.029469E-03	-1.139627E-02	2.611478E-02	-3.845725E-02	-3.747929E-02	0	50.59148	94.92159
0	5.8398	-3.32388	2	2	133	95.00232	-9.587415E-03	1.843301E-02	7.447175E-02	-1.303668E-02	3.234984E-02	-1.796835E-02	7.821795E-02	-3.849346E-02	0	50.61018	95.12669
0	5.8408	-3.32388	3	2	134	93.78607	-1.02057E-03	1.702522E-02	0.0900761	-5.078811E-03	-1.161445E-02	-9.231359E-03	1.922074E-02	0.0315629	0	49.94747	93.91702
0	5.8418	-3.32388	4	2	135	94.51379	-2.640619E-03	1.270019E-02	0.1114701	2.806777E-03	-2.640086E-02	-9.404756E-03	7.728977E-02	5.419787E-02	0	50.33658	94.73382
0	5.8428	-3.32388	5	2	136	93.94343	1.353165E-02	2.970207E-02	5.865646E-03	0.0169737	-1.141165E-02	-2.652136E-02	-9.090959E-03	-6.095091E-02	0	50.01271	93.90153
0	5.8438	-3.32388	6	2	137	93.77564	-1.649487E-02	4.759153E-02	5.638713E-02	-9.679531E-04	-2.605961E-02	-1.774928E-02	-9.068995E-03	-6.092862E-02	0	49.91355	93.74835
0	5.8448	-3.32388	7	2	138	94.71361	1.61534E-04	4.015963E-02	3.286777E-02	-1.116039E-02	1.750279E-02	1.685982E-02	1.826945E-02	0.1242084	0	50.49398	94.95248
0	5.8458	-3.32388	8	2	139	94.43189	-3.609161E-03	0.0269846	-1.924637E-02	1.041036E-03	-1.138439E-02	-1.771925E-02	4.993344E-02	-0.131029	0	50.26902	94.32687
0	5.8468	-3.32388	9	2	140	94.7525	1.753072E-02	3.621164E-02	5.217648E-02	4.856663E-03	1.762214E-02	-5.261147E-04	1.894706E-02	5.469938E-02	0	50.50003	94.95401
0	5.8478	-3.32388	10	2	141	94.67717	1.665187E-03	4.298206E-02	4.877728E-02	-1.166627E-03	2.906813E-03	-6.144061E-04	-1.088738E-02	0.1244814	0	50.45301	94.88531
0	5.8488	-3.32388	11	2	142	94.21284	-4.611476E-05	5.090266E-02	0.1013342	2.681955E-03	1.731451E-02	7.871569E-03	0.1644052	7.649965E-02	0	50.23933	94.63381
0	5.8498	-3.32388	12	2	143	93.58128	-2.215126E-03	0.0351932	9.019751E-03	1.098845E-02	-2.607121E-02	-1.776235E-02	2.030522E-02	-8.439247E-02	0	49.81305	93.52634
0	5.8508	-3.32388	13	2	144	94.24476	-8.90414E-03	5.078392E-02	8.287636E-02	-4.773869E-03	1.817559E-02	1.769253E-02	-0.1547033	-8.278372E-02	0	50.18885	94.16313
0	5.8518	-3.32388	14	2	145	94.43203	-1.198356E-02	6.984755E-02	4.450539E-02	5.10758E-03	-1.126667E-02	2.627967E-02	-0.126024	-3.671632E-02	0	50.2923	94.39178
0	5.8528	-3.32388	15	2	146	94.04258	-3.328909E-03	6.442246E-02	2.890249E-02	7.135611E-03	7.667984E-02	-3.503469E-02	-3.736812E-02	-0.1534721	0	50.09558	93.99052
