152	134	20368	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"MgO WT%"	"CaO WT%"	"F WT%"	"Cl WT%"	"P2O5 WT%"	"SO3 WT%"	"La2O3 WT%"	"Ce2O3 WT%"	"O WT%"	"Calc. O"	"Total"
0	3.5525	13.7179	17	1	17	1.379114	0.426351	46.55196	2.819772	3.862904E-02	33.12655	-6.583796E-03	4.734067E-02	1.918324E-02	0	32.86083	84.40233
0	3.5535	13.7179	18	1	18	0.7249699	0.2860771	50.3737	3.926176	3.091876E-02	33.78966	2.279147E-02	0.1927882	0.2037869	0	33.98688	89.55087
0	3.5545	13.7179	19	1	19	0.3827843	0.1000652	49.88102	4.588729	5.876365E-02	31.23475	-5.95188E-05	-4.409378E-02	0.1115318	0	32.08824	86.31351
0	3.5555	13.7179	20	1	20	0.3242734	3.324264E-02	49.60371	5.061542	4.035225E-02	26.1565	-8.883012E-03	1.308418E-02	3.841725E-02	0	29.08184	81.26224
0	3.5565	13.7179	21	1	21	0.515891	3.913075E-02	49.33799	4.762576	0.0550076	22.74666	-3.990776E-02	3.979093E-02	8.247221E-02	0	27.18045	77.53961
0	3.5575	13.7179	22	1	22	0.6156129	6.091344E-02	48.87009	4.988149	2.440399E-02	23.7787	-2.042906E-03	-1.853995E-02	0.1310062	0	27.71156	78.4483
0	3.5585	13.7179	23	1	23	0.6021826	2.588522E-02	48.96501	3.093271	5.831692E-02	23.80228	-3.316201E-02	9.632928E-02	0.2678697	0	27.74915	76.87798
0	3.5595	13.7179	24	1	24	0.6034855	5.692034E-02	47.6218	2.70754	3.990457E-02	25.8681	0.020109	6.750052E-02	0.3630454	0	28.58482	77.34841
0	3.5605	13.7179	25	1	25	0.7794847	0.1049635	44.32169	2.63528	4.966988E-02	26.77205	-4.620513E-02	0.0135972	6.229584E-02	0	28.17385	74.69283
0	3.5615	13.7179	26	1	26	1.198537	0.1897963	36.35662	2.496758	3.977588E-02	22.85892	1.543084E-02	1.656239E-02	-2.919714E-02	0	23.97684	63.1432
0	3.5625	13.7179	27	1	27	1.039586	0.1663327	27.0738	0.78034	0.0050058	19.53361	1.615088E-02	7.615944E-02	-5.904294E-03	0	19.37294	48.68507
0	3.5635	13.7179	28	1	28	1.369786	0.3114843	21.93273	-0.1128714	-4.396337E-03	21.83144	5.092763E-02	0.0822595	7.356656E-05	0	19.45728	45.46143
0	3.5645	13.7179	29	1	29	1.387699	0.3183737	23.95636	-0.1948887	1.276101E-02	28.14378	0.0849647	-6.179456E-02	5.197154E-02	0	23.61124	53.69923
0	3.5655	13.7179	30	1	30	0.9020386	0.1116007	30.79229	8.827324E-02	-1.096028E-02	35.04357	4.482034E-02	-0.1220181	0.0514819	0	29.07646	66.90109
0	3.5665	13.7179	31	1	31	0.9930588	0.1856626	34.19216	0.1597687	1.907569E-02	35.00462	3.535821E-02	-0.0960006	0.1419524	0	30.11378	70.63566
0	3.5675	13.7179	32	1	32	1.083563	0.1338015	38.64285	0.5654588	4.137369E-02	32.91401	3.342222E-02	-0.0990032	4.523406E-02	0	30.21722	73.36072
0	3.5685	13.7179	33	1	33	0.7283294	0.1048501	41.912	0.8332416	0.0583236	33.65785	-6.596695E-03	0.1359188	0.1115183	0	31.38877	77.53543
0	3.5695	13.7179	34	1	34	0.6116251	5.852941E-02	45.36879	0.97347	0.0583736	36.51635	6.289836E-02	7.665645E-02	0.1355731	0	33.94194	83.86226
0	3.5705	13.7179	35	1	35	0.384179	2.618492E-02	51.10168	1.781256	4.720175E-02	39.90271	1.570262E-02	0.1329764	0.4849178	0	37.38319	93.87681
0	3.5715	13.7179	36	1	36	0.27418	5.694918E-03	53.85242	2.674109	5.602444E-02	41.58526	3.81558E-04	0.1933267	0.4382589	0	39.04243	99.07966
0	3.5725	13.7179	37	1	37	0.1707623	2.518274E-02	54.49601	2.964042	4.344668E-02	40.39094	-1.519347E-02	0.2231816	0.3441345	0	38.4869	98.6425
0	3.5735	13.7179	38	1	38	0.1863976	1.09929E-03	55.00753	2.856313	3.302239E-02	41.21811	-1.492866E-02	0.2243961	0.2276357	0	39.08109	99.73957
0	3.5745	13.7179	39	1	39	0.233272	2.694972E-02	54.98203	2.868245	3.131872E-02	41.75283	-1.485542E-02	0.1945312	0.2981862	0	39.41637	100.3725
0	3.5755	13.7179	40	1	40	0.2479209	-1.156126E-03	54.7751	2.612195	4.331481E-02	40.62474	2.282507E-02	0.2518764	0.4603139	0	38.77295	99.03712
0	3.5765	13.7179	41	1	41	0.2042819	9.018287E-03	53.96539	2.839054	0.0612944	41.4355	-7.304895E-03	0.2236902	0.3913351	0	38.94736	99.12227
0	3.5775	13.7179	42	1	42	0.2050085	6.218934E-03	54.65444	2.698709	3.152845E-02	42.15403	3.159167E-02	0.2861519	4.092071E-02	0	39.52945	100.1086
0	3.5785	13.7179	43	1	43	0.172607	7.382713E-03	55.02575	2.624082	3.127258E-02	41.80744	-7.279805E-03	0.1644859	0.3448802	0	39.42649	100.1706
0	3.5795	13.7179	44	1	44	0.2028602	1.239552E-02	54.55072	2.770376	5.243602E-02	40.8275	2.342257E-02	7.522672E-02	0.3454221	0	38.76212	98.86037
0	3.5805	13.7179	45	1	45	0.2208304	5.25173E-03	55.32148	2.490015	3.453548E-02	41.49825	-3.846744E-02	0.2223077	0.5073282	0	39.37502	100.2615
0	3.5815	13.7179	46	1	46	0.2218107	4.204043E-03	54.56003	2.973112	1.889711E-02	41.70361	2.336526E-02	0.2239355	0.4147218	0	39.29739	100.1437
0	3.5825	13.7179	47	1	47	0.2366887	-1.98773E-03	54.83659	2.759559	4.375799E-02	41.72662	-3.771486E-02	7.609185E-02	0.2990488	0	39.3194	99.93865
0	3.5835	13.7179	48	1	48	0.2131457	-2.318507E-02	55.36923	2.775262	2.956874E-02	42.44152	2.352488E-02	0.1350448	0.3920738	0	39.91233	101.3562
0	3.5845	13.7179	49	1	49	0.2537313	8.668466E-03	54.38092	2.607975	3.105357E-02	40.64013	-0.0383472	0.2231522	0.4373269	0	38.63189	98.54462
0	3.5855	13.7179	50	1	50	0.2510411	-5.715965E-03	55.18603	2.684232	0.0276211	41.39866	6.150258E-02	0.0441551	0.5556471	0	39.33274	100.2032
0	3.5865	13.7179	51	1	51	0.208349	7.102025E-03	55.03778	2.751806	2.395067E-02	40.5092	-9.29246E-05	0.2233171	0.4138489	0	38.74023	99.17526
0	3.5875	13.7179	52	1	52	0.2023098	-5.19713E-04	54.87109	2.838068	2.952451E-02	41.37281	4.440532E-04	4.553808E-02	0.4158319	0	39.14758	99.7751
0	3.5885	13.7179	53	1	53	0.2284243	3.626717E-02	54.99292	2.578421	5.757346E-02	41.02666	-7.52845E-03	0.2842635	0.2735441	0	39.02534	99.47055
0	3.5895	13.7179	54	1	54	0.1755928	5.991709E-04	54.84794	2.366611	3.639397E-02	40.99657	-1.524382E-02	0.1642024	0.3910049	0	38.91959	98.96367
0	3.5905	13.7179	55	1	55	0.1826593	2.517262E-02	54.94822	2.675205	4.531439E-02	40.96941	2.329858E-02	0.1353287	0.3214525	0	38.9551	99.32607
0	3.5915	13.7179	56	1	56	0.1663499	-6.611885E-03	54.8582	2.901668	2.964453E-02	40.9931	8.376478E-03	0.0172657	0.2292216	0	38.88163	99.1972
0	3.5925	13.7179	57	1	57	0.1040135	-5.487498E-03	55.30957	2.959781	2.236369E-02	41.42218	-1.508937E-02	0.1050122	0.438558	0	39.24895	100.3409
0	3.5935	13.7179	58	1	58	0.105808	2.747817E-02	54.6952	2.956204	0.0331829	40.11618	-1.452527E-02	-7.188592E-02	0.1595158	0	38.28513	98.00714
0	3.5945	13.7179	59	1	59	0.2879469	5.016803E-02	53.59743	3.566102	4.005878E-02	38.98105	-1.483381E-02	0.1667744	0.1814225	0	37.47638	96.85612
0	3.5955	13.7179	60	1	60	0.6814431	0.1931432	52.18701	2.704919	4.378057E-02	40.27871	1.596191E-02	0.1956178	0.3918436	0	38.12513	96.69243
0	3.5965	13.7179	61	1	61	2.039466	0.7910377	50.49349	3.008281	3.024431E-02	38.24355	1.716008E-02	2.077284E-02	9.112684E-02	0	37.38654	94.73512
0	3.5975	13.7179	62	1	62	7.739686	2.891644	33.82148	2.242987	2.995058E-02	25.86346	1.985117E-02	5.647296E-02	0.1669155	0	29.54025	72.83244
0	3.5985	13.7179	63	1	63	11.33424	4.231068	8.150478	1.103635	1.080011E-02	6.442273	0.0863037	-3.918689E-02	0.1186676	0	13.73538	31.43828
0	3.5995	13.7179	64	1	64	4.341555	1.627464	1.100237	0.9672739	4.349305E-02	0.529654	0.1126368	0.2236545	3.735206E-04	0	3.671184	8.946342
0	3.6005	13.7179	65	1	65	1.598106	0.7691149	0.6819677	0.8592544	1.237273E-02	0.1430093	8.450756E-02	0.214206	0.0804382	0	1.525573	4.442977
0	3.6015	13.7179	66	1	66	1.813697	0.9030432	0.6079612	0.9887066	1.119779E-02	6.454109E-02	-1.350027E-02	8.582737E-02	0.3170172	0	1.585144	4.778492
0	3.6025	13.7179	67	1	67	3.413583	1.390937	0.6946105	1.061054	1.970292E-02	0.1143434	2.022597E-02	6.688659E-02	0.2201842	0	2.686934	7.001528
0	3.6035	13.7179	68	1	68	4.528337	1.913361	0.702768	0.9509693	1.461196E-02	0.1034087	4.923142E-03	6.916921E-02	0.2685314	0	3.482404	8.55608
0	3.6045	13.7179	69	1	69	5.75842	2.350192	0.6328949	0.9554625	3.943167E-02	6.571304E-02	4.190339E-02	8.394835E-02	0.1682159	0	4.279417	10.09618
0	3.6055	13.7179	70	1	70	5.681581	2.318379	0.7212765	0.9247925	3.32434E-04	9.218602E-02	-9.767572E-03	0.2815954	4.614155E-02	0	4.246291	10.05652
0	3.6065	13.7179	71	1	71	5.963296	2.353384	0.7100639	0.9949474	4.252628E-02	8.151309E-02	1.087925E-02	3.656114E-02	8.685674E-02	0	4.383238	10.28003
0	3.6075	13.7179	72	1	72	6.415926	2.416129	0.7375658	1.013707	1.319709E-02	0.1053723	3.923801E-02	0.1591684	0.2707902	0	4.732459	11.17109
0	3.6085	13.7179	73	1	73	6.694386	2.411757	0.7937428	0.9608722	0.021443	5.096633E-02	-1.289314E-03	7.722343E-02	0.2766849	0	4.82888	11.28579
0	3.6095	13.7179	74	1	74	5.758049	2.046948	0.7059253	0.984144	0.0194596	5.060209E-02	2.359786E-02	0.1065194	0.2074685	0	4.16925	9.902714
0	3.6105	13.7179	75	1	75	4.831248	1.690333	0.6565877	1.089414	1.076781E-02	6.552953E-02	-2.450189E-02	0.086497	0.1012385	0	3.481113	8.507114
0	3.6115	13.7179	76	1	76	2.432219	0.8839283	0.5905471	0.930053	1.208633E-02	0.1129184	3.618683E-02	9.757154E-02	0.1066799	0	1.930018	5.202191
0	3.6125	13.7179	77	1	77	0.1038283	3.279907E-02	0.5406857	0.74643	1.793484E-03	7.692681E-02	1.284487E-02	0.1610995	0.1166114	0	0.314419	1.793019
0	3.6135	13.7179	78	1	78	0.1527928	1.150783E-02	0.5285435	0.8301457	1.563805E-02	6.369661E-02	1.236424E-02	-0.1123534	0.2281037	0	0.296854	1.730439
0	3.6145	13.7179	79	1	79	7.355327E-02	4.985186E-03	0.5924286	0.8219	2.237139E-02	8.539068E-03	-5.148306E-03	-1.031761E-02	0.2085399	0	0.2408768	1.716851
0	3.6155	13.7179	80	1	80	0.1107443	1.959241E-02	0.5453628	0.8134229	-6.030559E-03	7.347161E-02	1.027381E-02	5.120265E-02	8.440461E-02	0	0.2898055	1.702445
0	3.6165	13.7179	81	1	81	9.227493E-02	3.721269E-02	0.6351798	0.8815762	9.467002E-03	0.1418968	9.074584E-02	0.1063717	5.980088E-02	0	0.4039271	2.054526
0	3.6175	13.7179	82	1	82	0.1275415	1.945752E-02	0.6047294	0.8707816	4.525281E-03	1.004975E-02	-3.573467E-03	0.1081361	0.101756	0	0.2825147	1.843404
0	3.6185	13.7179	83	1	83	0.2476998	1.660374E-02	0.6402796	1.001713	3.177948E-02	0.1096928	0.0247677	0.1611673	3.516793E-02	0	0.4267409	2.268871
0	3.6195	13.7179	84	1	84	0.1968843	3.680851E-02	0.6968972	0.9394314	9.100961E-03	2.124175E-02	1.723115E-02	0.1290305	0.1390423	0	0.3799397	2.185668
0	3.6205	13.7179	85	1	85	0.1472506	7.769077E-03	0.7378085	0.9287779	-2.844204E-03	5.181321E-02	5.687108E-03	6.928153E-02	3.357763E-02	0	0.3397346	1.979122
0	3.6215	13.7179	86	1	86	7.951193E-02	1.106579E-02	0.8044497	0.9613749	1.100628E-02	3.515334E-02	-1.515781E-02	-4.427796E-02	0.2104376	0	0.311228	2.053564
0	3.6225	13.7179	87	1	87	0.1209	-3.302502E-03	0.9030521	1.077651	3.074204E-03	0.1518401	5.869104E-02	0.1856758	0.0303216	0	0.473273	2.527903
0	3.6235	13.7179	88	1	88	2.351396	0.4216921	2.441127	1.847976	6.086705E-02	1.381427	7.459833E-02	4.789662E-02	0.3388166	0	2.996032	8.965796
0	3.6245	13.7179	89	1	89	3.773088	0.3549392	10.63828	1.131471	0.0425935	6.7142	2.789235E-02	-5.960153E-02	5.233319E-02	0	8.985137	22.6752
0	3.6255	13.7179	90	1	90	2.90062	0.4502293	29.17985	0.9727176	4.574333E-02	20.07592	8.615488E-03	-4.162598E-02	0.2292565	0	21.3958	53.82133
0	3.6265	13.7179	91	1	91	2.078079	0.2398009	36.82716	0.8730676	4.877887E-02	25.24387	7.854923E-03	0.167861	3.914689E-02	0	25.97122	65.52562
0	3.6275	13.7179	92	1	92	1.565925	0.1328076	40.05131	1.792471	6.640209E-02	29.17388	7.689003E-03	0.2862081	0.2723906	0	28.84221	73.34908
0	3.6285	13.7179	93	1	93	1.597767	0.2092516	40.4724	2.370882	8.276945E-02	31.42537	4.964698E-04	0.1360652	0.57785	0	30.2968	76.87285
0	3.6295	13.7179	94	1	94	1.622948	0.2088378	43.75887	2.182196	9.689847E-02	33.76497	4.759933E-04	0.1966266	0.4844058	0	32.56151	82.31624
0	3.6305	13.7179	95	1	95	1.36563	0.1952991	45.28881	1.712816	6.723693E-02	36.94427	6.281853E-02	7.784241E-02	0.5096048	0	34.67097	86.22432
0	3.6315	13.7179	96	1	96	1.01606	0.1494971	46.76766	2.177193	7.445554E-02	37.07439	2.468439E-02	-9.010848E-03	0.1606472	0	34.87519	87.43556
0	3.6325	13.7179	97	1	97	0.7403378	0.1231923	48.75748	1.621689	6.046059E-02	40.51573	4.032108E-02	0.201961	1.920999E-02	0	37.24488	92.08038
0	3.6335	13.7179	98	1	98	0.422836	5.628297E-02	51.86084	2.08873	3.894992E-02	40.72309	0.0245912	-0.1596109	0.1611241	0	38.00956	95.21683
0	3.6345	13.7179	99	1	99	0.1986717	1.739502E-02	53.96256	2.84865	3.506785E-02	42.65539	-6.856033E-03	0.1389032	0.3692179	0	39.61895	100.219
0	3.6355	13.7179	100	1	100	0.1778091	-3.279334E-03	55.44399	3.164387	4.900125E-02	41.091	-0.0299427	4.947022E-02	0.1822292	0	39.08627	100.1247
0	3.6365	13.7179	101	1	101	0.2164386	2.147863E-02	54.1171	3.789521	4.741945E-02	40.56478	2.399749E-02	5.059274E-02	0.1596736	0	38.47072	98.991
0	3.6375	13.7179	102	1	102	0.4100955	9.113707E-04	49.66232	4.73449	7.682062E-02	33.9897	3.860793E-02	-4.043579E-02	0.2296971	0	33.59468	89.10221
0	3.6385	13.7179	103	1	103	0.5440927	-1.298129E-02	48.11044	4.693656	9.290702E-02	32.77807	8.754199E-03	-0.1583024	2.091735E-02	0	32.46911	86.07756
0	3.6395	13.7179	104	1	104	0.5011003	1.215266E-02	47.55381	4.351855	4.525119E-02	32.76834	-7.10575E-03	4.999071E-02	0.1589348	0	32.33326	85.43433
0	3.6405	13.7179	105	1	105	0.4779799	2.994476E-02	45.57134	3.984917	6.114743E-02	31.84544	-0.0146261	2.011466E-02	0.1592085	0	31.2334	82.13547
0	3.6415	13.7179	106	1	106	0.7024747	6.298779E-02	44.42311	3.056701	7.143995E-02	30.81732	7.718481E-03	0.1083088	0.2274246	0	30.49541	79.4775
0	3.6425	13.7179	107	1	107	0.9164099	8.938396E-02	42.42985	3.054953	0.0331294	29.78518	6.950831E-02	0.0505147	8.877357E-02	0	29.47769	76.51771
0	3.6435	13.7179	108	1	108	0.6810358	5.462246E-02	41.60452	1.704889	1.952937E-02	33.07356	3.237655E-02	2.176676E-02	6.662638E-02	0	30.92661	77.25893
0	3.6445	13.7179	109	1	109	1.16223	0.1510932	37.76702	1.808405	3.914651E-02	30.39371	0.0634535	0.1124844	6.663368E-02	0	28.64798	71.56418
0	3.6455	13.7179	110	1	110	0.8698957	0.1012863	40.33298	1.468505	0.0269425	32.46687	0.0561738	-3.611046E-02	-9.577652E-02	0	30.323	75.19076
0	3.6465	13.7179	111	1	111	0.9657113	0.112109	39.69949	1.119852	1.636617E-02	32.66528	-5.410394E-03	-0.1874429	6.909344E-02	0	30.2743	74.45504
0	3.6475	13.7179	112	1	112	0.9436576	0.1617932	38.23873	1.282075	7.674322E-02	31.46167	5.633872E-02	-6.648552E-02	-1.744348E-03	0	29.23166	72.15278
0	3.6485	13.7179	113	1	113	0.8609164	0.1403974	40.59354	0.9390655	2.344235E-02	35.04054	9.937967E-03	5.309182E-02	6.744365E-02	0	31.86786	77.72838
0	3.6495	13.7179	114	1	114	0.7221775	7.250389E-02	44.1789	0.4325265	3.903602E-02	37.00278	9.157409E-03	0.111033	0.1355468	0	33.91387	82.70366
0	3.6505	13.7179	115	1	115	0.4019317	5.084559E-02	49.64674	1.420292	3.538438E-02	40.30564	-2.945372E-02	5.119865E-02	0.1361539	0	37.12431	92.01875
0	3.6515	13.7179	116	1	116	0.1494955	4.045849E-02	55.32468	2.689186	4.397096E-02	41.3517	-1.415473E-02	-6.875001E-02	-3.989664E-03	0	39.16625	99.5126
0	3.6525	13.7179	117	1	117	8.739121E-02	2.411211E-02	55.37175	2.910943	5.095559E-02	42.41125	2.394946E-02	0.1111798	0.1355021	0	39.80701	101.127
0	3.6535	13.7179	118	1	118	0.1277558	1.286904E-02	55.09599	2.923989	1.918613E-02	42.0765	-1.439911E-02	2.053285E-02	0.2061992	0	39.5307	100.4686
0	3.6545	13.7179	119	1	119	0.1159234	4.314423E-02	55.95335	2.919333	7.900424E-02	42.65501	-4.544086E-02	0.1096848	0.3221088	0	40.11855	102.1521
0	3.6555	13.7179	120	1	120	0.0497453	0.0204258	55.48036	2.864105	0.0453239	41.47023	6.163511E-02	0.1090929	0.3450325	0	39.33907	100.446
0	3.6565	13.7179	121	1	121	0.1328046	1.295043E-02	55.94753	3.066282	2.803637E-02	42.79146	8.66638E-03	0.1117012	0.1122557	0	40.19284	102.2117
0	3.6575	13.7179	122	1	122	0.1002924	-1.457454E-02	55.98093	2.8473	4.040456E-02	43.27323	-2.972773E-02	0.1115568	0.1355925	0	40.42602	102.445
0	3.6585	13.7179	123	1	123	0.1142627	7.727262E-03	55.86794	2.810346	4.378802E-02	42.79486	-1.463508E-02	0.1104857	0.2521284	0	40.1664	101.9869
0	3.6595	13.7179	124	1	124	0.1323297	6.372662E-03	55.4626	3.047491	5.072468E-02	40.76564	-2.231516E-02	2.040043E-02	0.1588041	0	38.88467	99.62204
0	3.6605	13.7179	125	1	125	0.1265329	1.596054E-02	55.77156	2.774505	5.078975E-02	41.43158	-1.458815E-02	0.1418796	0.0177363	0	39.35076	100.316
0	3.6615	13.7179	126	1	126	0.1513166	3.485055E-03	55.02354	2.883416	0.0493095	41.8147	-2.947907E-02	-6.863865E-02	8.996417E-02	0	39.33213	99.91762
0	3.6625	13.7179	127	1	127	0.1423019	-1.477027E-02	55.32077	2.857519	6.660654E-02	41.2578	-5.302192E-02	2.009133E-02	0.2289603	0	39.11031	99.82626
0	3.6635	13.7179	128	1	128	0.1223107	1.328475E-02	55.6179	2.984391	4.251234E-02	44.29166	9.262196E-03	5.326297E-02	4.338141E-02	0	40.9205	103.178
0	3.6645	13.7179	129	1	129	0.2761344	3.941507E-02	55.13762	3.608274	0.0210852	40.74469	1.657025E-02	-0.1588577	0.114153	0	38.86023	99.79909
0	3.6655	13.7179	130	1	130	0.5960712	0.1850579	51.77041	5.47595	6.999899E-02	35.95714	0.0389262	5.215489E-02	0.1832491	0	35.48414	94.32896
0	3.6665	13.7179	131	1	131	0.635249	0.1934751	51.10915	5.397283	0.0535889	32.2984	-0.0227293	-9.947902E-03	0.2053972	0	33.21479	89.85986
0	3.6675	13.7179	132	1	132	3.362634	0.6675383	42.71657	4.843949	6.099859E-02	24.85909	8.292182E-03	2.290557E-02	0.0431632	0	28.26807	76.58514
0	3.6685	13.7179	133	1	133	17.46389	3.74606	6.870187	0.8612851	9.562217E-02	4.745118	0.0904889	-0.0884054	5.698374E-02	0	15.47178	33.84123
0	3.6695	13.7179	134	1	134	31.7007	8.406995	1.389161	0.3076237	0.0820035	1.098708	2.277285E-02	0.1063445	9.451691E-02	0	21.27889	43.20883
0	3.6705	13.7179	135	1	135	33.29244	8.7965	0.7802437	6.189723E-02	0.1023762	0.8449554	7.540619E-02	0.1093266	2.755181E-02	0	21.98668	44.0907
0	3.6715	13.7179	136	1	136	33.72038	9.315853	1.05207	6.445163E-02	0.1118067	0.9297482	6.619935E-02	7.773309E-02	0.1188814	0	22.54929	45.45712
0	3.6725	13.7179	137	1	137	34.67915	9.018105	0.654626	0.4099573	0.1302945	0.2217688	4.173084E-02	-3.625702E-02	3.103989E-02	0	22.38499	45.15042
0	3.6735	13.7179	138	1	138	34.60524	8.687041	0.2769441	0.5681326	0.1891502	6.114342E-02	6.713226E-02	8.073615E-02	7.517997E-02	0	22.05484	44.61069
0	3.6745	13.7179	139	1	139	33.84063	8.346944	0.2559281	0.5129634	0.177914	0.1057329	0.0594001	-5.083415E-03	-1.431266E-02	0	21.50139	43.28012
0	3.6755	13.7179	140	1	140	32.83531	7.93205	0.2627049	0.5803176	0.1948754	0.1338798	0.1012651	0.1988665	4.24704E-03	0	20.87694	42.24352
0	3.6765	13.7179	141	1	141	32.57736	8.148163	0.2818184	0.5968958	0.1146368	1.770076E-02	7.619598E-02	-6.817974E-03	7.699425E-02	0	20.73064	41.88295
0	3.6775	13.7179	142	1	142	33.48456	8.109303	0.2619621	0.6056839	0.1656199	3.209465E-02	0.0672695	0.1710109	-4.052844E-02	0	21.20447	42.85698
0	3.6785	13.7179	143	1	143	32.90021	8.372867	0.1848698	0.4793863	0.1831678	1.722863E-02	0.0410955	0.1096589	9.733093E-02	0	20.96294	42.38581
0	3.6795	13.7179	144	1	144	32.3098	8.159306	0.1457437	0.5042241	0.1365555	1.805088E-02	5.073459E-02	8.425001E-02	-6.125994E-02	0	20.53188	41.3474
0	3.6805	13.7179	145	1	145	33.27055	8.103182	0.1227102	0.4526843	0.1658029	4.686994E-02	8.463068E-02	2.170315E-02	0.1220529	0	21.06885	42.39018
0	3.6815	13.7179	146	1	146	33.1082	8.035127	0.1398005	0.4718052	0.1737948	1.778897E-02	5.899933E-02	8.265823E-02	6.934427E-03	0	20.92064	42.09512
0	3.6825	13.7179	147	1	147	32.85237	7.978771	0.1085197	0.4721923	0.1912097	1.740116E-02	4.987086E-02	0.1401405	5.126878E-02	0	20.76235	41.86174
0	3.6835	13.7179	148	1	148	33.06725	7.946486	8.252158E-02	0.5125681	0.1678481	3.09455E-03	2.441672E-02	2.242026E-02	0.0993971	0	20.82293	41.926
0	3.6845	13.7179	149	1	149	32.44127	7.903508	7.299507E-02	0.5041219	0.2132185	-1.148321E-02	0.1193382	5.306111E-02	3.034675E-02	0	20.51288	41.32638
0	3.6855	13.7179	150	1	150	32.4304	7.863708	6.237208E-02	0.583185	0.1740904	1.823325E-02	0.0508756	-4.684472E-03	9.016872E-03	0	20.45234	41.1872
0	3.6865	13.7179	151	1	151	32.94583	7.872877	8.586709E-02	0.548054	0.1641465	4.740411E-02	6.793125E-02	-3.551613E-02	7.786759E-02	0	20.76938	41.77446
0	3.6875	13.7179	152	1	152	32.95878	8.116671	6.403345E-02	0.5793487	0.1531243	0.0311924	8.319788E-02	0.2544906	0.1855787	0	20.92531	42.42642
0	3.5365	13.7189	1	2	153	0	0	0	0	0	0	0	0	0	0	0	0
0	3.5375	13.7189	2	2	154	0	0	0	0	0	0	0	0	0	0	0	0
0	3.5385	13.7189	3	2	155	0.4094103	-0.0442059	3.682987	0.3132093	3.576636E-02	0.2899546	-3.953474E-02	-9.007352E-03	-0.1443774	0	1.368545	4.494202
0	3.5395	13.7189	4	2	156	1.035223	2.506836E-02	4.484704	0.1297825	2.036682E-03	0.7925747	-2.827898E-02	-0.2087601	-3.627882E-02	0	2.234467	6.196071
0	3.5405	13.7189	5	2	157	2.745847	0.2981626	6.549173	0.1987835	-7.731994E-03	1.987092	1.131204E-02	-0.1494488	-0.0388677	0	4.548222	11.59432
0	3.5415	13.7189	6	2	158	5.271955	0.7675122	8.292746	0.4030983	8.279402E-03	4.603384	4.707228E-02	-0.111989	-3.237325E-02	0	8.079736	19.24968
