78	270	21060	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"MgO WT%"	"CaO WT%"	"F WT%"	"Cl WT%"	"P2O5 WT%"	"SO3 WT%"	"La2O3 WT%"	"Ce2O3 WT%"	"O WT%"	"Calc. O"	"Total"
0	5.1661	10.0909	56	1	56	0.1611402	3.921785E-02	55.52308	2.686336	5.325937E-02	43.22508	2.465582E-02	-4.271687E-02	0.1853609	0	40.33916	101.8554
0	5.1671	10.0909	57	1	57	0.1570311	-3.769376E-03	55.97293	2.619998	5.978181E-02	42.66912	-0.0380051	0.1913691	0.4406534	0	40.16918	102.0691
0	5.1681	10.0909	58	1	58	0.134458	-1.316671E-02	55.46845	2.745046	4.922723E-02	41.80951	-7.000947E-03	-1.601411E-02	0.4656267	0	39.51672	100.6361
0	5.1691	10.0909	59	1	59	0.144393	-2.781192E-02	55.2929	2.720201	0.0404241	42.51331	-0.037788	0.102895	0.4415592	0	39.8583	101.1901
0	5.1701	10.0909	60	1	60	0.132706	-6.306123E-03	55.40538	2.623869	5.129365E-02	42.71296	-3.733271E-02	-4.396418E-02	0.3022358	0	39.96349	101.1408
0	5.1711	10.0909	61	1	61	0.1103284	-6.540046E-03	55.00057	2.494735	2.283537E-02	42.29451	-6.706761E-03	-4.484251E-02	0.3958221	0	39.63206	100.2607
0	5.1721	10.0909	62	1	62	0.1757298	4.757244E-03	55.39896	2.590638	4.043937E-02	41.65134	-2.994223E-02	0.1040249	0.2302895	0	39.40636	100.1662
0	5.1731	10.0909	63	1	63	0.1210494	3.747092E-04	55.7886	2.82584	3.186128E-02	42.99935	-2.177688E-02	-0.1029814	0.3028496	0	40.2314	101.9452
0	5.1741	10.0909	64	1	64	0.341252	3.651293E-02	54.16964	3.480548	0.0087903	39.38474	3.966001E-02	-7.235911E-02	0.1146978	0	37.8778	97.50348
0	5.1751	10.0909	65	1	65	1.534106	8.048312E-02	35.35072	1.33091	6.563628E-02	26.57822	7.848579E-02	4.541079E-02	0.1604288	0	25.9911	65.22441
0	5.1761	10.0909	66	1	66	3.19658	0.443136	3.959446	1.301495	8.237927E-02	3.388128	0.350585	9.094688E-02	0.104634	0	5.156358	12.91733
0	5.1771	10.0909	67	1	67	3.323494	0.3387426	1.056151	0.9310808	0.1044065	0.3101277	0.3750099	0.2951552	0.1480917	0	2.67054	6.88226
0	5.1781	10.0909	68	1	68	3.483894	0.2434771	1.00231	1.017206	0.112364	0.1348209	0.4148171	7.063538E-02	8.999378E-02	0	2.586277	6.569518
0	5.1791	10.0909	69	1	69	4.815899	0.3095462	0.9795662	0.9800704	9.575416E-02	7.343011E-02	0.4807934	7.813979E-02	7.403143E-02	0	3.319129	7.88723
0	5.1801	10.0909	70	1	70	4.741313	0.2818686	0.9343053	0.968589	8.301121E-02	5.090594E-03	0.405214	0.0669992	0.1790664	0	3.185398	7.665457
0	5.1811	10.0909	71	1	71	3.142063	0.3050419	0.7896054	0.9968948	9.692026E-02	2.801992E-02	0.7621819	5.975693E-02	0.1948078	0	2.529768	6.375291
0	5.1821	10.0909	72	1	72	3.081291	0.290273	0.8097174	0.8817245	0.1019872	8.081643E-02	0.4524978	8.771213E-02	0.1477228	0	2.338604	5.933742
0	5.1831	10.0909	73	1	73	2.820072	0.3279353	0.7304997	0.9906709	0.1519736	9.268881E-02	0.4173006	0.1723912	7.659139E-02	0	2.179499	5.780123
0	5.1841	10.0909	74	1	74	2.454342	0.3492176	0.7255614	1.018541	0.1196888	2.816322E-02	0.3284477	0.1471334	5.706425E-02	0	1.895551	5.22816
0	5.1851	10.0909	75	1	75	2.673953	0.3653919	0.7835707	0.9804081	9.439717E-02	3.123929E-02	0.4693098	0.1375398	-4.068704E-02	0	2.105955	5.495122
0	5.1861	10.0909	76	1	76	2.727132	0.4285201	0.8176795	0.9910044	0.1231395	1.582305E-02	0.6001045	9.562868E-02	8.608154E-02	0	2.251158	5.885113
0	5.1871	10.0909	77	1	77	2.893874	0.3609673	0.7514411	0.9345619	0.1014224	2.862326E-02	0.3233289	0.1153453	0.1233434	0	2.14388	5.632908
0	5.1881	10.0909	78	1	78	2.801404	0.298441	0.8007386	0.9748033	0.1063684	1.352556E-02	0.5580389	0.1669497	0.117392	0	2.222813	5.837661
0	5.1111	10.0919	1	2	79	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1121	10.0919	2	2	80	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1131	10.0919	3	2	81	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1141	10.0919	4	2	82	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1151	10.0919	5	2	83	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1161	10.0919	6	2	84	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1171	10.0919	7	2	85	0.1553409	3.343947E-02	0.2882177	-0.69267	1.567289E-03	0.1021469	-7.284101E-03	0.1223013	0.3031693	0	0	0.3062288
0	5.1181	10.0919	8	2	86	0.1731529	1.911887E-02	0.3921921	-0.7376544	6.447976E-03	9.260112E-02	2.303982E-02	0.1206391	0.4340903	0	0	0.5236277
0	5.1191	10.0919	9	2	87	0.1953475	-2.511942E-02	0.3825478	-0.7320832	3.075065E-02	0.1317716	-6.820321E-03	0.1992818	0.1724814	0	0	0.3481578
0	5.1201	10.0919	10	2	88	0.3908983	4.222315E-02	0.5820695	-1.275092	2.941024E-02	0.1970526	9.911855E-03	0.2225714	0.2352142	0	0	0.4342589
0	5.1211	10.0919	11	2	89	0.2603688	3.201754E-02	0.5696823	-1.043692	-2.026509E-03	0.1538745	0.1235	7.970469E-02	0.3113555	0	0	0.4847843
0	5.1221	10.0919	12	2	90	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1231	10.0919	13	2	91	0.14552	0.0247865	1.098805	0.5033613	-4.75621E-03	0.5796582	3.714748E-02	0.2188171	0.1450256	0	0.8032378	2.748365
0	5.1241	10.0919	14	2	92	0.3516165	2.514264E-02	1.757819	0.8798133	7.080478E-03	0.8982195	5.731308E-03	0.2226456	0.1750617	0	1.26682	4.32313
0	5.1251	10.0919	15	2	93	0.6798029	8.455242E-02	2.224945	1.085829	4.132103E-02	1.265406	4.828952E-02	0.104237	4.286946E-02	0	1.794141	5.577253
0	5.1261	10.0919	16	2	94	0.540616	6.831571E-03	2.086629	1.202618	3.692038E-02	0.8914896	5.811389E-02	0.1728809	7.178479E-02	0	1.459195	5.067884
0	5.1271	10.0919	17	2	95	0.3125868	-2.989348E-02	1.941108	0.7923477	6.942011E-02	0.7620779	0.0201495	0.141921	0.1804492	0	1.197291	4.190167
0	5.1281	10.0919	18	2	96	1.239527	0.1670957	2.574245	0.5663845	5.071291E-02	1.280105	9.954977E-02	0.1450027	0.1187581	0	2.280778	6.241382
0	5.1291	10.0919	19	2	97	5.198585	1.231987	5.492002	4.232039E-02	0.0462359	3.428229	7.840892E-02	0.2281401	9.466399E-02	0	6.851146	15.84057
0	5.1301	10.0919	20	2	98	8.008779	3.180123	13.1836	-0.1416643	0.0437813	10.80312	0.0890063	6.464194E-02	-3.342813E-02	0	15.43552	35.19796
0	5.1311	10.0919	21	2	99	4.498337	1.595405	32.36466	-0.2191025	3.335592E-02	28.2348	5.069311E-02	4.962401E-02	0.2352476	0	28.24773	66.84303
0	5.1321	10.0919	22	2	100	2.005604	0.553759	40.20062	-4.568493E-02	2.737166E-02	34.95767	4.163965E-02	1.817305E-02	0.162981	0	32.5106	77.92213
0	5.1331	10.0919	23	2	101	0.847734	0.1515855	46.20027	0.5195333	4.270536E-02	39.50221	4.010253E-02	0.2810049	0.3937432	0	36.07884	87.9789
0	5.1341	10.0919	24	2	102	0.5748511	0.1011348	47.93802	1.527091	3.920034E-02	40.43209	3.250422E-02	0.3420791	0.2299986	0	36.91384	91.21696
0	5.1351	10.0919	25	2	103	0.3754177	7.089851E-02	51.35179	1.905101	2.839359E-02	41.11085	-6.351528E-03	0.1347281	0.2075449	0	38.09501	95.17837
0	5.1361	10.0919	26	2	104	0.3053036	6.755128E-03	53.49538	2.386796	6.565741E-02	41.56957	0.0323007	-4.309826E-02	0.2086828	0	38.89946	98.02734
0	5.1371	10.0919	27	2	105	0.2910469	2.412199E-02	54.21619	2.745835	1.923368E-02	42.05323	4.713723E-02	0.1030836	0.465346	0	39.44496	99.96523
0	5.1381	10.0919	28	2	106	0.310757	-1.297543E-02	55.44466	2.927402	2.801655E-02	41.34206	8.466043E-03	0.1931951	0.2064118	0	39.34264	100.448
0	5.1391	10.0919	29	2	107	0.3169417	-1.802632E-02	54.99572	2.684425	3.694889E-02	42.41284	-1.458601E-02	1.378967E-02	0.5127475	0	39.82387	100.9408
0	5.1401	10.0919	30	2	108	0.4425611	4.536916E-03	54.68701	2.886568	5.818905E-02	42.48418	7.047664E-04	0.1915624	0.5115418	0	39.88703	101.2669
0	5.1411	10.0919	31	2	109	0.5294071	5.615741E-03	53.97072	2.667049	0.0437208	41.32049	8.497667E-02	0.3976502	0.5327806	0	39.1575	99.55241
0	5.1421	10.0919	32	2	110	0.445656	-2.218489E-02	54.73983	2.681491	4.887299E-02	41.34639	-3.087722E-02	0.3969261	0.5792447	0	39.27312	100.1853
0	5.1431	10.0919	33	2	111	0.4409823	4.395352E-03	55.00281	2.736057	5.448202E-02	41.68885	-2.260558E-02	0.042354	0.6058561	0	39.50584	100.5532
0	5.1441	10.0919	34	2	112	0.2265715	-1.114126E-02	55.12053	2.750619	0.0601864	42.6983	2.432691E-02	0.1943613	0.1366804	0	39.9699	101.2004
0	5.1451	10.0919	35	2	113	8.902247E-02	-1.320609E-03	55.40341	2.786809	3.181504E-02	42.5531	-6.463687E-03	-4.370306E-02	0.2789091	0	39.86669	101.0916
0	5.1461	10.0919	36	2	114	0.1029439	-1.529392E-02	55.84227	2.665312	4.540988E-02	41.47922	0.0155632	0.2799403	0.3926879	0	39.46606	100.8081
0	5.1471	10.0919	37	2	115	0.1012589	-8.02888E-03	55.56935	3.26212	3.684584E-02	41.6498	-0.0530984	0.1035485	0.3478329	0	39.41261	101.0096
0	5.1481	10.0919	38	2	116	0.150254	-7.604439E-05	55.11396	3.61185	0.0525901	40.8726	4.203858E-04	0.161643	0.4878182	0	38.93502	100.451
0	5.1491	10.0919	39	2	117	0.1224508	-1.297834E-02	54.64673	3.046794	0.0632956	40.33583	-4.546533E-02	0.2824153	0.1117148	0	38.41457	98.5508
0	5.1501	10.0919	40	2	118	0.2139558	1.092803E-02	54.34844	2.723477	5.434166E-02	40.16289	1.574957E-02	0.2213403	0.3228521	0	38.34879	98.07397
0	5.1511	10.0919	41	2	119	0.2621987	0.0402818	53.00686	2.035588	7.798766E-02	41.36899	1.666619E-02	0.1050103	0.1603999	0	38.64277	97.07397
0	5.1521	10.0919	42	2	120	0.2757329	5.766909E-02	52.81871	1.783044	9.051777E-02	42.57114	-0.0297735	0.1932192	0.2772624	0	39.28296	98.03751
0	5.1531	10.0919	43	2	121	0.3109534	3.670889E-02	52.77816	1.725782	4.254831E-02	42.5761	3.215359E-02	-4.504643E-02	0.4900076	0	39.31775	97.94736
0	5.1541	10.0919	44	2	122	0.1683821	3.379265E-02	53.79156	2.042869	3.556968E-02	44.12544	9.203036E-03	0.1942155	0.2309938	0	40.3866	100.632
0	5.1551	10.0919	45	2	123	0.1929049	2.440101E-02	54.8367	2.420487	5.497489E-02	42.98005	-4.492262E-02	-1.375215E-02	0.2553893	0	39.98907	100.7062
0	5.1561	10.0919	46	2	124	8.538695E-02	-4.898247E-03	55.46088	2.724495	5.122747E-02	43.22809	-6.700583E-03	0.2529413	0.2065278	0	40.29311	101.998
0	5.1571	10.0919	47	2	125	0.1976057	6.738819E-03	55.36217	2.600974	4.952635E-02	42.14127	-2.955496E-02	4.605986E-02	0.113829	0	39.65908	100.4886
0	5.1581	10.0919	48	2	126	0.1332344	6.810856E-03	55.45568	2.990781	0.0672719	42.7496	-0.0218716	-4.378965E-02	0.3259447	0	40.01674	101.6637
0	5.1591	10.0919	49	2	127	0.1225342	-3.567784E-02	55.86073	2.824063	3.163884E-02	42.86834	-4.532376E-02	0.1931717	0.2535879	0	40.18692	102.0731
0	5.1601	10.0919	50	2	128	0.1373832	-4.612902E-03	55.61502	2.855837	3.535486E-02	43.07897	-1.420215E-02	0.1348423	0.1839995	0	40.25566	102.0226
0	5.1611	10.0919	51	2	129	0.1032268	1.490232E-02	56.07905	2.512211	0.055003	43.51667	-6.227404E-03	-0.1024358	0.2090113	0	40.59778	102.3814
0	5.1621	10.0919	52	2	130	0.1089502	-9.797039E-03	55.54843	2.683126	6.706783E-02	42.40051	8.588653E-03	0.1933362	0.2065226	0	39.86266	101.2067
0	5.1631	10.0919	53	2	131	7.967877E-02	2.726037E-02	55.43571	2.699964	2.436144E-02	41.32616	1.592922E-02	0.2220744	0.2527136	0	39.23953	100.0838
0	5.1641	10.0919	54	2	132	0.1501249	1.059661E-03	55.37737	2.501187	7.216296E-02	42.05519	-0.0226317	0.2808234	0.3227002	0	39.65664	100.738
0	5.1651	10.0919	55	2	133	0.0985695	1.492624E-02	55.62215	2.776735	7.627409E-02	43.39384	1.684434E-02	-4.318709E-02	0.2557209	0	40.42512	102.2119
0	5.1661	10.0919	56	2	134	0.1537112	1.663045E-03	55.29017	2.684043	4.956909E-02	43.66818	-1.424502E-02	0.2534012	0.1833591	0	40.52359	102.2699
0	5.1671	10.0919	57	2	135	0.1419862	-2.973438E-03	54.96851	2.900409	3.357959E-02	42.59156	-3.731645E-02	4.538039E-02	0.2784126	0	39.78638	100.9195
0	5.1681	10.0919	58	2	136	0.131291	1.138844E-02	55.49173	2.53973	4.245183E-02	43.25266	-0.0142235	0.1644886	0.160216	0	40.32236	101.7797
0	5.1691	10.0919	59	2	137	0.1633936	-3.284172E-03	56.25214	2.725443	4.393556E-02	41.76389	8.478051E-03	7.428218E-02	0.2303904	0	39.72211	101.2587
0	5.1701	10.0919	60	2	138	0.1407211	1.421863E-02	55.44908	2.709416	5.111729E-02	43.52933	-2.238172E-02	0.3705125	0.2994095	0	40.51808	102.5414
0	5.1711	10.0919	61	2	139	0.1417395	3.16035E-03	55.71855	2.754182	1.919229E-02	42.09084	8.173165E-04	0.1932194	0.2063999	0	39.75459	101.1281
0	5.1721	10.0919	62	2	140	0.1572164	4.029783E-04	55.67682	2.835936	0.0299984	41.73764	-6.481333E-03	7.607966E-02	4.310016E-02	0	39.50526	100.5507
0	5.1731	10.0919	63	2	141	0.108469	1.170464E-02	55.09146	2.937052	5.127223E-02	41.91377	8.915966E-03	7.571706E-02	0.1372536	0	39.43899	100.3356
0	5.1741	10.0919	64	2	142	0.2081464	-4.66147E-03	54.9355	3.388447	2.608584E-02	39.02805	-1.487412E-02	0.103923	0.1829446	0	37.81131	97.85356
0	5.1751	10.0919	65	2	143	1.182483	0.0823667	39.69595	2.051292	4.204468E-02	28.57716	-1.494351E-02	0.1026706	0.2761545	0	28.14023	71.99518
0	5.1761	10.0919	66	2	144	3.041324	0.3775978	5.323653	1.358583	7.781465E-02	4.343489	0.3159489	9.155583E-02	3.498067E-02	0	5.944442	14.96495
0	5.1771	10.0919	67	2	145	2.878045	0.3864592	1.163088	0.97162	8.079791E-02	0.1167084	0.3264147	0.1086085	0.1629785	0	2.319312	6.19472
0	5.1781	10.0919	68	2	146	2.931045	0.388414	1.04407	1.051507	0.1334171	0.120154	0.2910287	1.100064E-02	0.1348917	0	2.276598	6.105529
0	5.1791	10.0919	69	2	147	3.039365	0.3952303	0.899421	1.039709	7.663858E-02	3.811057E-02	0.4299928	0.2696847	0.1285817	0	2.369982	6.316734
0	5.1801	10.0919	70	2	148	2.9901	0.3504982	0.802228	1.000662	0.0933549	6.412438E-02	0.3824815	0.1223973	0.2855605	0	2.285692	6.091407
0	5.1811	10.0919	71	2	149	2.909343	0.2891654	0.7959203	0.9395889	0.1015552	0.0897623	0.5419163	0.1549296	0.2206579	0	2.321872	6.04284
0	5.1821	10.0919	72	2	150	2.941645	0.3302501	0.753604	0.9429019	0.1151386	0.0286561	0.451315	0.1471214	7.995233E-02	0	2.232829	5.790584
0	5.1831	10.0919	73	2	151	2.906495	0.3159004	0.7551422	1.014828	0.1067923	0.0438014	0.3580666	1.338753E-02	0.1369725	0	2.15012	5.651386
0	5.1841	10.0919	74	2	152	2.923153	0.3529129	0.6746364	0.9135151	0.1004614	4.569463E-02	0.3051679	0.1953817	-8.711919E-02	0	2.11411	5.423803
0	5.1851	10.0919	75	2	153	3.030457	0.3463754	0.7187602	1.044547	0.1152369	2.915332E-02	0.4042099	0.1770686	5.799845E-02	0	2.249829	5.923808
0	5.1861	10.0919	76	2	154	2.92629	0.4055896	0.7029621	1.029423	0.1150337	1.808472E-03	0.5701222	-0.0595409	0.3289373	0	2.302171	6.020625
0	5.1871	10.0919	77	2	155	2.959883	0.2751371	0.7344118	0.980955	0.1202854	1.918374E-03	0.4501349	8.517404E-02	0.1681623	0	2.203185	5.776062
0	5.1881	10.0919	78	2	156	2.934196	0.2921819	0.7613805	1.098647	0.1073867	3.162714E-02	0.3748356	1.949531E-02	9.668655E-02	0	2.155437	5.716437
0	5.1111	10.0929	1	3	157	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1121	10.0929	2	3	158	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1131	10.0929	3	3	159	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1141	10.0929	4	3	160	0.1342081	3.961712E-02	0.1842044	-0.5720838	8.135943E-03	-4.558582E-03	8.962885E-02	0.2480448	0.2805935	0	0	0.4077903
0	5.1151	10.0929	5	3	161	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1161	10.0929	6	3	162	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1171	10.0929	7	3	163	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1181	10.0929	8	3	164	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1191	10.0929	9	3	165	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1201	10.0929	10	3	166	0.1769971	3.256645E-02	0.3583694	-0.8450428	1.759749E-02	9.912325E-02	3.261514E-02	0.2946067	0.2075829	0	0	0.3744156
0	5.1211	10.0929	11	3	167	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1221	10.0929	12	3	168	0	0	0	0	0	0	0	0	0	0	0	0
0	5.1231	10.0929	13	3	169	0.1815915	-2.220095E-02	0.5989617	-1.046568	3.088822E-02	0.1933005	3.382347E-02	0.2887216	0.2627743	0	0	0.5212926
0	5.1241	10.0929	14	3	170	0.2118031	4.604047E-02	1.307048	0.6834387	3.842888E-02	0.6183848	8.929553E-03	3.911626E-02	0.1698401	0	0.8884522	3.12303
