145	92	13340	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"TiO2 WT%"	"Al2O3 WT%"	"FeO WT%"	"MnO WT%"	"MgO WT%"	"CaO WT%"	"Na2O WT%"	"K2O WT%"	"P2O5 WT%"	"O WT%"	"Total"	
0	20.5699	19.2256	30	1	30	58.28274	0.1154714	24.04264	0.4308509	0.1469667	-6.054625E-02	7.124138	6.641143	1.3149	4.855905E-02	0	98.08686	
0	20.5749	19.2256	31	1	31	60.09192	-3.346254E-02	24.13951	0.348788	-0.0416524	-9.782285E-02	6.726044	6.771266	1.29207	-4.887209E-02	0	99.1478	
0	20.5799	19.2256	32	1	32	60.22763	5.157166E-02	23.73752	0.443153	-4.225983E-02	6.034207E-02	7.269705	6.738729	1.335329	2.427066E-02	0	99.846	
0	20.5849	19.2256	33	1	33	58.23164	8.499254E-03	23.72941	0.5260252	4.619517E-02	8.441671E-04	6.94274	7.108528	1.214942	7.312289E-02	0	97.88194	
0	20.5899	19.2256	34	1	34	58.72758	8.767038E-03	23.99008	0.5025079	-6.736831E-02	2.332566E-02	7.015396	7.040312	1.283477	-2.454617E-02	0	98.49953	
0	20.5949	19.2256	35	1	35	60.13956	0.138121	25.27676	0.5502096	-2.913458E-02	-4.526059E-02	6.288504	6.652711	1.390769	4.900661E-02	0	100.4112	
0	20.5999	19.2256	36	1	36	59.51535	5.196134E-02	24.14158	0.4433879	0.071786	-8.277812E-04	6.457649	6.069188	1.298853	2.449536E-02	0	98.07343	
0	20.6049	19.2256	37	1	37	60.71288	0.2240748	23.98683	0.3722734	2.127991E-02	0.1049138	6.680662	6.410906	1.282071	2.446922E-02	0	99.82036	
0	20.6099	19.2256	38	1	38	59.96823	-9.849872E-02	24.61773	0.5025586	0.046463	6.888905E-02	6.890406	7.234362	1.310518	2.439869E-02	0	100.5651	
0	20.6149	19.2256	39	1	39	60.19637	-7.637313E-02	24.10606	0.3725145	-0.0163251	-1.446558E-02	6.613864	7.047152	1.328238	-4.885809E-02	0	99.50817	
0	20.6199	19.2256	40	1	40	59.8031	9.459695E-02	24.57674	0.5974211	3.368922E-02	-1.577956E-02	6.636387	6.170224	1.177631	9.783423E-02	0	99.17183	
0	20.6249	19.2256	41	1	41	58.65173	9.486229E-02	24.85886	0.2890107	9.695311E-02	2.282862E-02	7.027982	6.859344	1.280118	-1.01512E-04	0	99.18158	
0	20.6299	19.2256	42	1	42	59.5654	-3.423444E-02	24.6384	0.3483087	-2.950886E-02	5.268259E-02	7.451891	6.770703	1.298991	-1.462439E-04	0	100.0625	
0	20.6349	19.2256	43	1	43	59.67086	-1.166574E-02	23.94613	0.3370778	-4.145957E-02	-1.465181E-02	6.542787	6.807169	1.172037	4.910841E-02	0	98.4574	
0	20.6399	19.2256	44	1	44	59.07891	0.1160631	24.32686	0.5498127	-0.0295235	2.346394E-02	6.942422	7.158157	1.25095	2.430195E-02	0	99.44142	
0	20.6449	19.2256	45	1	45	59.39532	-1.268909E-02	24.58593	0.4194578	8.457577E-03	4.592252E-02	7.224985	7.111642	1.234352	2.431175E-02	0	100.0377	
0	20.6499	19.2256	46	1	46	59.71532	5.208473E-02	24.57868	0.3484807	-4.016779E-03	3.030722E-02	7.113935	6.829409	1.202468	4.883031E-02	0	99.9155	
0	20.6549	19.2256	47	1	47	60.55002	-5.582527E-02	24.2107	0.4313665	-4.26071E-03	2.225844E-02	7.367935	6.581624	1.205291	-1.126551E-04	0	100.309	
0	20.6599	19.2256	48	1	48	58.59193	0.1596355	24.97352	0.2417184	0.0465674	9.836514E-02	6.944166	6.903897	1.29994	-2.448935E-02	0	99.23524	
0	20.6649	19.2256	49	1	49	59.52746	9.508871E-02	24.6758	0.2654187	-0.0293275	4.514618E-02	7.088075	6.7735	1.433526	-2.451719E-02	0	99.85017	
0	20.6699	19.2256	50	1	50	58.80474	0.1590636	23.82897	0.4668616	0.0968582	4.475752E-02	6.482008	6.290347	1.271902	2.439952E-02	0	97.46991	
0	20.6749	19.2256	51	1	51	58.31023	0.115885	24.11107	0.53783	5.882385E-02	4.585014E-02	6.731598	6.890554	1.257684	2.429939E-02	0	98.08383	
0	20.6799	19.2256	52	1	52	60.02153	9.324639E-03	24.30877	0.4435839	-0.0543925	-3.038038E-02	6.668285	6.466153	1.236689	2.453205E-02	0	99.09409	
0	20.6849	19.2256	53	1	53	59.57388	-3.383098E-02	24.41958	0.360325	-3.965392E-03	4.687954E-02	7.224852	7.609263	1.188951	-2.448606E-02	0	100.3615	
0	20.6899	19.2256	54	1	54	59.88058	0.1380485	24.22812	0.4315377	-7.983992E-02	1.470488E-02	6.737451	6.479745	1.359862	2.442821E-02	0	99.21465	
0	20.6949	19.2256	55	1	55	60.00932	-3.448134E-02	24.71355	0.4667842	-4.357064E-03	1.470355E-02	7.283039	6.622204	1.332013	2.427412E-02	0	100.427	
0	20.6999	19.2256	56	1	56	59.51328	7.298798E-02	24.19558	0.4073608	8.261386E-03	1.289608E-03	7.405149	7.663857	1.330824	-2.461182E-02	0	100.574	
0	20.7049	19.2256	57	1	57	59.23903	-9.812296E-02	25.17736	0.4434937	-0.0543778	6.026443E-02	6.780087	6.727119	1.307779	-2.442827E-02	0	99.5582	
0	20.7099	19.2256	58	1	58	59.29001	0.030253	24.29118	0.4906233	8.45657E-03	1.006544E-04	6.846999	6.741863	1.271139	-7.493493E-05	0	98.97055	
0	20.7149	19.2256	59	1	59	60.34029	0.1376122	24.39494	0.5617892	-4.204303E-03	1.499886E-02	6.762122	6.664766	1.255322	2.439206E-02	0	100.152	
0	20.7199	19.2256	60	1	60	60.1258	-1.403488E-02	25.01432	1.284946	-3.006509E-02	-8.840621E-03	6.268502	5.769179	1.145517	-1.311492E-04	0	99.55519	
0	20.7249	19.2256	61	1	61	54.92561	-0.0385945	22.12941	2.052991	0.0186021	9.254884E-02	6.142984	6.684313	1.258558	2.367458E-02	0	93.2901	
0	20.7299	19.2256	62	1	62	59.08477	8.999718E-03	24.12141	0.4552079	2.124067E-02	2.244099E-02	6.721446	6.490245	1.17729	-2.447076E-02	0	98.07857	
0	20.7349	19.2256	63	1	63	59.24568	5.191199E-02	23.99532	0.4669768	-1.670929E-02	2.356704E-02	6.985151	7.173415	1.137309	2.437532E-02	0	99.08699	
0	20.7399	19.2256	64	1	64	59.96585	4.965942E-02	23.93835	1.343491	4.525788E-02	-3.026965E-02	6.363234	6.695396	1.290773	-2.92346E-04	0	99.66145	
0	20.7449	19.2256	65	1	65	48.21438	0.1451294	17.35713	10.09097	-2.121747E-02	0.1648796	5.18135	4.52221	1.330122	6.763025E-02	0	87.05258	
0	20.7499	19.2256	66	1	66	57.62899	0.1161027	23.67002	0.5853992	-4.208035E-02	0.0838668	6.411181	6.883856	1.349703	7.322013E-02	0	96.76027	
0	20.7549	19.2256	67	1	67	59.34424	5.158761E-02	25.07599	0.4667163	2.098523E-02	3.846699E-02	7.277824	7.227921	1.198112	4.867609E-02	0	100.7505	
0	20.7599	19.2256	68	1	68	59.23751	-7.753383E-02	24.03549	0.5023192	0.0335164	-3.043053E-02	7.085989	6.541082	1.27366	2.429182E-02	0	98.6259	
0	20.7649	19.2256	69	1	69	59.64993	-3.364981E-02	24.22886	0.4435102	-2.909881E-02	3.039935E-02	6.556067	6.782401	1.324739	7.344023E-02	0	99.0266	
0	20.7699	19.2256	70	1	70	59.84734	0.0946439	24.26532	0.5617307	-4.18909E-03	0.0381892	6.733849	6.951376	1.294253	0.1221271	0	99.90465	
0	20.7749	19.2256	71	1	71	59.51976	-7.754514E-02	24.47321	0.6208481	8.250655E-03	2.298113E-02	6.986504	6.943986	1.312906	-2.457385E-02	0	99.78633	
0	20.7799	19.2256	72	1	72	58.77042	-3.399247E-02	24.81342	0.4314207	-4.195644E-02	-2.266263E-02	6.987814	6.68246	1.2448	4.881936E-02	0	98.88054	
0	20.7849	19.2256	73	1	73	59.66115	0.1807312	25.09949	0.4431716	3.377478E-02	9.000042E-02	6.747447	6.55336	1.290983	0.0732717	0	100.1734	
0	20.7899	19.2256	74	1	74	59.36215	0.1155757	24.17644	0.6088502	-1.717815E-02	-7.641509E-03	6.984804	6.691494	1.34176	-2.462812E-02	0	99.23164	
0	20.7949	19.2256	75	1	75	59.85268	9.540793E-02	25.21236	0.4079534	-1.637809E-02	0.0228045	6.650632	6.83142	1.174547	7.404846E-05	0	100.2315	
0	20.7999	19.2256	76	1	76	60.12043	0.1160689	24.63344	0.5142457	-4.217728E-02	-3.763462E-02	7.180977	6.881664	1.188928	7.316364E-02	0	100.6291	
0	20.8049	19.2256	77	1	77	59.32283	9.542141E-02	24.4284	0.396098	-4.165035E-02	3.817777E-02	6.511795	6.902121	1.272409	6.474026E-05	0	98.92566	
0	20.8099	19.2256	78	1	78	59.11236	5.238958E-02	24.57902	0.301163	3.410896E-02	-1.470224E-02	6.66573	6.901263	1.268607	-4.887302E-02	0	98.85107	
0	20.8149	19.2256	79	1	79	59.37026	5.255408E-02	24.33035	0.3013165	-1.634768E-02	0.0741537	6.403634	6.095725	1.357983	2.457789E-02	0	97.99422	
0	20.8199	19.2256	80	1	80	58.96496	-1.339043E-02	24.92054	0.4901174	5.855985E-02	8.315881E-02	7.307583	6.913029	1.41878	-2.560961E-04	0	100.1431	
0	20.8249	19.2256	81	1	81	59.20437	-5.539313E-02	23.97616	0.4551664	-1.661685E-02	1.607061E-02	6.791804	7.228553	1.290888	-2.736459E-05	0	98.89097	
0	20.8299	19.2256	82	1	82	60.22326	0.1168737	23.81203	0.4317522	-7.960601E-02	5.232007E-02	6.457936	6.392567	1.276294	2.456185E-02	0	98.70799	
0	20.8349	19.2256	83	1	83	59.03429	0.0295354	24.44242	0.5850427	5.855762E-02	0.1202263	7.082485	6.494839	1.282929	0.1462823	0	99.27661	
0	20.8399	19.2256	84	1	84	60.16896	-7.609767E-02	24.00472	0.4912659	-1.611062E-02	5.325172E-02	5.983469	6.805237	1.304109	-2.428627E-02	0	98.69452	
0	20.8449	19.2256	85	1	85	58.4431	5.237768E-02	24.34358	0.3842184	-1.642093E-02	6.745619E-02	6.455993	6.39634	1.223557	-0.0244023	0	97.32581	
0	20.8499	19.2256	86	1	86	59.46967	3.026615E-02	24.77401	0.5972989	8.511771E-03	-2.986477E-02	6.551753	6.905111	1.31098	-2.448549E-02	0	99.59325	
0	20.8549	19.2256	87	1	87	60.27942	-7.641132E-02	24.41661	0.3724972	-2.896964E-02	3.725974E-02	6.572009	6.468571	1.305651	-2.437382E-02	0	99.32227	
0	20.8599	19.2256	88	1	88	60.41531	0.1595598	23.22079	0.4434164	-0.029225	1.544597E-02	6.498262	6.811557	1.311606	1.884719E-05	0	98.84674	
0	20.8649	19.2256	89	1	89	60.19962	0.1376942	23.99601	0.3838395	-2.952195E-02	1.474241E-02	7.030434	6.58812	1.384695	-1.188701E-04	0	99.70552	
0	20.8699	19.2256	90	1	90	60.57977	0.1385072	25.67729	0.2656729	9.741768E-02	2.274047E-02	6.539198	6.909199	1.289019	1.01537E-04	0	101.5189	
0	20.8749	19.2256	91	1	91	59.62468	9.060481E-03	24.10117	0.5382614	-1.659806E-02	4.502973E-02	6.428375	6.49904	1.282467	-0.0244406	0	98.48705	
0	20.8799	19.2256	92	1	92	60.83387	9.519718E-02	24.43741	0.5027229	-2.910364E-02	-4.447116E-02	6.552794	7.30209	1.275727	-4.888223E-02	0	100.8773	
0	20.8849	19.2256	93	1	93	60.41235	-1.118439E-02	24.7595	0.3253876	9.424819E-03	3.108216E-02	6.094184	7.154911	1.215857	4.927558E-02	0	100.0408	
0	20.8899	19.2256	94	1	94	60.34983	0.1380436	24.22414	0.3958774	-0.0292513	8.165365E-03	6.860677	7.138527	1.287605	-2.939077E-05	0	100.3736	
0	20.8949	19.2256	95	1	95	60.52031	5.242715E-02	24.08866	0.3130834	4.678103E-02	-3.753105E-02	6.555474	6.771244	1.292268	-4.886936E-02	0	99.55383	
0	20.8999	19.2256	96	1	96	60.39652	-5.486151E-02	24.31456	0.4317018	7.214577E-02	1.632532E-02	6.413615	7.3765	1.201358	-2.434848E-02	0	100.1435	
0	20.9049	19.2256	97	1	97	59.3003	5.157397E-02	24.56262	0.5259781	0.1220801	5.806254E-04	6.67533	7.053074	1.225659	9.767544E-02	0	99.61487	
0	20.9099	19.2256	98	1	98	60.20927	7.439378E-02	24.39496	0.3489091	-2.871469E-02	6.931891E-02	6.621855	7.370438	0.9958962	2.464194E-02	0	100.081	
0	20.9149	19.2256	99	1	99	72.23183	0.1827551	16.94597	0.7541152	2.260218E-02	3.701202E-02	3.452483	5.749199	1.692379	8.237004E-04	0	101.0692	
0	20.9199	19.2256	100	1	100	77.66271	0.417482	11.83591	1.444224	-4.129212E-02	0.1013149	1.265079	3.993981	2.662743	8.822774E-04	0	99.34303	
0	20.9249	19.2256	101	1	101	64.74695	0.0751375	20.9127	0.5514254	3.504712E-02	-6.390582E-03	5.159993	6.877343	0.922645	5.615115E-04	0	99.27542	
0	20.9299	19.2256	102	1	102	60.57137	3.121764E-02	24.63711	0.4081042	8.490258E-02	0.0158477	6.356078	7.066455	1.032342	-2.430549E-02	0	100.1791	
0	20.9349	19.2256	103	1	103	60.2806	3.114422E-02	24.37334	0.4080845	-5.415454E-02	6.864025E-02	6.665273	7.066211	1.096602	-0.0243559	0	99.91139	
0	20.9399	19.2256	104	1	104	58.95195	5.259245E-02	23.86273	0.3724239	-2.890351E-02	2.369241E-02	6.302213	7.164365	1.318477	1.00081E-04	0	98.01964	
